Episode,Score,Turn,Epsilon,Reward,Penalty456,Complete,MZScore, HandComplete
3037,23336,80,0.050,23336,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子6 筒子6 筒子7 筒子8 筒子9
3038,7960,126,0.050,7960,0,,8, 
3039,12623,126,0.050,12623,0,,8, 
3040,20781,90,0.050,20781,0,赤ドラ1 混一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子8 筒子9 中ちゃん 中ちゃん
3041,5969,126,0.050,5969,0,,8, 
3042,14709,87,0.050,14709,0,一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子9 索子5 索子5
3043,15736,78,0.050,15736,0,清一色,16, 筒子3 筒子4 筒子4 筒子4 筒子4 筒子5 筒子5 筒子6 筒子7 筒子8 筒子8 筒子9 筒子9 筒子9
3044,24220,39,0.050,24220,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子5赤ドラ 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
3045,7553,126,0.050,7553,0,,8, 
3046,2643,126,0.050,2643,0,,4, 
3047,18595,43,0.050,18595,0,赤ドラ1 清一色,16, 筒子3 筒子4 筒子4 筒子5 筒子5 筒子5赤ドラ 筒子5 筒子6 筒子7 筒子7 筒子7 筒子9 筒子9 筒子9
3048,13254,33,0.050,13254,0,赤ドラ1 七対子,16, 筒子2 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5赤ドラ 筒子7 筒子7 筒子8 筒子8 索子2 索子2
3049,6845,126,0.050,6845,0,,4, 
3050,17605,126,0.050,17605,0,,8, 
3051,24452,79,0.050,24452,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子7 筒子7 筒子7 筒子8 筒子9
3052,22518,58,0.050,22518,0,清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
3053,38314,82,0.050,38314,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子8 筒子9
3054,13734,126,0.050,13734,0,,4, 
3055,19792,72,0.050,19792,0,赤ドラ1 清一色,16, 筒子2 筒子2 筒子3 筒子4 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9
3056,7967,126,0.050,7967,0,,4, 
3057,20027,113,0.050,20027,0,清一色,16, 筒子1 筒子2 筒子3 筒子3 筒子3 筒子5 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9
3058,22425,112,0.050,22425,0,清一色,16, 筒子1 筒子1 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9
3059,26741,65,0.050,26741,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子5 筒子5 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9
3060,8959,126,0.050,8959,0,,4, 
3061,8884,126,0.050,8884,0,,4, 
3062,3482,126,0.050,3482,0,,4, 
3063,19084,73,0.050,19084,0,清一色,16, 筒子1 筒子1 筒子1 筒子2 筒子3 筒子4 筒子6 筒子6 筒子7 筒子7 筒子7 筒子8 筒子8 筒子8
3064,16431,108,0.050,16431,0,赤ドラ1 清一色,16, 筒子1 筒子1 筒子1 筒子2 筒子2 筒子2 筒子3 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子6 筒子7 筒子8
3065,20943,106,0.050,20943,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子7 筒子7 筒子7 筒子8 筒子9 筒子9
3066,7444,126,0.050,7444,0,,4, 
3067,12042,110,0.050,12042,0,赤ドラ1 混一色,16, 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子6 筒子7 筒子7 筒子8 白ちゃん 白ちゃん
3068,29117,108,0.050,29117,0,断么九 清一色,16, 筒子2 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子6 筒子6 筒子7 筒子7 筒子7
3069,29459,117,0.050,29459,0,赤ドラ1 断么九 清一色,16, 筒子3 筒子3 筒子3 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子6 筒子7 筒子7 筒子7 筒子8 筒子8
3070,7033,126,0.050,7033,0,,2, 
3071,9452,126,0.050,9452,0,,8, 
3072,18207,84,0.050,18207,0,赤ドラ2 一気通貫,16, 萬子5赤ドラ 萬子5 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
3073,24366,46,0.050,24366,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5赤ドラ 筒子6 筒子6 筒子7 筒子8 筒子9 筒子9
3074,14991,119,0.050,14991,0,清一色,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子6 筒子6 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9
3075,4808,126,0.050,4808,0,,2, 
3076,13244,126,0.050,13244,0,,8, 
3077,17893,112,0.050,17893,0,赤ドラ1 清一色,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子4 筒子4 筒子5 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子8
3078,28692,105,0.050,28692,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
3079,13646,126,0.050,13646,0,,4, 
3080,4025,126,0.050,4025,0,,2, 
3081,12920,69,0.050,12920,0,赤ドラ1 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子8 筒子9 索子3 索子3
3082,20194,49,0.050,20194,0,赤ドラ1 断么九 清一色,16, 筒子2 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子8
3083,14199,99,0.050,14199,0,一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 索子8 索子8
3084,12569,126,0.050,12569,0,,4, 
3085,2613,126,0.050,2613,0,,8, 
3086,23989,96,0.050,23989,0,一気通貫,16, 萬子1 萬子1 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
3087,23724,89,0.050,23724,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9
3088,30560,123,0.050,30560,0,赤ドラ1 清一色,16, 筒子2 筒子3 筒子3 筒子4 筒子4 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子7 筒子8 筒子9
3089,22518,109,0.050,22518,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子8 筒子8 筒子9
3090,20126,88,0.050,20126,0,赤ドラ1 混一色,16, 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子8 筒子9 白ちゃん 白ちゃん
3091,20556,105,0.050,20556,0,一気通貫,16, 萬子1 萬子1 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
3092,3883,126,0.050,3883,0,,2, 
3093,22468,85,0.050,22468,0,清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子6 筒子7 筒子7 筒子7 筒子8 筒子9
3094,8889,126,0.050,8889,0,,4, 
3095,6139,126,0.050,6139,0,,8, 
3096,27876,111,0.050,27876,0,清一色,16, 筒子2 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子7 筒子9 筒子9
3097,18467,44,0.050,18467,0,赤ドラ1 清一色,16, 筒子1 筒子1 筒子3 筒子4 筒子4 筒子4 筒子5 筒子5 筒子5赤ドラ 筒子6 筒子6 筒子7 筒子8 筒子9
3098,17345,85,0.050,17345,0,赤ドラ1 清一色,16, 筒子1 筒子1 筒子2 筒子3 筒子4 筒子5 筒子5 筒子5赤ドラ 筒子6 筒子6 筒子7 筒子7 筒子8 筒子8
3099,21321,83,0.050,21321,0,清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9
3100,9146,126,0.050,9146,0,,4, 
3101,10355,126,0.050,10355,0,,8, 
3102,24474,67,0.050,24474,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5赤ドラ 筒子5 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9
3103,22677,43,0.050,22677,0,清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9
3104,5640,126,0.050,5640,0,,4, 
3105,17447,63,0.050,17447,0,赤ドラ1 清一色,16, 筒子1 筒子2 筒子3 筒子3 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子6 筒子7 筒子9 筒子9
3106,22191,119,0.050,22191,0,清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子9
3107,18970,98,0.050,18970,0,清一色,16, 筒子3 筒子3 筒子4 筒子4 筒子4 筒子5 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9
3108,21032,122,0.050,21032,0,清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
3109,15236,94,0.050,15236,0,混一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 白ちゃん 白ちゃん
3110,24979,126,0.050,24979,0,,8, 
3111,6466,126,0.050,6466,0,,4, 
3112,18245,69,0.050,18245,0,赤ドラ1 清一色,16, 筒子1 筒子1 筒子1 筒子3 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子5 筒子5 筒子6 筒子7 筒子8 筒子9
3113,6494,126,0.050,6494,0,,4, 
3114,18130,36,0.050,18130,0,中 混一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子5 筒子5 筒子5 筒子6 筒子7 筒子8 筒子9 中ちゃん 中ちゃん 中ちゃん
3115,8160,126,0.050,8160,0,,4, 
3116,17425,113,0.050,17425,0,赤ドラ1 清一色,16, 筒子2 筒子3 筒子4 筒子4 筒子5 筒子5 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子7 筒子8 筒子9
3117,11419,126,0.050,11419,0,,8, 
3118,18730,126,0.050,18730,0,,8, 
3119,24747,73,0.050,24747,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子2 筒子3 筒子4 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子6 筒子7 筒子8 筒子9
3120,5475,126,0.050,5475,0,,4, 
3121,29549,109,0.050,29549,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
3122,10698,126,0.050,10698,0,,8, 
3123,17118,58,0.050,17118,0,清一色,16, 筒子2 筒子2 筒子2 筒子3 筒子3 筒子4 筒子4 筒子4 筒子4 筒子5 筒子6 筒子7 筒子8 筒子9
3124,3762,126,0.050,3762,0,,2, 
3125,3528,126,0.050,3528,0,,1, 
3126,16094,38,0.050,16094,0,清一色,16, 筒子1 筒子1 筒子1 筒子3 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9
3127,23623,79,0.050,23623,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
3128,26817,85,0.050,26817,0,清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
3129,14716,108,0.050,14716,0,一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9 索子7 索子7
3130,11923,84,0.050,11923,0,一気通貫,16, 萬子1 萬子1 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
3131,19586,123,0.050,19586,0,赤ドラ1 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子8 筒子9 索子8 索子8
3132,15848,83,0.050,15848,0,赤ドラ1 混一色,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 發ちゃん 發ちゃん
3133,22784,97,0.050,22784,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子8 筒子8 筒子9
3134,13219,126,0.050,13219,0,,4, 
3135,16526,125,0.050,16526,0,一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9 索子1 索子1
3136,5334,126,0.050,5334,0,,4, 
3137,15444,108,0.050,15444,0,一気通貫,16, 萬子4 萬子4 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子7 筒子8 筒子9
3138,23504,94,0.050,23504,0,清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子7 筒子8 筒子9
3139,26504,118,0.050,26504,0,混一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 南風 南風
3140,19610,79,0.050,19610,0,断么九 清一色,16, 筒子2 筒子3 筒子4 筒子4 筒子4 筒子5 筒子5 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子8
3141,19883,65,0.050,19883,0,赤ドラ1 清一色,16, 筒子1 筒子1 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子8
3142,16203,126,0.050,16203,0,,4, 
3143,21688,89,0.050,21688,0,赤ドラ1 清一色,16, 筒子1 筒子2 筒子3 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子6 筒子7 筒子7 筒子7 筒子8 筒子8
3144,18827,36,0.050,18827,0,赤ドラ1 清一色,16, 筒子1 筒子1 筒子2 筒子2 筒子3 筒子3 筒子5赤ドラ 筒子6 筒子6 筒子7 筒子7 筒子8 筒子9 筒子9
3145,25033,71,0.050,25033,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子9 筒子9
3146,25083,72,0.050,25083,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子8 筒子9
3147,23849,105,0.050,23849,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子5 筒子5 筒子5 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子9
3148,17416,81,0.050,17416,0,清一色,16, 筒子1 筒子1 筒子1 筒子2 筒子3 筒子4 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子8
3149,29284,109,0.050,29284,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子5 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9 筒子9
3150,18750,110,0.050,18750,0,赤ドラ1 清一色,16, 筒子2 筒子3 筒子3 筒子3 筒子4 筒子4 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子8 筒子9 筒子9
3151,21565,80,0.050,21565,0,赤ドラ1 清一色,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子6 筒子7 筒子7 筒子8 筒子8
3152,27108,126,0.050,27108,0,,8, 
3153,29879,122,0.050,29879,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子9
3154,26118,103,0.050,26118,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子3 筒子4 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9
3155,22177,87,0.050,22177,0,七対子 混一色,16, 筒子2 筒子2 筒子4 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子8 南風 南風
3156,27150,90,0.050,27150,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
3157,23458,101,0.050,23458,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子5 筒子5 筒子6 筒子7 筒子8 筒子9
3158,10958,126,0.050,10958,0,,4, 
3159,11596,126,0.050,11596,0,,4, 
3160,6346,126,0.050,6346,0,,2, 
3161,7458,126,0.050,7458,0,,4, 
3162,32955,115,0.050,32955,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子9 筒子9
3163,6405,126,0.050,6405,0,,4, 
3164,23740,63,0.050,23740,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子5赤ドラ 筒子6 筒子6 筒子7 筒子8 筒子9
3165,10256,60,0.050,10256,0,一気通貫,16, 萬子7 萬子7 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
3166,22089,82,0.050,22089,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子8 筒子9
3167,24961,68,0.050,24961,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子2 筒子3 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子6 筒子7 筒子8 筒子9
3168,14031,126,0.050,14031,0,,8, 
3169,26901,56,0.050,26901,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子6 筒子6 筒子7 筒子8 筒子9
3170,13495,126,0.050,13495,0,,8, 
3171,29554,106,0.050,29554,0,清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
3172,4730,126,0.050,4730,0,,4, 
3173,24419,44,0.050,24419,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子6 筒子7 筒子7 筒子7 筒子8 筒子9
3174,21718,74,0.050,21718,0,清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9
3175,22016,114,0.050,22016,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9 筒子9 筒子9 筒子9
3176,4506,126,0.050,4506,0,,4, 
3177,18134,42,0.050,18134,0,赤ドラ1 清一色,16, 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子8 筒子9
3178,18889,80,0.050,18889,0,一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9 索子4 索子4
3179,12487,73,0.050,12487,0,赤ドラ1 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子5赤ドラ 筒子5 筒子5 筒子6 筒子7 筒子8 筒子9 索子4 索子4 索子4
3180,6353,126,0.050,6353,0,,4, 
3181,22930,86,0.050,22930,0,清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子5 筒子6 筒子6 筒子7 筒子8 筒子9
3182,10688,126,0.050,10688,0,,4, 
3183,25351,70,0.050,25351,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子4 筒子4 筒子5 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子8 筒子9
3184,24015,57,0.050,24015,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子8 筒子9
3185,14955,43,0.050,14955,0,赤ドラ1 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 索子6 索子6
3186,8303,126,0.050,8303,0,,4, 
3187,11554,103,0.050,11554,0,赤ドラ1 混一色,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子7 中ちゃん 中ちゃん
3188,19456,75,0.050,19456,0,赤ドラ1 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 索子5 索子5赤ドラ
3189,15455,95,0.050,15455,0,清一色,16, 筒子2 筒子2 筒子2 筒子3 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子9 筒子9
3190,16387,126,0.050,16387,0,,8, 
3191,7451,126,0.050,7451,0,,4, 
3192,15034,120,0.050,15034,0,清一色,16, 筒子1 筒子2 筒子3 筒子3 筒子3 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子8 筒子8 筒子9
3193,24846,120,0.050,24846,0,清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子2 筒子3 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子9
3194,24110,44,0.050,24110,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子3 筒子4 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子6 筒子7 筒子8 筒子9
3195,9868,126,0.050,9868,0,,4, 
3196,22028,65,0.050,22028,0,清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9
3197,34813,68,0.050,34813,0,清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
3198,25506,97,0.050,25506,0,赤ドラ2 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子8 筒子9 索子5 索子5赤ドラ
3199,15457,126,0.050,15457,0,,8, 
3200,4193,126,0.050,4193,0,,4, 
3201,9807,95,0.050,9807,0,一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 索子4 索子4
3202,24067,38,0.050,24067,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子5 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9 筒子9
3203,14381,126,0.050,14381,0,,8, 
3204,16518,48,0.050,16518,0,清一色,16, 筒子2 筒子3 筒子3 筒子3 筒子4 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9 筒子9
3205,25394,55,0.050,25394,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子3 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子7 筒子8 筒子9 筒子9
3206,9362,126,0.050,9362,0,,4, 
3207,20089,89,0.050,20089,0,断么九 清一色,16, 筒子2 筒子2 筒子3 筒子3 筒子4 筒子4 筒子6 筒子6 筒子6 筒子7 筒子7 筒子8 筒子8 筒子8
3208,24983,107,0.050,24983,0,赤ドラ1 断么九 清一色,16, 筒子2 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5 筒子5赤ドラ 筒子6 筒子6 筒子7 筒子7 筒子8
3209,7444,126,0.050,7444,0,,4, 
3210,22459,99,0.050,22459,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子6 筒子6 筒子7 筒子8 筒子9
3211,22102,46,0.050,22102,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9
3212,23755,63,0.050,23755,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子9 筒子9
3213,14676,71,0.050,14676,0,一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9 索子7 索子7
3214,3742,126,0.050,3742,0,,4, 
3215,14538,126,0.050,14538,0,,4, 
3216,23898,51,0.050,23898,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子2 筒子3 筒子4 筒子4 筒子5赤ドラ 筒子6 筒子6 筒子7 筒子8 筒子9 筒子9
3217,14891,94,0.050,14891,0,赤ドラ1 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子8 筒子9 索子2 索子2
3218,5741,126,0.050,5741,0,,4, 
3219,15681,118,0.050,15681,0,一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 索子1 索子1
3220,22908,111,0.050,22908,0,赤ドラ1 断么九 清一色,16, 筒子2 筒子2 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子6 筒子6 筒子8 筒子8
