Episode,Score,Turn,Epsilon,Reward,Penalty456,Complete,MZScore, HandComplete
1368,8616,126,0.005,8616,0,,0, 
1369,17816,126,0.005,17816,0,,0, 
1370,15995,85,0.005,15995,0,七対子,16, 萬子1 萬子1 萬子3 萬子3 筒子5 筒子5 筒子8 筒子8 北風 北風 白ちゃん 發ちゃん 白ちゃん 發ちゃん
1371,19535,89,0.005,19535,0,七対子 五門斉,16, 萬子1 萬子1 萬子3 萬子3 筒子5 筒子5 索子6 索子6 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1372,16522,48,0.005,16522,0,七対子 五門斉,16, 萬子3 萬子3 筒子2 筒子2 筒子5 筒子5 索子6 索子6 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1373,35652,122,0.005,35652,0,七対子 五門斉,16, 萬子1 萬子1 萬子3 萬子3 筒子5 筒子5 索子4 索子4 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1374,16696,126,0.005,16696,0,,0, 
1375,28884,79,0.005,28884,0,七対子 五門斉,16, 萬子1 萬子1 筒子5 筒子5 索子2 索子2 索子4 索子4 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1376,25500,75,0.005,25500,0,七対子 五門斉,16, 萬子3 萬子3 萬子8 萬子8 筒子5 筒子5 索子6 索子6 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1377,16875,25,0.005,16875,0,七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5 索子6 索子6 索子7 索子7 北風 北風 發ちゃん 發ちゃん 白ちゃん 白ちゃん
1378,20173,47,0.005,20173,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5赤ドラ 索子4 索子4 索子6 索子6 北風 北風 發ちゃん 白ちゃん 白ちゃん 發ちゃん
1379,13488,97,0.005,13488,0,七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5 索子5 索子5 索子7 索子7 北風 北風 白ちゃん 白ちゃん 發ちゃん 發ちゃん
1380,17152,59,0.005,17152,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子5赤ドラ 筒子5 索子4 索子4 索子6 索子6 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1381,23606,102,0.005,23606,0,七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5 筒子5 筒子5 索子6 索子6 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1382,23684,79,0.005,23684,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 萬子5 萬子5 筒子5赤ドラ 筒子5 索子4 索子4 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1383,28790,88,0.005,28790,0,七対子 五門斉,16, 萬子3 萬子3 萬子4 萬子4 筒子5 筒子5 索子4 索子4 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1384,17816,126,0.005,17816,0,,0, 
1385,18612,54,0.005,18612,0,赤ドラ1 七対子 五門斉,16, 萬子1 萬子1 萬子7 萬子7 筒子5赤ドラ 筒子5 索子4 索子4 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1386,23645,87,0.005,23645,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 萬子9 萬子9 筒子5 筒子5赤ドラ 索子6 索子6 北風 北風 白ちゃん 白ちゃん 發ちゃん 發ちゃん
1387,20512,93,0.005,20512,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子5赤ドラ 筒子5 索子4 索子4 索子7 索子7 北風 北風 發ちゃん 發ちゃん 白ちゃん 白ちゃん
1388,32912,93,0.005,32912,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子4 筒子4 筒子5 筒子5赤ドラ 索子4 索子4 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1389,17047,61,0.005,17047,0,七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5 索子3 索子3 索子6 索子6 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1390,24992,77,0.005,24992,0,七対子 五門斉,16, 萬子1 萬子1 萬子3 萬子3 筒子5 筒子5 索子7 索子7 北風 北風 南風 南風 發ちゃん 發ちゃん
1391,6616,126,0.005,6616,0,,0, 
1392,16216,126,0.005,16216,0,,0, 
1393,18276,68,0.005,18276,0,赤ドラ1 七対子,16, 萬子3 萬子3 筒子5 筒子5赤ドラ 索子2 索子2 索子6 索子6 索子7 索子7 發ちゃん 白ちゃん 白ちゃん 發ちゃん
1394,16856,94,0.005,16856,0,七対子 五門斉,16, 萬子3 萬子3 萬子8 萬子8 筒子5 筒子5 索子6 索子6 索子6 索子6 北風 北風 白ちゃん 白ちゃん
1395,21035,105,0.005,21035,0,七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5 索子6 索子6 索子7 索子7 北風 北風 東風 東風 白ちゃん 白ちゃん
1396,17830,38,0.005,17830,0,七対子 五門斉,16, 萬子3 萬子3 萬子6 萬子6 筒子5 筒子5 索子4 索子4 索子6 索子6 北風 北風 發ちゃん 發ちゃん
1397,25948,119,0.005,25948,0,七対子 五門斉,16, 萬子6 萬子6 筒子5 筒子5 索子4 索子4 索子6 索子6 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1398,16224,91,0.005,16224,0,七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5 索子5 索子5 索子6 索子6 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1399,36464,108,0.005,36464,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子3 筒子3 筒子5 筒子5赤ドラ 索子6 索子6 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1400,18920,100,0.005,18920,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5 筒子5 筒子5赤ドラ 索子6 索子6 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1401,31567,109,0.005,31567,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子5赤ドラ 筒子5 索子4 索子4 索子6 索子6 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1402,11733,47,0.005,11733,0,赤ドラ1 七対子,16, 萬子1 萬子1 萬子3 萬子3 筒子5赤ドラ 筒子5 索子4 索子4 索子6 索子6 索子7 索子7 白ちゃん 白ちゃん
1403,36121,107,0.005,36121,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子5赤ドラ 筒子5 索子3 索子3 索子4 索子4 索子6 索子6 北風 北風 發ちゃん 發ちゃん
1404,18680,90,0.005,18680,0,七対子 五門斉,16, 萬子3 萬子3 筒子1 筒子1 筒子5 筒子5 索子7 索子7 北風 北風 白ちゃん 白ちゃん 發ちゃん 發ちゃん
1405,9007,61,0.005,9007,0,七対子,16, 萬子1 萬子1 萬子3 萬子3 筒子5 筒子5 索子6 索子6 索子7 索子7 白ちゃん 發ちゃん 白ちゃん 發ちゃん
1406,29768,92,0.005,29768,0,赤ドラ1 七対子 五門斉,16, 萬子1 萬子1 萬子3 萬子3 萬子7 萬子7 筒子5 筒子5赤ドラ 索子6 索子6 北風 北風 白ちゃん 白ちゃん
1407,17308,56,0.005,17308,0,七対子 五門斉,16, 萬子2 萬子2 萬子3 萬子3 筒子5 筒子5 索子4 索子4 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1408,18380,35,0.005,18380,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5赤ドラ 索子4 索子4 索子6 索子6 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1409,15314,62,0.005,15314,0,赤ドラ1 七対子,16, 萬子3 萬子3 筒子5 筒子5赤ドラ 筒子9 筒子9 索子4 索子4 索子6 索子6 索子7 索子7 北風 北風
1410,33949,103,0.005,33949,0,赤ドラ1 七対子 五門斉,16, 萬子1 萬子1 筒子5 筒子5赤ドラ 索子4 索子4 索子6 索子6 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1411,22976,113,0.005,22976,0,赤ドラ2 七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5赤ドラ 索子5 索子5赤ドラ 索子6 索子6 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1412,17368,51,0.005,17368,0,七対子 五門斉,16, 萬子1 萬子1 萬子3 萬子3 筒子6 筒子6 索子6 索子6 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1413,19230,80,0.005,19230,0,赤ドラ1 七対子 五門斉,16, 萬子1 萬子1 萬子3 萬子3 筒子5 筒子5赤ドラ 索子3 索子3 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1414,11578,78,0.005,11578,0,赤ドラ1 七対子,16, 萬子3 萬子3 筒子3 筒子3 筒子5赤ドラ 筒子5 索子2 索子2 索子4 索子4 索子7 索子7 發ちゃん 發ちゃん
1415,30970,120,0.005,30970,0,七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5 索子5 索子5 索子6 索子6 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1416,17296,126,0.005,17296,0,,0, 
1417,15656,126,0.005,15656,0,,0, 
1418,5416,126,0.005,5416,0,,0, 
1419,23810,84,0.005,23810,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5 筒子5 筒子5赤ドラ 索子4 索子4 索子6 索子6 北風 北風 發ちゃん 發ちゃん
1420,27392,77,0.005,27392,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子5赤ドラ 筒子5 索子4 索子4 索子7 索子7 北風 北風 發ちゃん 發ちゃん 中ちゃん 中ちゃん
1421,18975,89,0.005,18975,0,七対子 五門斉,16, 萬子3 萬子3 筒子9 筒子9 索子4 索子4 索子7 索子7 北風 北風 北風 北風 發ちゃん 發ちゃん
1422,23416,126,0.005,23416,0,,0, 
1423,28616,126,0.005,28616,0,,0, 
1424,15578,78,0.005,15578,0,赤ドラ1 七対子,16, 筒子5赤ドラ 筒子5 筒子7 筒子7 索子6 索子6 索子7 索子7 北風 北風 發ちゃん 白ちゃん 白ちゃん 發ちゃん
1425,27416,126,0.005,27416,0,,0, 
1426,20720,82,0.005,20720,0,七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5 索子4 索子4 索子5 索子5 北風 北風 發ちゃん 發ちゃん 白ちゃん 白ちゃん
1427,30154,112,0.005,30154,0,赤ドラ1 七対子,16, 萬子3 萬子3 筒子5 筒子5赤ドラ 索子3 索子3 索子6 索子6 索子7 索子7 白ちゃん 發ちゃん 白ちゃん 發ちゃん
1428,22576,113,0.005,22576,0,七対子 五門斉,16, 萬子3 萬子3 萬子9 萬子9 筒子5 筒子5 索子6 索子6 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1429,21336,126,0.005,21336,0,,0, 
1430,17500,60,0.005,17500,0,七対子 五門斉,16, 萬子3 萬子3 筒子3 筒子3 筒子5 筒子5 索子7 索子7 北風 北風 發ちゃん 發ちゃん 白ちゃん 白ちゃん
1431,27816,126,0.005,27816,0,,0, 
1432,18692,104,0.005,18692,0,七対子 五門斉,16, 萬子1 萬子1 萬子3 萬子3 筒子5 筒子5 索子4 索子4 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1433,16216,126,0.005,16216,0,,0, 
1434,19360,55,0.005,19360,0,七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5 筒子6 筒子6 索子4 索子4 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1435,14138,78,0.005,14138,0,七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5 索子6 索子6 索子7 索子7 北風 北風 發ちゃん 發ちゃん 白ちゃん 白ちゃん
1436,17975,81,0.005,17975,0,七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5 索子6 索子6 索子7 索子7 北風 北風 發ちゃん 白ちゃん 白ちゃん 發ちゃん
1437,28793,123,0.005,28793,0,七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5 索子6 索子6 索子7 索子7 索子8 索子8 北風 北風 發ちゃん 發ちゃん
1438,19133,47,0.005,19133,0,七対子 五門斉,16, 萬子8 萬子8 筒子5 筒子5 索子6 索子6 北風 北風 北風 北風 白ちゃん 發ちゃん 白ちゃん 發ちゃん
1439,18176,126,0.005,18176,0,,0, 
1440,29456,126,0.005,29456,0,,0, 
1441,19396,71,0.005,19396,0,七対子,16, 萬子3 萬子3 筒子5 筒子5 索子4 索子4 索子6 索子6 索子7 索子7 索子9 索子9 發ちゃん 發ちゃん
1442,18216,126,0.005,18216,0,,0, 
1443,9016,126,0.005,9016,0,,0, 
1444,13816,126,0.005,13816,0,,0, 
1445,13647,109,0.005,13647,0,赤ドラ1 七対子,16, 萬子3 萬子3 筒子5赤ドラ 筒子5 索子4 索子4 索子5 索子5 索子6 索子6 索子7 索子7 發ちゃん 發ちゃん
1446,22754,74,0.005,22754,0,七対子 五門斉,16, 萬子1 萬子1 萬子3 萬子3 萬子5 萬子5 筒子5 筒子5 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1447,24004,58,0.005,24004,0,七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5 筒子5 筒子5 索子4 索子4 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1448,8616,126,0.005,8616,0,,0, 
1449,9576,126,0.005,9576,0,,0, 
1450,19816,126,0.005,19816,0,,0, 
1451,26185,83,0.005,26185,0,赤ドラ1 七対子 五門斉,16, 萬子1 萬子1 萬子3 萬子3 筒子5赤ドラ 筒子5 索子7 索子7 北風 北風 東風 東風 白ちゃん 白ちゃん
1452,17108,56,0.005,17108,0,七対子,16, 筒子5 筒子5 索子4 索子4 索子7 索子7 索子9 索子9 北風 北風 發ちゃん 白ちゃん 白ちゃん 發ちゃん
1453,17256,94,0.005,17256,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子5赤ドラ 筒子5 筒子6 筒子6 索子7 索子7 北風 北風 北風 北風 發ちゃん 發ちゃん
1454,30720,82,0.005,30720,0,七対子 五門斉,16, 萬子3 萬子3 筒子3 筒子3 筒子5 筒子5 索子4 索子4 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1455,30750,110,0.005,30750,0,七対子 五門斉,16, 萬子1 萬子1 筒子5 筒子5 索子4 索子4 索子5 索子5 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1456,34576,113,0.005,34576,0,赤ドラ1 七対子 五門斉,16, 萬子1 萬子1 萬子3 萬子3 筒子5赤ドラ 筒子5 索子7 索子7 北風 北風 發ちゃん 發ちゃん 中ちゃん 中ちゃん
1457,19416,126,0.005,19416,0,,0, 
1458,19370,70,0.005,19370,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子2 筒子2 筒子5 筒子5赤ドラ 索子6 索子6 北風 北風 白ちゃん 白ちゃん 發ちゃん 發ちゃん
1459,29755,85,0.005,29755,0,七対子 五門斉,16, 萬子3 萬子3 筒子4 筒子4 筒子5 筒子5 索子6 索子6 北風 北風 發ちゃん 白ちゃん 發ちゃん 白ちゃん
1460,3816,126,0.005,3816,0,,0, 
1461,20390,80,0.005,20390,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子5赤ドラ 筒子5 筒子5 筒子5 索子4 索子4 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1462,20266,126,0.005,20266,0,,0, 
1463,19876,68,0.005,19876,0,七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5 索子6 索子6 索子7 索子7 北風 北風 西風 西風 發ちゃん 發ちゃん
1464,12488,73,0.005,12488,0,七対子,16, 筒子5 筒子5 索子4 索子4 索子6 索子6 索子7 索子7 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1465,23060,75,0.005,23060,0,赤ドラ1 七対子,16, 萬子3 萬子3 筒子5 筒子5赤ドラ 筒子8 筒子8 索子4 索子4 索子6 索子6 索子7 索子7 北風 北風
1466,20410,84,0.005,20410,0,赤ドラ1 七対子 五門斉,16, 萬子7 萬子7 筒子5赤ドラ 筒子5 索子7 索子7 北風 北風 北風 北風 發ちゃん 發ちゃん 白ちゃん 白ちゃん
1467,10850,32,0.005,10850,0,七対子,16, 萬子1 萬子1 萬子3 萬子3 筒子5 筒子5 索子4 索子4 索子8 索子8 南風 南風 北風 北風
1468,27592,98,0.005,27592,0,赤ドラ1 七対子 五門斉,16, 萬子9 萬子9 筒子5 筒子5赤ドラ 索子4 索子4 索子6 索子6 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1469,23554,74,0.005,23554,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 萬子9 萬子9 筒子5赤ドラ 筒子5 索子7 索子7 北風 北風 發ちゃん 白ちゃん 白ちゃん 發ちゃん
1470,18408,73,0.005,18408,0,七対子 五門斉,16, 萬子1 萬子1 萬子3 萬子3 筒子5 筒子5 筒子7 筒子7 索子4 索子4 北風 北風 白ちゃん 白ちゃん
1471,21810,120,0.005,21810,0,七対子,16, 萬子1 萬子1 萬子3 萬子3 筒子4 筒子4 筒子5 筒子5 索子6 索子6 索子7 索子7 白ちゃん 白ちゃん
1472,35600,95,0.005,35600,0,七対子 五門斉,16, 萬子3 萬子3 萬子8 萬子8 筒子5 筒子5 索子6 索子6 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1473,21296,126,0.005,21296,0,,0, 
1474,23795,65,0.005,23795,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5赤ドラ 索子4 索子4 索子6 索子6 北風 北風 發ちゃん 發ちゃん 白ちゃん 白ちゃん
1475,34864,108,0.005,34864,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子1 筒子1 筒子5 筒子5赤ドラ 索子4 索子4 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1476,15416,126,0.005,15416,0,,0, 
1477,24616,126,0.005,24616,0,,0, 
1478,26216,126,0.005,26216,0,,0, 
1479,19034,112,0.005,19034,0,七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5 筒子8 筒子8 索子4 索子4 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1480,19760,55,0.005,19760,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子5赤ドラ 筒子5 索子6 索子6 索子7 索子7 北風 北風 發ちゃん 白ちゃん 白ちゃん 發ちゃん
1481,18090,70,0.005,18090,0,七対子,16, 萬子1 萬子1 萬子2 萬子2 萬子3 萬子3 筒子5 筒子5 索子6 索子6 索子7 索子7 白ちゃん 白ちゃん
1482,21344,96,0.005,21344,0,七対子,16, 筒子5 筒子5 索子3 索子3 索子4 索子4 索子6 索子6 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1483,19016,126,0.005,19016,0,,0, 
1484,21529,67,0.005,21529,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5赤ドラ 索子1 索子1 索子4 索子4 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1485,33016,126,0.005,33016,0,,0, 
1486,24235,105,0.005,24235,0,七対子 五門斉,16, 萬子3 萬子3 萬子3 萬子3 筒子5 筒子5 索子4 索子4 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1487,30056,94,0.005,30056,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5赤ドラ 筒子8 筒子8 索子4 索子4 北風 北風 白ちゃん 發ちゃん 發ちゃん 白ちゃん
1488,33832,98,0.005,33832,0,七対子 五門斉,16, 萬子1 萬子1 萬子3 萬子3 筒子5 筒子5 索子7 索子7 北風 北風 白ちゃん 發ちゃん 發ちゃん 白ちゃん
1489,14216,126,0.005,14216,0,,0, 
1490,25375,81,0.005,25375,0,七対子,16, 萬子3 萬子3 萬子6 萬子6 筒子5 筒子5 索子4 索子4 索子6 索子6 發ちゃん 白ちゃん 白ちゃん 發ちゃん
1491,31134,124,0.005,31134,0,七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5 索子4 索子4 索子7 索子7 北風 北風 發ちゃん 發ちゃん 白ちゃん 白ちゃん
1492,28216,126,0.005,28216,0,,0, 
1493,23770,70,0.005,23770,0,七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5 索子4 索子4 索子7 索子7 北風 北風 發ちゃん 發ちゃん 白ちゃん 白ちゃん
1494,23645,87,0.005,23645,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子5赤ドラ 筒子5 索子3 索子3 索子4 索子4 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1495,17423,69,0.005,17423,0,七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5 索子6 索子6 索子7 索子7 北風 北風 發ちゃん 發ちゃん 白ちゃん 白ちゃん
1496,14576,126,0.005,14576,0,,0, 
1497,25016,126,0.005,25016,0,,0, 
1498,19816,126,0.005,19816,0,,0, 
1499,16256,126,0.005,16256,0,,0, 
1500,18610,84,0.005,18610,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 萬子7 萬子7 筒子5赤ドラ 筒子5 索子4 索子4 索子6 索子6 北風 北風 發ちゃん 發ちゃん
1501,17016,126,0.005,17016,0,,0, 
1502,13656,126,0.005,13656,0,,0, 
1503,16610,84,0.005,16610,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 萬子5 萬子5赤ドラ 筒子5 筒子5 索子6 索子6 索子6 索子6 北風 北風 白ちゃん 白ちゃん
1504,14938,106,0.005,14938,0,七対子 五門斉,16, 萬子1 萬子1 萬子3 萬子3 筒子5 筒子5 索子7 索子7 北風 北風 西風 西風 白ちゃん 白ちゃん
1505,14402,116,0.005,14402,0,七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5 筒子7 筒子7 索子6 索子6 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1506,14536,126,0.005,14536,0,,0, 
1507,18782,66,0.005,18782,0,七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5 索子6 索子6 索子7 索子7 北風 北風 白ちゃん 發ちゃん 白ちゃん 發ちゃん
1508,4616,126,0.005,4616,0,,0, 
1509,8962,116,0.005,8962,0,七対子,16, 筒子5 筒子5 筒子6 筒子6 索子7 索子7 北風 北風 北風 北風 白ちゃん 發ちゃん 白ちゃん 發ちゃん
1510,11166,76,0.005,11166,0,七対子,16, 筒子5 筒子5 索子4 索子4 索子6 索子6 北風 北風 發ちゃん 白ちゃん 發ちゃん 白ちゃん 中ちゃん 中ちゃん
1511,15676,71,0.005,15676,0,七対子 五門斉,16, 萬子3 萬子3 萬子4 萬子4 筒子6 筒子6 索子4 索子4 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1512,8816,126,0.005,8816,0,,0, 
1513,16994,62,0.005,16994,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子5赤ドラ 筒子5 索子4 索子4 索子6 索子6 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1514,15268,56,0.005,15268,0,赤ドラ3 七対子,16, 萬子3 萬子3 萬子5赤ドラ 萬子5 筒子5赤ドラ 筒子5 索子5 索子5赤ドラ 索子5 索子5 索子6 索子6 發ちゃん 發ちゃん
1515,20118,114,0.005,20118,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子2 筒子2 筒子5赤ドラ 筒子5 索子4 索子4 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1516,16616,126,0.005,16616,0,,0, 
1517,30807,109,0.005,30807,0,七対子 五門斉,16, 萬子3 萬子3 萬子4 萬子4 筒子5 筒子5 索子7 索子7 北風 北風 北風 北風 發ちゃん 發ちゃん
1518,16700,75,0.005,16700,0,七対子 五門斉,16, 萬子3 萬子3 筒子2 筒子2 筒子5 筒子5 索子6 索子6 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1519,16344,96,0.005,16344,0,七対子 五門斉,16, 萬子3 萬子3 筒子3 筒子3 筒子5 筒子5 索子6 索子6 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1520,18216,126,0.005,18216,0,,0, 
1521,21990,88,0.005,21990,0,七対子 五門斉,16, 萬子1 萬子1 萬子3 萬子3 筒子5 筒子5 索子4 索子4 索子6 索子6 北風 北風 白ちゃん 白ちゃん
1522,17016,126,0.005,17016,0,,0, 
1523,17806,76,0.005,17806,0,赤ドラ1 七対子,16, 萬子1 萬子1 萬子3 萬子3 筒子5赤ドラ 筒子5 索子4 索子4 索子6 索子6 索子7 索子7 發ちゃん 發ちゃん
1524,4896,126,0.005,4896,0,,0, 
1525,21416,126,0.005,21416,0,,0, 
1526,14680,90,0.005,14680,0,七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5 索子4 索子4 索子7 索子7 北風 北風 南風 南風 發ちゃん 發ちゃん
1527,18352,59,0.005,18352,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5赤ドラ 筒子6 筒子6 索子4 索子4 索子6 索子6 北風 北風 發ちゃん 發ちゃん
1528,20456,57,0.005,20456,0,七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5 索子6 索子6 索子7 索子7 北風 北風 發ちゃん 發ちゃん 發ちゃん 發ちゃん
1529,12856,126,0.005,12856,0,,0, 
1530,15816,126,0.005,15816,0,,0, 
1531,14704,117,0.005,14704,0,七対子 五門斉,16, 萬子2 萬子2 萬子3 萬子3 筒子5 筒子5 索子4 索子4 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1532,22300,75,0.005,22300,0,七対子 五門斉,16, 萬子2 萬子2 萬子3 萬子3 筒子5 筒子5 索子4 索子4 索子6 索子6 北風 北風 發ちゃん 發ちゃん
1533,14176,126,0.005,14176,0,,0, 
1534,24578,106,0.005,24578,0,七対子 五門斉,16, 萬子3 萬子3 萬子9 萬子9 筒子5 筒子5 索子4 索子4 索子6 索子6 北風 北風 白ちゃん 白ちゃん
1535,29084,58,0.005,29084,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5赤ドラ 索子6 索子6 北風 北風 南風 南風 白ちゃん 白ちゃん 發ちゃん 發ちゃん
1536,24430,80,0.005,24430,0,七対子 五門斉,16, 萬子3 萬子3 萬子6 萬子6 筒子5 筒子5 索子5 索子5 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1537,21235,65,0.005,21235,0,赤ドラ1 七対子 五門斉,16, 萬子1 萬子1 萬子6 萬子6 筒子5赤ドラ 筒子5 索子4 索子4 索子6 索子6 北風 北風 白ちゃん 白ちゃん
1538,21816,126,0.005,21816,0,,0, 
1539,14048,97,0.005,14048,0,七対子,16, 筒子5 筒子5 筒子6 筒子6 索子4 索子4 索子6 索子6 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1540,30225,83,0.005,30225,0,赤ドラ1 七対子 五門斉,16, 萬子1 萬子1 筒子5 筒子5赤ドラ 筒子7 筒子7 索子4 索子4 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1541,17256,57,0.005,17256,0,七対子 五門斉,16, 萬子3 萬子3 萬子4 萬子4 筒子5 筒子5 索子4 索子4 索子6 索子6 北風 北風 發ちゃん 發ちゃん
1542,16754,74,0.005,16754,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5 索子5 索子5赤ドラ 索子7 索子7 北風 北風 發ちゃん 發ちゃん 白ちゃん 白ちゃん
1543,32864,108,0.005,32864,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子5赤ドラ 筒子5 索子2 索子2 索子6 索子6 索子7 索子7 北風 北風 發ちゃん 發ちゃん
1544,18280,37,0.005,18280,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子5赤ドラ 筒子5 索子6 索子6 索子7 索子7 北風 北風 白ちゃん 白ちゃん 發ちゃん 發ちゃん
1545,11783,69,0.005,11783,0,七対子,16, 萬子3 萬子3 筒子5 筒子5 筒子8 筒子8 索子4 索子4 索子6 索子6 索子7 索子7 北風 北風
