Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TZ_Score,Tenpai,HandComplete
1405,South,722,110,0.040,0,,780,0,0,副露萬子1 副露萬子1 副露萬子1 副露萬子9 副露萬子9 副露萬子9 筒子1 筒子2 筒子3 筒子4 索子7 索子8 中ちゃん
1406,East,19,110,0.040,0,,75,0,0,萬子6 萬子6 筒子2 筒子4 筒子8 索子1 索子2 索子5 索子7 索子9 南風 中ちゃん 中ちゃん
1407,East,557,110,0.040,0,,615,0,0,萬子4 萬子6 萬子8 副露筒子2 副露筒子2 副露筒子2 筒子4 筒子4 筒子7 索子1 副露索子7 副露索子7 副露索子7
1408,South,92,110,0.040,0,,150,0,0,萬子2 萬子4 萬子9 筒子1 筒子2 筒子3 副露筒子7 副露筒子7 副露筒子7 筒子8 索子2 索子2 索子8
1409,East,469,110,0.040,0,,525,0,0,萬子4 萬子8 萬子9 萬子9 筒子1 筒子2 副露筒子4 副露筒子4 副露筒子4 索子3 索子3 索子3 西風
1410,South,409,110,0.040,0,,465,0,0,萬子1 萬子8 萬子9 筒子1 筒子3 筒子5赤ドラ 筒子7 筒子8 筒子8 筒子8 筒子9 索子6 中ちゃん
1411,East,557,110,0.040,0,,615,0,0,萬子4 副露萬子5 副露萬子5 副露萬子5赤ドラ 筒子5赤ドラ 副露筒子8 副露筒子8 副露筒子8 筒子9 索子5 索子9 索子9 北風
1412,South,424,110,0.040,0,,480,0,0,萬子4 萬子4 萬子5 萬子6 萬子8 萬子9 筒子3 筒子3 筒子4 筒子7 副露筒子9 副露筒子9 副露筒子9
1413,South,542,110,0.040,0,,600,0,0,萬子2 萬子4 萬子5赤ドラ 萬子7 萬子9 索子3 副露西風 副露西風 副露西風 東風 副露中ちゃん 副露中ちゃん 副露中ちゃん
1414,North,497,111,0.040,0,,555,0,0,萬子2 萬子4 萬子6 萬子6 萬子8 萬子9 筒子2 副露筒子9 副露筒子9 副露筒子9 索子4 索子9 發ちゃん
1415,South,437,110,0.040,0,,495,0,0,萬子1 萬子4 萬子4 筒子8 筒子8 副露索子5 副露索子5 副露索子5 索子9 北風 副露中ちゃん 副露中ちゃん 副露中ちゃん
1416,East,557,110,0.040,0,,615,0,0,萬子7 副露筒子5 副露筒子5赤ドラ 副露筒子5 筒子8 筒子9 筒子9 副露索子4 副露索子4 副露索子4 索子5 西風 白ちゃん
1417,North,527,110,0.040,0,,585,0,0,萬子6 萬子8 副露筒子1 副露筒子1 副露筒子1 筒子3 筒子4 筒子4 索子4 索子7 西風 中ちゃん 中ちゃん
1418,South,662,110,0.040,0,,720,0,0,萬子8 副露筒子1 副露筒子1 副露筒子1 筒子8 筒子8 筒子9 副露索子4 副露索子4 索子4 索子5 中ちゃん 中ちゃん
1419,North,107,110,0.040,0,,165,0,0,筒子4 筒子6 筒子7 筒子7 索子2 副露索子3 副露索子3 副露索子3 北風 西風 發ちゃん 發ちゃん 白ちゃん
1420,East,79,110,0.040,0,,135,0,0,萬子4 萬子6 萬子9 筒子6 筒子6 筒子6 筒子9 筒子9 索子2 索子5 索子7 索子9 中ちゃん
1421,North,529,110,0.040,0,,585,0,0,萬子9 筒子3 筒子7 筒子8 筒子8 筒子8 筒子9 索子2 副露索子7 副露索子7 副露索子7 索子8 東風
1422,North,424,110,0.040,0,,480,0,0,萬子6 萬子6 萬子6 萬子9 筒子3 筒子4 筒子6 筒子7 筒子8 索子8 中ちゃん 中ちゃん 中ちゃん
1423,East,302,111,0.040,0,,360,0,0,萬子2 萬子4 筒子4 筒子6 筒子9 索子1 索子3 索子8 索子8 副露中ちゃん 副露中ちゃん 副露中ちゃん 白ちゃん
1424,West,527,110,0.040,0,,585,0,0,副露萬子3 副露萬子3 萬子3 萬子8 筒子3 筒子6 筒子7 筒子8 索子5 副露發ちゃん 副露發ちゃん 副露發ちゃん 中ちゃん
1425,West,1187,110,0.040,0,,1245,0,0,副露萬子1 副露萬子1 副露萬子1 筒子1 副露筒子3 副露筒子3 筒子3 筒子6 筒子7 筒子8 筒子9 索子2 中ちゃん
1426,North,482,111,0.040,0,,540,0,0,萬子6 筒子1 筒子2 筒子2 筒子3 筒子6 筒子9 索子1 副露索子3 副露索子3 副露索子3 索子7 北風
1427,North,497,111,0.040,0,,555,0,0,萬子6 筒子3 筒子3 副露筒子5 副露筒子5 副露筒子5 筒子7 筒子8 索子2 索子8 東風 中ちゃん 發ちゃん
1428,North,452,111,0.040,0,,510,0,0,萬子5赤ドラ 萬子7 萬子8 筒子2 筒子4 筒子5 筒子6 副露索子4 副露索子4 副露索子4 索子7 北風 中ちゃん
1429,North,482,110,0.040,0,,540,0,0,萬子1 萬子4 萬子6 筒子3 筒子4 副露筒子7 副露筒子7 副露筒子7 筒子9 筒子9 副露中ちゃん 副露中ちゃん 副露中ちゃん
1430,South,242,110,0.040,0,,300,0,0,萬子4 萬子5 萬子9 筒子3 筒子7 筒子7 索子2 索子2 索子2 索子9 副露中ちゃん 副露中ちゃん 副露中ちゃん
1431,East,902,110,0.040,0,,960,0,0,筒子2 筒子3 筒子4 筒子6 筒子7 筒子9 索子2 索子2 索子3 副露索子8 副露索子8 副露索子8 東風
1432,South,557,110,0.040,0,,615,0,0,副露筒子2 副露筒子2 副露筒子2 筒子6 筒子8 筒子9 筒子9 索子6 索子6 副露索子8 副露索子8 副露索子8 西風
1433,East,527,110,0.040,0,,585,0,0,萬子5 萬子9 筒子3 筒子3 筒子4 筒子7 筒子9 筒子9 副露索子8 索子8 副露索子8 中ちゃん 中ちゃん
1434,North,540,111,0.040,0,,600,0,0,副露萬子2 副露萬子2 副露萬子2 萬子3 萬子4 萬子6 筒子6 筒子7 副露索子8 副露索子8 副露索子8 東風 中ちゃん
1435,South,679,110,0.040,0,,735,0,0,萬子9 筒子8 筒子8 筒子9 索子6 索子6 索子6 索子9 中ちゃん 中ちゃん 中ちゃん 白ちゃん 發ちゃん
1436,West,364,110,0.040,0,,420,0,0,萬子9 副露筒子1 副露筒子1 副露筒子1 筒子5赤ドラ 筒子7 筒子7 筒子9 索子3 索子3 索子5 索子6 北風
1437,North,362,110,0.040,0,,420,0,0,萬子4 萬子8 副露筒子4 副露筒子4 副露筒子4 筒子5 筒子7 筒子7 副露西風 副露西風 副露西風 中ちゃん 中ちゃん
1438,South,467,110,0.040,0,,525,0,0,萬子4 萬子5 萬子9 筒子3 筒子4 筒子4 筒子6 筒子7 索子8 副露北風 副露北風 副露北風 中ちゃん
1439,East,512,110,0.040,0,,570,0,0,副露萬子4 副露萬子4 副露萬子4 筒子6 筒子8 索子1 索子2 副露索子6 副露索子6 副露索子6 西風 中ちゃん 中ちゃん
1440,West,634,110,0.040,0,,690,0,0,萬子2 萬子5 萬子5 筒子2 筒子4 筒子7 筒子8 筒子9 筒子9 索子1 副露索子5 副露索子5赤ドラ 副露索子5
1441,South,1112,111,0.040,0,,1170,0,0,萬子4 萬子4 萬子9 副露筒子3 副露筒子3 副露筒子3 副露索子1 副露索子1 副露索子1 索子7 北風 東風 發ちゃん
1442,West,109,110,0.040,0,,165,0,0,萬子4 萬子6 萬子6 筒子3 筒子3 筒子4 筒子4 索子1 索子3 索子8 西風 白ちゃん 白ちゃん
1443,East,737,110,0.040,0,,795,0,0,萬子6 萬子9 筒子3 筒子3 副露筒子7 副露筒子7 副露筒子7 筒子8 筒子9 副露索子6 副露索子6 索子6 副露索子6
1444,East,424,110,0.040,0,,480,0,0,副露萬子6 副露萬子6 副露萬子6 萬子6 萬子8 筒子3 筒子3 筒子7 索子8 東風 中ちゃん 中ちゃん 中ちゃん
1445,North,424,110,0.040,0,,480,0,0,萬子8 筒子4 副露筒子5 副露筒子5赤ドラ 副露筒子5 筒子7 筒子7 索子2 索子2 索子7 索子7 索子8 中ちゃん
1446,South,124,110,0.040,0,,180,0,0,萬子5赤ドラ 萬子9 筒子1 筒子3 筒子6 筒子7 筒子7 索子2 索子9 東風 西風 白ちゃん 白ちゃん
1447,North,587,110,0.040,0,,645,0,0,萬子6 萬子7 萬子8 筒子3 副露筒子5 副露筒子5 副露筒子5赤ドラ 筒子7 筒子9 索子9 東風 中ちゃん 中ちゃん
1448,West,720,111,0.040,0,,780,0,0,萬子1 萬子4 萬子4 萬子5 副露萬子7 副露萬子7 副露萬子7 筒子4 索子3 索子5 副露索子9 副露索子9 副露索子9
1449,East,64,110,0.040,0,,120,0,0,萬子7 萬子7 萬子8 筒子3 筒子7 筒子8 筒子9 索子1 索子2 索子2 索子8 索子9 索子9
1450,North,94,110,0.040,0,,150,0,0,萬子1 萬子4 萬子4 萬子8 筒子1 筒子3 筒子3 筒子6 筒子8 筒子9 索子1 索子6 索子8
1451,North,662,110,0.040,0,,720,0,0,筒子1 筒子4 筒子4 副露筒子5 筒子5 筒子8 筒子9 索子2 副露索子4 副露索子4 副露索子4 索子6 索子8
1452,North,437,110,0.040,0,,495,0,0,萬子4 萬子9 筒子7 筒子7 索子2 索子2 索子7 副露索子8 副露索子8 副露索子8 副露東風 副露東風 副露東風
1453,North,124,110,0.040,0,,180,0,0,萬子7 筒子1 筒子2 筒子7 筒子7 筒子8 筒子9 索子1 索子2 索子2 索子9 東風 中ちゃん
1454,South,557,110,0.040,0,,615,0,0,副露萬子1 副露萬子1 副露萬子1 筒子1 筒子1 筒子8 筒子8 筒子9 筒子9 索子1 索子5赤ドラ 索子5 索子8
1455,South,634,110,0.040,0,,690,0,0,萬子6 萬子8 筒子3 筒子5 筒子7 筒子8 筒子9 筒子9 副露索子8 副露索子8 副露索子8 索子9 西風
1456,East,377,110,0.040,0,,435,0,0,萬子6 萬子6 萬子7 筒子8 筒子9 索子1 副露索子4 副露索子4 副露索子4 索子5 索子6 中ちゃん 中ちゃん
1457,East,334,110,0.040,0,,390,0,0,萬子9 筒子1 筒子3 筒子6 筒子8 筒子8 索子2 索子2 索子2 索子7 東風 西風 中ちゃん
1458,North,497,110,0.040,0,,555,0,0,萬子5 副露萬子7 副露萬子7 副露萬子7 筒子3 筒子8 筒子8 筒子9 索子3 索子6 副露中ちゃん 副露中ちゃん 副露中ちゃん
1459,East,857,110,0.040,0,,915,0,0,副露萬子5 副露萬子5赤ドラ 副露萬子5 筒子4 筒子9 索子2 副露索子5 副露索子5赤ドラ 副露索子5 副露索子6 副露索子6 副露索子6 東風
1460,West,302,110,0.040,0,,360,0,0,萬子6 萬子6 筒子1 筒子4 副露筒子5 索子1 索子3 索子3 索子4 索子9 副露中ちゃん 副露中ちゃん 副露中ちゃん
1461,South,602,111,0.040,0,,660,0,0,萬子4 萬子7 萬子9 筒子4 副露筒子5 副露筒子5 筒子5赤ドラ 筒子7 筒子9 索子2 索子2 索子7 西風
1462,North,797,110,0.040,0,,855,0,0,副露萬子1 副露萬子1 副露萬子1 萬子8 筒子4 筒子4 筒子4 筒子5 筒子7 副露索子3 副露索子3 副露索子3 索子8
1463,East,229,110,0.040,0,,285,0,0,萬子1 萬子6 萬子7 筒子1 筒子7 筒子8 筒子9 索子1 索子2 索子5 索子7 中ちゃん 發ちゃん
1464,East,394,110,0.040,0,,450,0,0,萬子2 萬子6 萬子7 萬子7 筒子6 筒子9 索子5 索子9 索子9 北風 中ちゃん 發ちゃん 中ちゃん
1465,North,482,110,0.040,0,,540,0,0,萬子5 副露萬子6 副露萬子6 副露萬子6 筒子3 筒子4 副露筒子8 筒子8 筒子9 索子1 索子8 中ちゃん 中ちゃん
1466,North,424,110,0.040,0,,480,0,0,萬子2 萬子7 萬子8 筒子1 筒子1 筒子4 筒子7 筒子7 筒子8 筒子9 索子2 索子9 西風
1467,North,559,110,0.040,0,,615,0,0,副露萬子3 副露萬子3 副露萬子3 筒子4 索子3 索子4 索子5赤ドラ 索子5 索子7 中ちゃん 中ちゃん 中ちゃん 白ちゃん
1468,North,274,110,0.040,0,,330,0,0,萬子7 萬子7 萬子9 筒子2 筒子4 筒子4 筒子6 筒子7 副露筒子8 副露筒子8 副露筒子8 筒子9 索子8
1469,West,752,110,0.040,0,,810,0,0,萬子1 副露萬子7 副露萬子7 副露萬子7 萬子7 筒子1 筒子7 筒子7 筒子9 索子2 副露東風 副露東風 副露東風
1470,West,842,110,0.040,0,,900,0,0,副露筒子7 副露筒子7 副露筒子7 筒子8 副露筒子9 副露筒子9 副露筒子9 索子3 索子5 索子6 副露西風 副露西風 副露西風
1471,South,527,110,0.040,0,,585,0,0,萬子4 萬子9 筒子1 筒子4 副露筒子5 副露索子3 副露索子3 副露索子3 索子6 西風 中ちゃん 中ちゃん 中ちゃん
1472,East,467,110,0.040,0,,525,0,0,萬子8 萬子9 筒子7 筒子9 副露索子2 副露索子2 副露索子2 副露索子5 副露索子5 副露索子5 西風 北風 中ちゃん
1473,South,722,111,0.040,0,,780,0,0,筒子2 筒子4 筒子4 筒子4 筒子7 筒子9 索子1 索子1 索子2 索子3 索子9 白ちゃん 中ちゃん
1474,West,315,111,0.040,0,,375,0,0,萬子8 筒子1 筒子2 副露筒子5赤ドラ 副露筒子5 副露筒子5 副露索子1 副露索子1 副露索子1 副露索子3 副露索子3 副露索子3 索子9
1475,East,769,110,0.040,0,,825,0,0,萬子7 筒子5 筒子8 筒子8 筒子8 索子2 索子2 索子2 索子5 索子5 索子8 東風 中ちゃん
1476,North,392,110,0.040,0,,450,0,0,筒子5 筒子5赤ドラ 筒子7 筒子7 副露筒子8 副露筒子8 副露筒子8 索子3 索子3 西風 西風 中ちゃん 白ちゃん
1477,West,484,110,0.040,0,,540,0,0,萬子4 萬子5 萬子6 萬子9 筒子3 筒子3 筒子4 筒子6 筒子9 索子3 南風 北風 發ちゃん
1478,East,-26,110,0.040,0,,30,0,0,萬子2 萬子7 筒子1 筒子3 筒子6 筒子7 筒子9 索子1 索子3 索子3 東風 中ちゃん 中ちゃん
1479,West,482,110,0.040,0,,540,0,0,萬子5 萬子6 萬子8 萬子8 筒子4 筒子9 索子1 索子2 索子2 副露索子5赤ドラ 副露索子5 副露索子5 索子9
1480,West,242,110,0.040,0,,300,0,0,萬子7 副露萬子8 副露萬子8 副露萬子8 筒子3 副露筒子5 副露筒子5 副露筒子5赤ドラ 筒子7 筒子7 索子1 索子2 索子9
1481,South,617,111,0.040,0,,675,0,0,副露萬子1 副露萬子1 副露萬子1 筒子1 筒子4 副露筒子7 副露筒子7 筒子7 副露筒子7 筒子9 筒子9 索子5赤ドラ 北風
1482,East,422,110,0.040,0,,480,0,0,萬子6 萬子8 副露筒子4 副露筒子4 副露筒子4 筒子5赤ドラ 筒子9 筒子9 索子6 索子6 副露中ちゃん 副露中ちゃん 副露中ちゃん
1483,West,587,111,0.040,0,,645,0,0,萬子3 萬子8 筒子7 副露筒子8 筒子8 副露筒子8 筒子9 筒子9 索子1 副露索子2 副露索子2 副露索子2 索子3
1484,East,364,110,0.040,0,,420,0,0,萬子2 萬子4 萬子4 萬子5 萬子6 副露萬子7 副露萬子7 副露萬子7 筒子4 筒子9 筒子9 索子3 索子3
1485,North,810,110,0.040,0,,870,0,0,萬子4 副露筒子2 副露筒子2 副露筒子2 副露筒子4 副露筒子4 副露筒子4 副露筒子7 副露筒子7 筒子7 索子7 中ちゃん 白ちゃん
1486,East,377,110,0.040,0,,435,0,0,萬子1 萬子4 萬子4 副露萬子7 副露萬子7 副露萬子7 副露筒子4 副露筒子4 副露筒子4 筒子7 筒子9 東風 東風
1487,South,1042,110,0.040,0,,300,0,1,萬子1 萬子4 萬子7 萬子7 萬子9 筒子7 筒子7 筒子8 索子1 索子2 索子2 東風 白ちゃん
1488,South,587,111,0.040,0,,645,0,0,萬子9 筒子3 筒子4 筒子7 索子1 索子2 索子3 索子3 副露東風 副露東風 副露東風 南風 中ちゃん
1489,North,1035,111,0.040,0,,1095,0,0,萬子5 萬子6 筒子1 筒子3 筒子4 索子1 副露索子4 副露索子4 副露索子4 索子7 索子9 北風 中ちゃん
1490,North,319,110,0.040,0,,375,0,0,萬子4 萬子7 萬子8 筒子2 筒子2 筒子3 筒子9 筒子9 索子1 索子1 索子2 索子7 索子9
1491,East,334,110,0.040,0,,390,0,0,萬子8 萬子9 萬子9 筒子3 筒子3 筒子3 筒子4 筒子8 筒子8 索子2 索子7 索子7 中ちゃん
1492,East,842,111,0.040,0,,900,0,0,萬子5 萬子8 副露筒子2 副露筒子2 副露筒子2 筒子4 筒子6 筒子7 筒子8 索子2 索子2 索子3 索子7
1493,East,677,111,0.040,0,,735,0,0,萬子8 副露筒子1 副露筒子1 副露筒子1 筒子7 筒子9 筒子9 副露索子1 副露索子1 副露索子1 索子3 中ちゃん 發ちゃん
1494,North,454,110,0.040,0,,510,0,0,筒子1 筒子1 筒子2 筒子3 筒子5赤ドラ 筒子6 索子2 副露索子7 副露索子7 副露索子7 索子8 索子8 中ちゃん
1495,South,812,111,0.040,0,,870,0,0,萬子2 萬子7 筒子1 筒子2 筒子3 筒子7 副露索子3 副露索子3 副露索子3 索子4 索子7 中ちゃん 發ちゃん
1496,North,782,110,0.040,0,,840,0,0,副露筒子4 副露筒子4 副露筒子4 筒子9 索子1 索子4 副露索子5 副露索子5 副露索子5赤ドラ 副露索子8 副露索子8 副露索子8 東風
1497,North,1095,111,0.040,0,,1155,0,0,萬子2 萬子4 萬子4 副露萬子7 副露萬子7 副露萬子7 萬子8 筒子2 筒子3 副露筒子4 副露筒子4 副露筒子4 中ちゃん
1498,South,184,110,0.040,0,,240,0,0,萬子7 萬子7 筒子3 筒子4 筒子4 筒子7 筒子9 索子7 北風 南風 白ちゃん 白ちゃん 中ちゃん
1499,West,364,110,0.040,0,,420,0,0,萬子8 筒子1 筒子4 筒子6 筒子9 索子1 索子2 索子7 索子7 西風 東風 中ちゃん 中ちゃん
1500,South,229,110,0.040,0,,285,0,0,萬子5 筒子1 筒子2 筒子3 筒子4 筒子7 索子2 索子2 索子8 白ちゃん 白ちゃん 中ちゃん 白ちゃん
1501,South,692,111,0.040,0,,750,0,0,萬子2 筒子2 筒子3 筒子4 筒子7 筒子7 筒子8 筒子9 索子2 索子5 副露索子8 副露索子8 副露索子8
1502,West,407,110,0.040,0,,465,0,0,萬子3 萬子5 筒子1 筒子3 筒子3 筒子7 筒子9 筒子9 筒子9 索子5 副露北風 副露北風 副露北風
1503,North,242,111,0.040,0,,300,0,0,萬子4 萬子4 筒子4 副露筒子5赤ドラ 副露筒子5 副露筒子5 筒子7 筒子9 索子2 索子7 索子8 索子8 東風
1504,West,289,110,0.040,0,,345,0,0,萬子8 萬子8 筒子3 筒子6 筒子7 筒子9 索子2 索子3 索子5 索子7 索子9 東風 白ちゃん
1505,North,319,110,0.040,0,,375,0,0,萬子1 萬子2 萬子5 筒子2 筒子4 索子2 索子2 索子6 索子8 東風 東風 中ちゃん 發ちゃん
1506,South,915,110,0.040,0,,975,0,0,副露萬子4 副露萬子4 副露萬子4 筒子4 筒子8 副露索子2 副露索子2 副露索子2 副露索子3 副露索子3 副露索子3 東風 中ちゃん
1507,West,19,110,0.040,0,,75,0,0,萬子7 萬子9 萬子9 筒子6 筒子7 筒子8 筒子9 索子1 索子2 索子3 索子5 索子5赤ドラ 白ちゃん
1508,East,9880,110,0.040,0,,1740,0,11,副露萬子5 副露萬子5 副露萬子5 副露筒子7 副露筒子7 副露筒子7 副露索子2 副露索子2 副露索子2 副露索子6 副露索子6 副露索子6 東風
1509,West,422,111,0.040,0,,480,0,0,萬子8 筒子3 筒子3 筒子4 筒子4 筒子7 索子1 索子2 索子7 索子7 索子7 索子9 白ちゃん
1510,West,407,110,0.040,0,,465,0,0,萬子6 筒子7 筒子7 副露筒子9 副露筒子9 副露筒子9 索子2 副露索子5 副露索子5 副露索子5赤ドラ 索子5 東風 中ちゃん
1511,East,572,110,0.040,0,,630,0,0,萬子6 萬子6 萬子7 副露筒子3 副露筒子3 副露筒子3 筒子6 筒子9 索子5 索子6 副露中ちゃん 副露中ちゃん 副露中ちゃん
1512,North,782,111,0.040,0,,840,0,0,副露萬子1 副露萬子1 副露萬子1 萬子7 萬子7 萬子7 筒子3 筒子9 索子1 索子3 索子3 索子3 北風
1513,West,139,110,0.040,0,,195,0,0,萬子5 萬子5 筒子3 筒子4 筒子4 筒子7 索子2 副露索子9 副露索子9 副露索子9 中ちゃん 中ちゃん 白ちゃん
1514,North,424,110,0.040,0,,480,0,0,萬子3 萬子5赤ドラ 萬子5 筒子2 副露筒子3 副露筒子3 副露筒子3 筒子4 索子6 北風 南風 中ちゃん 中ちゃん
1515,North,662,110,0.040,0,,720,0,0,萬子5 萬子6 萬子8 副露筒子1 副露筒子1 副露筒子1 筒子2 筒子4 副露筒子7 副露筒子7 副露筒子7 筒子9 筒子9
1516,West,64,110,0.040,0,,120,0,0,萬子2 萬子4 萬子4 萬子8 筒子4 副露筒子7 副露筒子7 副露筒子7 筒子9 筒子9 索子6 索子7 索子9
1517,East,1080,110,0.040,0,,1140,0,0,副露萬子2 副露萬子2 副露萬子2 萬子5 萬子9 筒子3 筒子3 副露筒子4 副露筒子4 筒子4 副露筒子4 筒子7 索子3
1518,South,587,110,0.040,0,,645,0,0,副露萬子5赤ドラ 副露萬子5 副露萬子5 副露筒子5 副露筒子5 副露筒子5赤ドラ 筒子8 筒子9 筒子9 索子1 索子3 索子3 索子8
1519,South,619,110,0.040,0,,675,0,0,萬子4 萬子5 萬子8 筒子4 筒子4 筒子7 索子1 索子2 索子2 副露索子5 副露索子5 副露索子5赤ドラ 東風
1520,West,422,110,0.040,0,,480,0,0,萬子1 萬子6 筒子6 筒子7 筒子8 副露筒子9 副露筒子9 副露筒子9 索子2 索子2 索子5赤ドラ 索子7 東風
1521,South,107,110,0.040,0,,165,0,0,副露筒子3 副露筒子3 副露筒子3 筒子4 筒子6 筒子8 筒子8 筒子9 筒子9 索子5 索子7 西風 發ちゃん
1522,South,499,110,0.040,0,,555,0,0,萬子5 萬子7 筒子3 筒子4 筒子6 筒子9 索子1 索子2 索子3 索子3 索子8 東風 白ちゃん
1523,South,349,110,0.040,0,,405,0,0,萬子5 筒子3 筒子4 筒子4 筒子6 筒子6 筒子9 索子2 索子2 副露索子3 副露索子3 副露索子3 索子8
1524,East,482,110,0.040,0,,540,0,0,萬子2 萬子5赤ドラ 萬子6 萬子7 筒子3 筒子3 副露筒子7 副露筒子7 副露筒子7 筒子9 副露中ちゃん 副露中ちゃん 副露中ちゃん
1525,East,602,111,0.040,0,,660,0,0,萬子7 筒子9 索子2 索子2 副露索子5赤ドラ 副露索子5 副露索子5 副露索子6 副露索子6 副露索子6 東風 東風 中ちゃん
1526,West,2382,110,0.040,0,,1440,0,2,筒子4 筒子6 筒子6 筒子8 筒子9 筒子9 筒子9 副露索子6 副露索子6 副露索子6 副露索子8 副露索子8 副露索子8
1527,West,452,110,0.040,0,,510,0,0,萬子5 萬子5 萬子6 筒子1 筒子4 筒子7 筒子8 筒子9 副露索子5 索子5 副露索子5赤ドラ 西風 中ちゃん
1528,South,945,111,0.040,0,,1005,0,0,萬子3 萬子8 副露筒子3 副露筒子3 副露筒子3 筒子3 筒子6 筒子7 筒子8 副露索子1 副露索子1 副露索子1 中ちゃん
1529,North,497,111,0.040,0,,555,0,0,萬子8 萬子9 筒子4 筒子4 筒子4 筒子7 副露筒子9 副露筒子9 副露筒子9 索子2 索子2 東風 中ちゃん
1530,West,602,111,0.040,0,,660,0,0,萬子5 萬子5 副露筒子3 副露筒子3 副露筒子3 筒子6 筒子9 筒子9 索子5赤ドラ 索子6 北風 南風 發ちゃん
1531,East,437,110,0.040,0,,495,0,0,副露筒子2 副露筒子2 副露筒子2 筒子3 筒子3 筒子3 筒子4 筒子9 索子7 索子7 索子8 南風 中ちゃん
1532,East,289,110,0.040,0,,345,0,0,副露萬子2 副露萬子2 副露萬子2 萬子9 筒子2 筒子7 筒子8 索子4 索子4 索子5 索子9 東風 中ちゃん
1533,East,122,110,0.040,0,,180,0,0,萬子2 萬子5 萬子5赤ドラ 副露萬子7 副露萬子7 副露萬子7 筒子1 筒子3 筒子9 筒子9 索子5赤ドラ 索子9 索子9
1534,West,364,110,0.040,0,,420,0,0,萬子5 萬子7 筒子1 筒子4 副露筒子7 副露筒子7 副露筒子7 筒子9 筒子9 索子2 索子2 索子5 索子7
1535,North,437,110,0.040,0,,495,0,0,筒子3 筒子4 副露索子4 副露索子4 副露索子4 副露索子5赤ドラ 副露索子5 副露索子5 索子7 索子8 索子8 中ちゃん 中ちゃん
1536,North,394,110,0.040,0,,450,0,0,萬子6 萬子7 萬子7 萬子7 萬子8 筒子1 筒子3 筒子6 筒子7 筒子9 索子2 索子3 中ちゃん
1537,East,32,110,0.040,0,,90,0,0,萬子1 萬子4 萬子7 萬子9 筒子1 副露筒子3 副露筒子3 副露筒子3 筒子8 索子1 索子2 南風 白ちゃん
1538,North,302,110,0.040,0,,360,0,0,萬子7 萬子7 筒子2 筒子3 筒子3 副露筒子4 副露筒子4 筒子4 副露筒子4 索子2 索子3 西風 中ちゃん
1539,South,409,110,0.040,0,,465,0,0,副露萬子3 副露萬子3 副露萬子3 萬子7 萬子7 萬子9 筒子1 筒子3 筒子7 筒子9 索子2 中ちゃん 中ちゃん
1540,North,677,110,0.040,0,,735,0,0,萬子8 筒子2 副露筒子4 副露筒子4 副露筒子4 筒子6 筒子6 筒子8 筒子8 索子2 索子2 索子2 中ちゃん
1541,South,214,110,0.040,0,,270,0,0,萬子4 萬子4 萬子7 萬子7 筒子3 筒子5 筒子6 筒子7 索子7 索子8 副露北風 副露北風 副露北風
1542,East,394,110,0.040,0,,450,0,0,萬子4 萬子7 筒子3 筒子3 筒子4 筒子4 筒子8 筒子9 副露索子7 副露索子7 副露索子7 東風 發ちゃん
1543,South,392,110,0.040,0,,450,0,0,萬子4 筒子1 筒子3 筒子3 筒子7 筒子9 索子1 副露索子2 副露索子2 索子2 副露索子2 中ちゃん 白ちゃん
1544,North,64,110,0.040,0,,120,0,0,萬子7 萬子9 筒子1 筒子3 筒子3 筒子3 筒子6 筒子7 筒子7 筒子9 索子2 索子3 中ちゃん
1545,West,512,110,0.040,0,,570,0,0,萬子6 副露萬子7 副露萬子7 副露萬子7 筒子1 筒子7 筒子7 副露索子1 副露索子1 副露索子1 索子2 西風 發ちゃん
1546,East,407,111,0.040,0,,465,0,0,萬子7 副露萬子8 副露萬子8 副露萬子8 筒子2 筒子7 筒子8 筒子9 索子2 索子2 索子3 南風 中ちゃん
1547,West,422,111,0.040,0,,480,0,0,筒子1 筒子3 筒子8 筒子9 筒子9 索子5 索子6 索子6 索子6 索子7 副露中ちゃん 副露中ちゃん 副露中ちゃん
1548,South,782,110,0.040,0,,840,0,0,萬子3 萬子5 萬子8 副露索子1 副露索子1 副露索子1 索子2 副露索子3 副露索子3 副露索子3 索子7 索子9 東風
1549,South,392,110,0.040,0,,450,0,0,萬子3 筒子3 副露筒子4 副露筒子4 副露筒子4 筒子8 筒子9 索子3 索子5 索子5 索子6 西風 東風
1550,South,407,111,0.040,0,,465,0,0,副露萬子1 副露萬子1 副露萬子1 萬子4 萬子7 筒子1 筒子3 筒子3 筒子4 筒子6 索子1 西風 北風
1551,West,199,110,0.040,0,,255,0,0,萬子5 萬子9 萬子9 筒子2 筒子3 筒子4 筒子6 筒子9 索子1 索子3 索子9 北風 中ちゃん
1552,West,499,110,0.040,0,,555,0,0,筒子3 筒子3 筒子6 筒子7 筒子7 筒子8 索子1 索子1 索子5赤ドラ 索子7 索子8 索子9 中ちゃん
1553,West,752,111,0.040,0,,810,0,0,萬子1 筒子1 筒子7 筒子7 筒子8 筒子9 筒子9 副露索子1 副露索子1 副露索子1 索子1 索子2 索子9
1554,South,242,110,0.040,0,,300,0,0,萬子6 筒子7 筒子8 筒子8 筒子9 筒子9 副露索子1 副露索子1 副露索子1 索子2 副露中ちゃん 副露中ちゃん 副露中ちゃん
