Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TZ_Score,Tenpai,HandComplete
2513,South,244,108,0.040,0,,300,0,0,
2514,South,196,107,0.040,0,,250,0,0,
2515,North,454,107,0.040,0,,510,0,0,
2516,West,124,107,0.040,0,,180,0,0,
2517,North,34,107,0.040,0,,90,0,0,
2518,North,104,107,0.040,0,,160,0,0,
2519,East,166,107,0.040,0,,220,0,0,
2520,North,-26,108,0.040,0,,30,0,0,
2521,South,384,108,0.040,0,,440,0,0,
2522,East,226,107,0.040,0,,280,0,0,
2523,West,186,107,0.040,0,,240,0,0,
2524,North,234,107,0.040,0,,290,0,0,
2525,South,264,108,0.040,0,,320,0,0,
2526,East,54,107,0.040,0,,110,0,0,
2527,East,424,107,0.040,0,,480,0,0,
2528,South,366,107,0.040,0,,420,0,0,
2529,West,104,108,0.040,0,,160,0,0,
2530,South,394,107,0.040,0,,450,0,0,
2531,East,304,107,0.040,0,,360,0,0,
2532,South,344,107,0.040,0,,400,0,0,
2533,East,654,107,0.040,0,,710,0,0,
2534,East,234,108,0.040,0,,290,0,0,
2535,North,164,107,0.040,0,,220,0,0,
2536,West,134,107,0.040,0,,190,0,0,
2537,West,174,107,0.040,0,,230,0,0,
2538,West,356,107,0.040,0,,410,0,0,
2539,North,64,107,0.040,0,,120,0,0,
2540,South,164,107,0.040,0,,220,0,0,
2541,North,204,107,0.040,0,,260,0,0,
2542,North,264,107,0.040,0,,320,0,0,
2543,North,422,107,0.040,0,,480,0,0,
2544,North,424,108,0.040,0,,480,0,0,
2545,South,334,107,0.040,0,,390,0,0,
2546,East,556,107,0.040,0,,610,0,0,
2547,South,532,107,0.040,0,,590,0,0,
2548,East,26,107,0.040,0,,80,0,0,
2549,East,244,108,0.040,0,,300,0,0,
2550,West,194,108,0.040,0,,250,0,0,
2551,North,284,107,0.040,0,,340,0,0,
2552,East,634,107,0.040,0,,690,0,0,
2553,West,254,107,0.040,0,,310,0,0,
2554,East,156,107,0.040,0,,210,0,0,
2555,South,164,107,0.040,0,,220,0,0,
2556,North,484,108,0.040,0,,540,0,0,
2557,East,554,107,0.040,0,,610,0,0,
2558,South,302,107,0.040,0,,360,0,0,
2559,South,136,107,0.040,0,,190,0,0,
2560,East,226,107,0.040,0,,280,0,0,
2561,North,384,107,0.040,0,,440,0,0,
2562,South,264,107,0.040,0,,320,0,0,
2563,North,414,107,0.040,0,,470,0,0,
2564,North,224,108,0.040,0,,280,0,0,
2565,West,276,107,0.040,0,,330,0,0,
2566,East,464,108,0.040,0,,520,0,0,
2567,West,374,107,0.040,0,,430,0,0,
2568,North,154,107,0.040,0,,210,0,0,
2569,West,574,107,0.040,0,,630,0,0,
2570,East,234,107,0.040,0,,290,0,0,
2571,East,134,107,0.040,0,,190,0,0,
2572,North,384,108,0.040,0,,440,0,0,
2573,East,144,107,0.040,0,,200,0,0,
2574,East,134,107,0.040,0,,190,0,0,
2575,North,452,108,0.040,0,,510,0,0,
2576,West,164,108,0.040,0,,220,0,0,
2577,West,214,107,0.040,0,,270,0,0,
2578,South,114,107,0.040,0,,170,0,0,
2579,North,354,107,0.040,0,,410,0,0,
2580,West,144,107,0.040,0,,200,0,0,
2581,South,232,107,0.040,0,,290,0,0,
2582,East,152,108,0.040,0,,210,0,0,
2583,East,474,107,0.040,0,,530,0,0,
2584,North,96,107,0.040,0,,150,0,0,
2585,West,254,107,0.040,0,,310,0,0,
2586,South,334,107,0.040,0,,390,0,0,
2587,East,324,108,0.040,0,,380,0,0,
2588,South,96,107,0.040,0,,150,0,0,
2589,North,692,107,0.040,0,,750,0,0,
2590,West,74,108,0.040,0,,130,0,0,
2591,West,1209,107,0.040,0,,890,0,1,
2592,East,234,107,0.040,0,,290,0,0,
2593,North,382,107,0.040,0,,440,0,0,
2594,North,434,107,0.040,0,,490,0,0,
2595,North,504,107,0.040,0,,560,0,0,
2596,East,524,107,0.040,0,,580,0,0,
2597,South,384,107,0.040,0,,440,0,0,
2598,South,194,107,0.040,0,,250,0,0,
2599,West,252,107,0.040,0,,310,0,0,
2600,South,432,108,0.040,0,,490,0,0,
2601,East,304,107,0.040,0,,360,0,0,
2602,South,154,107,0.040,0,,210,0,0,
2603,East,466,107,0.040,0,,520,0,0,
2604,West,434,107,0.040,0,,490,0,0,
2605,West,204,108,0.040,0,,260,0,0,
2606,South,254,107,0.040,0,,310,0,0,
2607,South,630,108,0.040,0,,690,0,0,
2608,East,254,108,0.040,0,,310,0,0,
2609,East,274,107,0.040,0,,330,0,0,
2610,West,23515,48,0.040,0,發 対々和 混一色,570,0,9,筒子1 筒子1 筒子1 筒子3 筒子3 筒子3 筒子7 筒子7 筒子7 發ちゃん 發ちゃん 發ちゃん 白ちゃん 白ちゃん
2611,South,292,108,0.040,0,,350,0,0,
2612,North,266,107,0.040,0,,320,0,0,
2613,West,264,107,0.040,0,,320,0,0,
2614,North,446,107,0.040,0,,500,0,0,
2615,West,264,107,0.040,0,,320,0,0,
2616,West,184,108,0.040,0,,240,0,0,
2617,East,206,107,0.040,0,,260,0,0,
2618,South,296,107,0.040,0,,350,0,0,
2619,West,21000,35,0.040,0,西 対々和,70,0,4,萬子9 萬子9 萬子9 索子2 索子2 索子2 索子6 索子6 索子6 西風 西風 西風 中ちゃん 中ちゃん
2620,East,204,107,0.040,0,,260,0,0,
2621,East,106,107,0.040,0,,160,0,0,
2622,North,244,107,0.040,0,,300,0,0,
2623,North,226,107,0.040,0,,280,0,0,
2624,South,672,107,0.040,0,,730,0,0,
2625,North,234,107,0.040,0,,290,0,0,
2626,North,56,107,0.040,0,,110,0,0,
2627,East,574,107,0.040,0,,630,0,0,
2628,North,256,107,0.040,0,,310,0,0,
2629,East,114,107,0.040,0,,170,0,0,
2630,East,262,108,0.040,0,,320,0,0,
2631,West,454,107,0.040,0,,510,0,0,
2632,South,166,107,0.040,0,,220,0,0,
2633,South,104,108,0.040,0,,160,0,0,
2634,North,66,107,0.040,0,,120,0,0,
2635,South,112,108,0.040,0,,170,0,0,
2636,East,164,107,0.040,0,,220,0,0,
2637,South,144,107,0.040,0,,200,0,0,
2638,North,404,107,0.040,0,,460,0,0,
2639,North,314,108,0.040,0,,370,0,0,
2640,East,136,107,0.040,0,,190,0,0,
2641,West,374,107,0.040,0,,430,0,0,
2642,North,204,108,0.040,0,,260,0,0,
2643,South,206,107,0.040,0,,260,0,0,
2644,South,314,108,0.040,0,,370,0,0,
2645,East,114,108,0.040,0,,170,0,0,
2646,North,296,107,0.040,0,,350,0,0,
2647,South,554,107,0.040,0,,610,0,0,
2648,West,234,108,0.040,0,,290,0,0,
2649,South,234,107,0.040,0,,290,0,0,
2650,South,334,107,0.040,0,,390,0,0,
2651,East,146,107,0.040,0,,200,0,0,
2652,East,204,108,0.040,0,,260,0,0,
2653,East,-4,107,0.040,0,,50,0,0,
2654,South,136,107,0.040,0,,190,0,0,
2655,South,637,107,0.040,0,,320,0,1,
2656,South,164,107,0.040,0,,220,0,0,
2657,South,26,107,0.040,0,,80,0,0,
2658,South,6,107,0.040,0,,60,0,0,
2659,South,86,107,0.040,0,,140,0,0,
2660,North,384,107,0.040,0,,440,0,0,
2661,East,314,107,0.040,0,,370,0,0,
2662,East,669,107,0.040,0,,350,0,1,
2663,North,264,107,0.040,0,,320,0,0,
2664,West,492,107,0.040,0,,550,0,0,
2665,North,304,107,0.040,0,,360,0,0,
2666,North,214,107,0.040,0,,270,0,0,
2667,West,374,107,0.040,0,,430,0,0,
2668,West,126,107,0.040,0,,180,0,0,
2669,South,136,107,0.040,0,,190,0,0,
2670,South,312,107,0.040,0,,370,0,0,
2671,West,164,107,0.040,0,,220,0,0,
2672,West,252,108,0.040,0,,310,0,0,
2673,West,602,107,0.040,0,,660,0,0,
2674,East,6,107,0.040,0,,60,0,0,
2675,West,624,107,0.040,0,,680,0,0,
2676,North,246,107,0.040,0,,300,0,0,
2677,East,104,107,0.040,0,,160,0,0,
2678,South,244,107,0.040,0,,300,0,0,
2679,North,424,107,0.040,0,,480,0,0,
2680,East,4,107,0.040,0,,60,0,0,
2681,North,214,107,0.040,0,,270,0,0,
2682,West,336,107,0.040,0,,390,0,0,
2683,North,204,107,0.040,0,,260,0,0,
2684,North,224,107,0.040,0,,280,0,0,
2685,East,254,107,0.040,0,,310,0,0,
2686,North,154,107,0.040,0,,210,0,0,
2687,South,304,107,0.040,0,,360,0,0,
2688,North,274,107,0.040,0,,330,0,0,
2689,North,234,107,0.040,0,,290,0,0,
2690,North,204,107,0.040,0,,260,0,0,
2691,West,274,107,0.040,0,,330,0,0,
2692,West,372,108,0.040,0,,430,0,0,
2693,South,244,107,0.040,0,,300,0,0,
2694,North,164,107,0.040,0,,220,0,0,
2695,North,286,107,0.040,0,,340,0,0,
2696,South,424,107,0.040,0,,480,0,0,
2697,South,274,107,0.040,0,,330,0,0,
2698,South,434,107,0.040,0,,490,0,0,
2699,West,176,107,0.040,0,,230,0,0,
2700,East,234,107,0.040,0,,290,0,0,
2701,North,254,107,0.040,0,,310,0,0,
2702,South,344,108,0.040,0,,400,0,0,
2703,South,294,107,0.040,0,,350,0,0,
2704,North,294,107,0.040,0,,350,0,0,
2705,North,702,107,0.040,0,,760,0,0,
2706,North,156,107,0.040,0,,210,0,0,
2707,East,254,107,0.040,0,,310,0,0,
2708,West,116,107,0.040,0,,170,0,0,
2709,South,74,107,0.040,0,,130,0,0,
2710,East,602,107,0.040,0,,660,0,0,
2711,East,124,108,0.040,0,,180,0,0,
2712,South,204,107,0.040,0,,260,0,0,
2713,East,892,108,0.040,0,,950,0,0,
2714,West,332,107,0.040,0,,390,0,0,
2715,East,186,107,0.040,0,,240,0,0,
2716,South,-46,107,0.040,0,,10,0,0,
2717,West,56,107,0.040,0,,110,0,0,
2718,South,444,107,0.040,0,,500,0,0,
2719,West,164,107,0.040,0,,220,0,0,
2720,South,164,107,0.040,0,,220,0,0,
2721,West,682,107,0.040,0,,740,0,0,
2722,North,354,108,0.040,0,,410,0,0,
2723,North,204,107,0.040,0,,260,0,0,
2724,South,272,108,0.040,0,,330,0,0,
2725,West,36,107,0.040,0,,90,0,0,
2726,North,164,107,0.040,0,,220,0,0,
2727,North,374,107,0.040,0,,430,0,0,
2728,North,314,107,0.040,0,,370,0,0,
2729,West,186,107,0.040,0,,240,0,0,
2730,West,226,107,0.040,0,,280,0,0,
2731,West,204,107,0.040,0,,260,0,0,
2732,South,206,107,0.040,0,,260,0,0,
2733,South,96,107,0.040,0,,150,0,0,
2734,South,24,107,0.040,0,,80,0,0,
2735,West,136,107,0.040,0,,190,0,0,
2736,West,514,107,0.040,0,,570,0,0,
2737,West,344,107,0.040,0,,400,0,0,
2738,West,294,108,0.040,0,,350,0,0,
2739,South,234,107,0.040,0,,290,0,0,
2740,North,304,108,0.040,0,,360,0,0,
2741,North,412,108,0.040,0,,470,0,0,
2742,East,172,108,0.040,0,,230,0,0,
2743,West,264,107,0.040,0,,320,0,0,
2744,North,424,108,0.040,0,,480,0,0,
2745,East,124,108,0.040,0,,180,0,0,
2746,West,274,108,0.040,0,,330,0,0,
2747,South,272,107,0.040,0,,330,0,0,
2748,East,384,107,0.040,0,,440,0,0,
2749,East,64,107,0.040,0,,120,0,0,
2750,East,134,107,0.040,0,,190,0,0,
2751,South,226,107,0.040,0,,280,0,0,
2752,East,624,107,0.040,0,,680,0,0,
2753,North,-34,107,0.040,0,,20,0,0,
2754,East,404,107,0.040,0,,460,0,0,
2755,North,492,107,0.040,0,,550,0,0,
2756,South,494,107,0.040,0,,550,0,0,
2757,North,126,107,0.040,0,,180,0,0,
2758,East,356,107,0.040,0,,410,0,0,
2759,West,104,107,0.040,0,,160,0,0,
2760,West,324,107,0.040,0,,380,0,0,
2761,South,-14,107,0.040,0,,40,0,0,
2762,South,284,107,0.040,0,,340,0,0,
2763,West,354,107,0.040,0,,410,0,0,
2764,West,176,107,0.040,0,,230,0,0,
2765,South,226,107,0.040,0,,280,0,0,
2766,South,146,107,0.040,0,,200,0,0,
2767,South,224,108,0.040,0,,280,0,0,
2768,South,46,107,0.040,0,,100,0,0,
2769,North,434,107,0.040,0,,490,0,0,
2770,North,454,108,0.040,0,,510,0,0,
2771,South,406,107,0.040,0,,460,0,0,
2772,South,184,107,0.040,0,,240,0,0,
2773,South,434,107,0.040,0,,490,0,0,
2774,West,152,107,0.040,0,,210,0,0,
2775,West,452,108,0.040,0,,510,0,0,
2776,North,334,107,0.040,0,,390,0,0,
2777,West,104,107,0.040,0,,160,0,0,
2778,West,2017,107,0.040,0,,800,0,5,
2779,South,574,107,0.040,0,,630,0,0,
2780,East,134,107,0.040,0,,190,0,0,
2781,South,292,107,0.040,0,,350,0,0,
2782,North,286,107,0.040,0,,340,0,0,
2783,West,186,107,0.040,0,,240,0,0,
2784,East,424,107,0.040,0,,480,0,0,
2785,East,374,107,0.040,0,,430,0,0,
2786,West,412,107,0.040,0,,470,0,0,
2787,South,126,107,0.040,0,,180,0,0,
2788,South,294,107,0.040,0,,350,0,0,
2789,North,136,107,0.040,0,,190,0,0,
2790,East,514,107,0.040,0,,570,0,0,
2791,West,654,107,0.040,0,,710,0,0,
2792,North,144,107,0.040,0,,200,0,0,
2793,West,104,108,0.040,0,,160,0,0,
2794,North,334,107,0.040,0,,390,0,0,
2795,South,254,107,0.040,0,,310,0,0,
2796,South,216,107,0.040,0,,270,0,0,
2797,East,336,107,0.040,0,,390,0,0,
2798,East,694,107,0.040,0,,750,0,0,
2799,South,124,108,0.040,0,,180,0,0,
2800,North,264,108,0.040,0,,320,0,0,
2801,South,374,107,0.040,0,,430,0,0,
2802,South,214,107,0.040,0,,270,0,0,
2803,South,184,107,0.040,0,,240,0,0,
2804,East,424,107,0.040,0,,480,0,0,
2805,North,324,108,0.040,0,,380,0,0,
2806,East,-34,107,0.040,0,,20,0,0,
2807,East,384,108,0.040,0,,440,0,0,
2808,West,244,107,0.040,0,,300,0,0,
2809,North,86,107,0.040,0,,140,0,0,
2810,South,344,108,0.040,0,,400,0,0,
2811,South,86,107,0.040,0,,140,0,0,
2812,East,54,107,0.040,0,,110,0,0,
2813,East,464,107,0.040,0,,520,0,0,
2814,North,176,107,0.040,0,,230,0,0,
2815,West,156,107,0.040,0,,210,0,0,
2816,East,352,107,0.040,0,,410,0,0,
2817,South,354,107,0.040,0,,410,0,0,
2818,East,114,107,0.040,0,,170,0,0,
2819,South,404,107,0.040,0,,460,0,0,
2820,West,106,107,0.040,0,,160,0,0,
2821,West,126,107,0.040,0,,180,0,0,
2822,North,74,108,0.040,0,,130,0,0,
2823,East,174,108,0.040,0,,230,0,0,
2824,North,156,107,0.040,0,,210,0,0,
2825,West,16,107,0.040,0,,70,0,0,
2826,North,184,108,0.040,0,,240,0,0,
2827,East,94,108,0.040,0,,150,0,0,
2828,South,164,107,0.040,0,,220,0,0,
2829,East,352,108,0.040,0,,410,0,0,
2830,East,422,107,0.040,0,,480,0,0,
2831,East,372,108,0.040,0,,430,0,0,
2832,West,124,108,0.040,0,,180,0,0,
2833,East,126,107,0.040,0,,180,0,0,
2834,West,462,107,0.040,0,,520,0,0,
2835,North,114,107,0.040,0,,170,0,0,
2836,East,484,108,0.040,0,,540,0,0,
2837,East,412,107,0.040,0,,470,0,0,
2838,South,16,107,0.040,0,,70,0,0,
2839,North,254,107,0.040,0,,310,0,0,
2840,West,364,107,0.040,0,,420,0,0,
2841,West,544,107,0.040,0,,600,0,0,
2842,West,166,107,0.040,0,,220,0,0,
2843,North,334,107,0.040,0,,390,0,0,
2844,North,404,107,0.040,0,,460,0,0,
2845,South,274,107,0.040,0,,330,0,0,
2846,North,432,107,0.040,0,,490,0,0,
2847,East,184,107,0.040,0,,240,0,0,
2848,South,516,107,0.040,0,,570,0,0,
2849,West,214,107,0.040,0,,270,0,0,
2850,South,-14,107,0.040,0,,40,0,0,
2851,North,434,108,0.040,0,,490,0,0,
2852,West,106,107,0.040,0,,160,0,0,
2853,West,254,108,0.040,0,,310,0,0,
2854,North,126,107,0.040,0,,180,0,0,
2855,West,144,107,0.040,0,,200,0,0,
2856,South,196,107,0.040,0,,250,0,0,
2857,North,132,108,0.040,0,,190,0,0,
2858,South,334,107,0.040,0,,390,0,0,
2859,South,386,107,0.040,0,,440,0,0,
2860,South,364,108,0.040,0,,420,0,0,
2861,East,634,107,0.040,0,,690,0,0,
2862,West,332,108,0.040,0,,390,0,0,
2863,East,344,107,0.040,0,,400,0,0,
2864,West,374,108,0.040,0,,430,0,0,
2865,South,234,107,0.040,0,,290,0,0,
2866,South,444,107,0.040,0,,500,0,0,
2867,West,799,107,0.040,0,,480,0,1,
2868,West,94,107,0.040,0,,150,0,0,
2869,West,34,107,0.040,0,,90,0,0,
2870,North,286,107,0.040,0,,340,0,0,
2871,West,872,108,0.040,0,,930,0,0,
2872,West,76,107,0.040,0,,130,0,0,
2873,West,144,108,0.040,0,,200,0,0,
2874,East,252,107,0.040,0,,310,0,0,
2875,West,224,107,0.040,0,,280,0,0,
2876,West,106,107,0.040,0,,160,0,0,
2877,East,384,107,0.040,0,,440,0,0,
2878,South,244,108,0.040,0,,300,0,0,
2879,East,262,107,0.040,0,,320,0,0,
2880,South,304,107,0.040,0,,360,0,0,
2881,West,216,107,0.040,0,,270,0,0,
2882,West,254,107,0.040,0,,310,0,0,
2883,North,949,107,0.040,0,,630,0,1,
2884,North,374,107,0.040,0,,430,0,0,
2885,North,164,108,0.040,0,,220,0,0,
2886,South,604,107,0.040,0,,660,0,0,
2887,North,124,108,0.040,0,,180,0,0,
2888,North,404,107,0.040,0,,460,0,0,
2889,North,46,107,0.040,0,,100,0,0,
2890,South,612,107,0.040,0,,670,0,0,
2891,South,164,107,0.040,0,,220,0,0,
2892,East,252,108,0.040,0,,310,0,0,
2893,West,212,108,0.040,0,,270,0,0,
2894,East,432,108,0.040,0,,490,0,0,
2895,West,334,107,0.040,0,,390,0,0,
2896,North,344,107,0.040,0,,400,0,0,
2897,North,374,107,0.040,0,,430,0,0,
2898,East,384,107,0.040,0,,440,0,0,
2899,South,224,108,0.040,0,,280,0,0,
2900,West,94,107,0.040,0,,150,0,0,
2901,West,394,108,0.040,0,,450,0,0,
2902,West,932,107,0.040,0,,990,0,0,
2903,South,194,107,0.040,0,,250,0,0,
2904,North,732,108,0.040,0,,790,0,0,
2905,West,314,107,0.040,0,,370,0,0,
2906,North,254,107,0.040,0,,310,0,0,
2907,South,154,108,0.040,0,,210,0,0,
2908,North,452,107,0.040,0,,510,0,0,
2909,West,412,107,0.040,0,,470,0,0,
2910,North,304,107,0.040,0,,360,0,0,
2911,East,772,107,0.040,0,,830,0,0,
2912,North,734,107,0.040,0,,790,0,0,
2913,East,304,107,0.040,0,,360,0,0,
2914,East,204,107,0.040,0,,260,0,0,
2915,North,66,107,0.040,0,,120,0,0,
2916,North,494,107,0.040,0,,550,0,0,
2917,South,276,107,0.040,0,,330,0,0,
2918,East,752,108,0.040,0,,810,0,0,
2919,North,334,108,0.040,0,,390,0,0,
2920,North,422,107,0.040,0,,480,0,0,
2921,South,304,107,0.040,0,,360,0,0,
2922,South,194,107,0.040,0,,250,0,0,
2923,North,554,107,0.040,0,,610,0,0,
2924,North,34,108,0.040,0,,90,0,0,
2925,South,306,107,0.040,0,,360,0,0,
2926,North,44,107,0.040,0,,100,0,0,
2927,East,322,108,0.040,0,,380,0,0,
2928,West,216,107,0.040,0,,270,0,0,
2929,West,542,108,0.040,0,,600,0,0,
2930,South,156,107,0.040,0,,210,0,0,
2931,East,46,107,0.040,0,,100,0,0,
2932,East,264,107,0.040,0,,320,0,0,
2933,North,352,107,0.040,0,,410,0,0,
2934,South,394,107,0.040,0,,450,0,0,
2935,East,244,107,0.040,0,,300,0,0,
2936,West,262,107,0.040,0,,320,0,0,
2937,East,592,108,0.040,0,,650,0,0,
2938,North,514,107,0.040,0,,570,0,0,
2939,North,124,107,0.040,0,,180,0,0,
2940,West,214,107,0.040,0,,270,0,0,
2941,South,304,107,0.040,0,,360,0,0,
2942,North,414,107,0.040,0,,470,0,0,
2943,South,126,107,0.040,0,,180,0,0,
2944,West,204,107,0.040,0,,260,0,0,
2945,West,4,108,0.040,0,,60,0,0,
2946,South,456,107,0.040,0,,510,0,0,
2947,South,14992,68,0.040,0,対々和,480,0,2,萬子4 萬子4 萬子4 萬子9 萬子9 萬子9 筒子5 筒子5 索子6 索子6 索子6 索子8 索子8 索子8
2948,South,144,108,0.040,0,,200,0,0,
2949,North,286,107,0.040,0,,340,0,0,
2950,South,74,107,0.040,0,,130,0,0,
2951,North,364,107,0.040,0,,420,0,0,
2952,West,274,107,0.040,0,,330,0,0,
2953,East,144,108,0.040,0,,200,0,0,
2954,East,-14,107,0.040,0,,40,0,0,
2955,West,76,107,0.040,0,,130,0,0,
2956,South,106,107,0.040,0,,160,0,0,
2957,North,474,108,0.040,0,,530,0,0,
2958,East,76,107,0.040,0,,130,0,0,
2959,North,212,108,0.040,0,,270,0,0,
2960,South,-14,107,0.040,0,,40,0,0,
2961,East,334,107,0.040,0,,390,0,0,
2962,East,174,107,0.040,0,,230,0,0,
2963,North,86,107,0.040,0,,140,0,0,
2964,West,484,107,0.040,0,,540,0,0,
2965,West,86,107,0.040,0,,140,0,0,
2966,West,202,107,0.040,0,,260,0,0,
2967,North,314,107,0.040,0,,370,0,0,
2968,West,244,107,0.040,0,,300,0,0,
2969,East,354,108,0.040,0,,410,0,0,
2970,West,264,107,0.040,0,,320,0,0,
2971,East,324,107,0.040,0,,380,0,0,
2972,South,402,108,0.040,0,,460,0,0,
2973,North,422,107,0.040,0,,480,0,0,
2974,West,294,107,0.040,0,,350,0,0,
2975,East,262,107,0.040,0,,320,0,0,
2976,North,284,107,0.040,0,,340,0,0,
2977,South,304,108,0.040,0,,360,0,0,
2978,North,284,108,0.040,0,,340,0,0,
2979,East,124,108,0.040,0,,180,0,0,
2980,South,244,107,0.040,0,,300,0,0,
2981,North,94,107,0.040,0,,150,0,0,
2982,West,214,107,0.040,0,,270,0,0,
2983,South,262,107,0.040,0,,320,0,0,
2984,South,404,107,0.040,0,,460,0,0,
2985,South,106,107,0.040,0,,160,0,0,
2986,East,216,107,0.040,0,,270,0,0,
2987,South,36,107,0.040,0,,90,0,0,
2988,North,244,108,0.040,0,,300,0,0,
2989,West,464,107,0.040,0,,520,0,0,
2990,West,232,108,0.040,0,,290,0,0,
2991,East,364,107,0.040,0,,420,0,0,
2992,East,54,107,0.040,0,,110,0,0,
2993,North,204,107,0.040,0,,260,0,0,
2994,West,1024,107,0.040,0,,630,0,2,
2995,East,206,107,0.040,0,,260,0,0,
2996,North,284,107,0.040,0,,340,0,0,
2997,West,254,108,0.040,0,,310,0,0,
2998,West,174,107,0.040,0,,230,0,0,
2999,East,386,107,0.040,0,,440,0,0,
3000,East,174,108,0.040,0,,230,0,0,
3001,West,202,108,0.040,0,,260,0,0,
3002,East,294,107,0.040,0,,350,0,0,
3003,South,84,107,0.040,0,,140,0,0,
3004,South,174,107,0.040,0,,230,0,0,
3005,South,296,107,0.040,0,,350,0,0,
3006,West,76,107,0.040,0,,130,0,0,
3007,West,196,107,0.040,0,,250,0,0,
3008,West,252,107,0.040,0,,310,0,0,
3009,East,336,107,0.040,0,,390,0,0,
3010,East,14495,74,0.040,0,赤ドラ1 対々和,260,0,1,筒子7 筒子7 筒子7 索子3 索子3 索子3 索子5 索子5 索子5赤ドラ 索子7 索子7 索子7 中ちゃん 中ちゃん
3011,East,234,107,0.040,0,,290,0,0,
3012,South,324,107,0.040,0,,380,0,0,
3013,East,482,108,0.040,0,,540,0,0,
3014,East,174,107,0.040,0,,230,0,0,
3015,North,214,107,0.040,0,,270,0,0,
3016,East,304,107,0.040,0,,360,0,0,
3017,West,254,107,0.040,0,,310,0,0,
3018,East,304,108,0.040,0,,360,0,0,
3019,West,334,107,0.040,0,,390,0,0,
3020,North,444,107,0.040,0,,500,0,0,
3021,South,316,107,0.040,0,,370,0,0,
3022,North,46,107,0.040,0,,100,0,0,
3023,East,284,108,0.040,0,,340,0,0,
3024,South,322,108,0.040,0,,380,0,0,
3025,West,334,107,0.040,0,,390,0,0,
3026,South,214,107,0.040,0,,270,0,0,
3027,East,434,107,0.040,0,,490,0,0,
3028,West,374,107,0.040,0,,430,0,0,
3029,East,96,107,0.040,0,,150,0,0,
3030,South,-14,107,0.040,0,,40,0,0,
3031,North,406,107,0.040,0,,460,0,0,
3032,South,64,108,0.040,0,,120,0,0,
3033,East,104,107,0.040,0,,160,0,0,
3034,North,294,108,0.040,0,,350,0,0,
3035,East,306,107,0.040,0,,360,0,0,
3036,East,464,107,0.040,0,,520,0,0,
3037,East,344,108,0.040,0,,400,0,0,
3038,South,362,107,0.040,0,,420,0,0,
3039,North,524,107,0.040,0,,580,0,0,
3040,West,396,107,0.040,0,,450,0,0,
3041,East,264,107,0.040,0,,320,0,0,
3042,North,184,108,0.040,0,,240,0,0,
3043,North,244,107,0.040,0,,300,0,0,
3044,East,244,107,0.040,0,,300,0,0,
3045,East,494,108,0.040,0,,550,0,0,
3046,South,4,107,0.040,0,,60,0,0,
3047,West,174,107,0.040,0,,230,0,0,
3048,North,274,108,0.040,0,,330,0,0,
3049,East,-24,107,0.040,0,,30,0,0,
3050,East,426,107,0.040,0,,480,0,0,
3051,West,494,107,0.040,0,,550,0,0,
3052,West,196,107,0.040,0,,250,0,0,
3053,South,354,107,0.040,0,,410,0,0,
3054,North,634,107,0.040,0,,690,0,0,
3055,East,-16,107,0.040,0,,40,0,0,
3056,East,76,107,0.040,0,,130,0,0,
3057,East,204,108,0.040,0,,260,0,0,
3058,East,406,107,0.040,0,,460,0,0,
3059,East,216,107,0.040,0,,270,0,0,
3060,West,464,107,0.040,0,,520,0,0,
3061,West,204,108,0.040,0,,260,0,0,
3062,East,384,107,0.040,0,,440,0,0,
3063,East,256,107,0.040,0,,310,0,0,
3064,East,442,108,0.040,0,,500,0,0,
3065,East,254,107,0.040,0,,310,0,0,
3066,East,194,108,0.040,0,,250,0,0,
3067,West,204,107,0.040,0,,260,0,0,
3068,North,444,107,0.040,0,,500,0,0,
3069,West,314,108,0.040,0,,370,0,0,
3070,South,304,107,0.040,0,,360,0,0,
3071,North,224,107,0.040,0,,280,0,0,
3072,North,186,107,0.040,0,,240,0,0,
3073,North,-24,107,0.040,0,,30,0,0,
3074,North,104,107,0.040,0,,160,0,0,
3075,East,412,107,0.040,0,,470,0,0,
3076,East,194,108,0.040,0,,250,0,0,
3077,West,-4,107,0.040,0,,50,0,0,
3078,West,194,107,0.040,0,,250,0,0,
3079,North,146,107,0.040,0,,200,0,0,
3080,South,574,107,0.040,0,,630,0,0,
3081,East,977,107,0.040,0,,660,0,1,
3082,South,322,108,0.040,0,,380,0,0,
3083,West,504,107,0.040,0,,560,0,0,
3084,North,64,107,0.040,0,,120,0,0,
3085,East,94,107,0.040,0,,150,0,0,
3086,North,274,107,0.040,0,,330,0,0,
3087,East,264,107,0.040,0,,320,0,0,
3088,East,564,107,0.040,0,,620,0,0,
3089,South,254,108,0.040,0,,310,0,0,
3090,North,204,107,0.040,0,,260,0,0,
3091,West,176,107,0.040,0,,230,0,0,
3092,North,196,107,0.040,0,,250,0,0,
3093,West,296,107,0.040,0,,350,0,0,
3094,East,206,107,0.040,0,,260,0,0,
3095,North,362,107,0.040,0,,420,0,0,
3096,East,894,107,0.040,0,,500,0,2,
3097,West,284,107,0.040,0,,340,0,0,
3098,East,564,107,0.040,0,,620,0,0,
3099,South,254,107,0.040,0,,310,0,0,
3100,South,342,107,0.040,0,,400,0,0,
3101,West,644,107,0.040,0,,700,0,0,
3102,East,194,107,0.040,0,,250,0,0,
3103,East,252,108,0.040,0,,310,0,0,
3104,East,204,107,0.040,0,,260,0,0,
