Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TZ_Score,Tenpai,HandComplete
2510,East,214,107,0.035,0,,270,0,0,
2511,North,114,108,0.035,0,,170,0,0,
2512,West,242,107,0.035,0,,300,0,0,
2513,West,322,108,0.035,0,,380,0,0,
2514,North,262,107,0.035,0,,320,0,0,
2515,North,184,107,0.035,0,,240,0,0,
2516,South,494,107,0.035,0,,550,0,0,
2517,East,432,107,0.035,0,,490,0,0,
2518,West,176,107,0.035,0,,230,0,0,
2519,West,1184,107,0.035,0,,440,0,1,
2520,East,434,107,0.035,0,,490,0,0,
2521,South,284,107,0.035,0,,340,0,0,
2522,East,14638,77,0.035,0,中 五門斉,430,0,1,萬子6 萬子6 副露筒子8 副露筒子8 副露筒子8 索子6 索子7 索子8 副露南風 副露南風 副露南風 副露中ちゃん 副露中ちゃん 副露中ちゃん
2523,South,464,107,0.035,0,,520,0,0,
2524,South,314,107,0.035,0,,370,0,0,
2525,South,-34,107,0.035,0,,20,0,0,
2526,North,-34,107,0.035,0,,20,0,0,
2527,East,46,107,0.035,0,,100,0,0,
2528,South,334,107,0.035,0,,390,0,0,
2529,West,352,107,0.035,0,,410,0,0,
2530,South,334,107,0.035,0,,390,0,0,
2531,West,554,107,0.035,0,,610,0,0,
2532,East,2782,108,0.035,0,,840,0,4,
2533,West,334,108,0.035,0,,390,0,0,
2534,East,304,107,0.035,0,,360,0,0,
2535,North,34,107,0.035,0,,90,0,0,
2536,North,334,107,0.035,0,,390,0,0,
2537,North,-34,107,0.035,0,,20,0,0,
2538,West,364,107,0.035,0,,420,0,0,
2539,North,154,107,0.035,0,,210,0,0,
2540,North,692,107,0.035,0,,750,0,0,
2541,South,234,107,0.035,0,,290,0,0,
2542,West,86,107,0.035,0,,140,0,0,
2543,South,-34,107,0.035,0,,20,0,0,
2544,East,294,108,0.035,0,,350,0,0,
2545,East,26,107,0.035,0,,80,0,0,
2546,East,216,107,0.035,0,,270,0,0,
2547,South,374,107,0.035,0,,430,0,0,
2548,South,244,107,0.035,0,,300,0,0,
2549,West,194,108,0.035,0,,250,0,0,
2550,North,174,107,0.035,0,,230,0,0,
2551,East,36,107,0.035,0,,90,0,0,
2552,North,484,107,0.035,0,,540,0,0,
2553,South,166,107,0.035,0,,220,0,0,
2554,North,122,107,0.035,0,,180,0,0,
2555,East,154,108,0.035,0,,210,0,0,
2556,West,254,108,0.035,0,,310,0,0,
2557,West,484,107,0.035,0,,540,0,0,
2558,North,146,107,0.035,0,,200,0,0,
2559,North,274,107,0.035,0,,330,0,0,
2560,West,304,107,0.035,0,,360,0,0,
2561,North,274,107,0.035,0,,330,0,0,
2562,South,274,107,0.035,0,,330,0,0,
2563,South,-34,107,0.035,0,,20,0,0,
2564,East,294,107,0.035,0,,350,0,0,
2565,North,452,107,0.035,0,,510,0,0,
2566,South,184,108,0.035,0,,240,0,0,
2567,North,214,108,0.035,0,,270,0,0,
2568,North,104,107,0.035,0,,160,0,0,
2569,North,162,108,0.035,0,,220,0,0,
2570,South,504,107,0.035,0,,560,0,0,
2571,West,744,107,0.035,0,,800,0,0,
2572,North,204,107,0.035,0,,260,0,0,
2573,North,94,107,0.035,0,,150,0,0,
2574,South,234,107,0.035,0,,290,0,0,
2575,West,642,107,0.035,0,,700,0,0,
2576,North,-24,107,0.035,0,,30,0,0,
2577,West,244,108,0.035,0,,300,0,0,
2578,North,84,108,0.035,0,,140,0,0,
2579,South,304,107,0.035,0,,360,0,0,
2580,South,296,107,0.035,0,,350,0,0,
2581,East,314,107,0.035,0,,370,0,0,
2582,South,-44,107,0.035,0,,10,0,0,
2583,South,184,107,0.035,0,,240,0,0,
2584,East,266,107,0.035,0,,320,0,0,
2585,South,354,107,0.035,0,,410,0,0,
2586,North,302,108,0.035,0,,360,0,0,
2587,East,394,108,0.035,0,,450,0,0,
2588,South,136,107,0.035,0,,190,0,0,
2589,South,304,107,0.035,0,,360,0,0,
2590,South,104,107,0.035,0,,160,0,0,
2591,North,352,107,0.035,0,,410,0,0,
2592,West,274,108,0.035,0,,330,0,0,
2593,East,254,107,0.035,0,,310,0,0,
2594,South,372,108,0.035,0,,430,0,0,
2595,West,484,107,0.035,0,,540,0,0,
2596,North,-44,107,0.035,0,,10,0,0,
2597,East,144,107,0.035,0,,200,0,0,
2598,North,454,107,0.035,0,,510,0,0,
2599,South,204,107,0.035,0,,260,0,0,
2600,West,284,107,0.035,0,,340,0,0,
2601,East,344,108,0.035,0,,400,0,0,
2602,South,434,108,0.035,0,,490,0,0,
2603,East,304,107,0.035,0,,360,0,0,
2604,West,104,107,0.035,0,,160,0,0,
2605,West,504,107,0.035,0,,560,0,0,
2606,West,124,107,0.035,0,,180,0,0,
2607,South,176,107,0.035,0,,230,0,0,
2608,South,66,107,0.035,0,,120,0,0,
2609,East,-4,107,0.035,0,,50,0,0,
2610,North,304,108,0.035,0,,360,0,0,
2611,East,136,107,0.035,0,,190,0,0,
2612,West,184,107,0.035,0,,240,0,0,
2613,West,144,108,0.035,0,,200,0,0,
2614,South,174,107,0.035,0,,230,0,0,
2615,West,56,107,0.035,0,,110,0,0,
2616,East,162,107,0.035,0,,220,0,0,
2617,East,274,107,0.035,0,,330,0,0,
2618,West,134,107,0.035,0,,190,0,0,
2619,North,344,107,0.035,0,,400,0,0,
2620,East,116,107,0.035,0,,170,0,0,
2621,South,94,107,0.035,0,,150,0,0,
2622,West,76,107,0.035,0,,130,0,0,
2623,East,156,107,0.035,0,,210,0,0,
2624,South,74,107,0.035,0,,130,0,0,
2625,North,46,107,0.035,0,,100,0,0,
2626,West,362,108,0.035,0,,420,0,0,
2627,North,274,107,0.035,0,,330,0,0,
2628,West,344,107,0.035,0,,400,0,0,
2629,West,224,107,0.035,0,,280,0,0,
2630,North,124,107,0.035,0,,180,0,0,
2631,North,284,108,0.035,0,,340,0,0,
2632,East,324,107,0.035,0,,380,0,0,
2633,South,324,107,0.035,0,,380,0,0,
2634,West,106,107,0.035,0,,160,0,0,
2635,South,-6,107,0.035,0,,50,0,0,
2636,West,464,107,0.035,0,,520,0,0,
2637,West,104,107,0.035,0,,160,0,0,
2638,North,444,107,0.035,0,,500,0,0,
2639,West,282,108,0.035,0,,340,0,0,
2640,South,286,107,0.035,0,,340,0,0,
2641,South,-24,107,0.035,0,,30,0,0,
2642,East,164,107,0.035,0,,220,0,0,
2643,East,514,107,0.035,0,,570,0,0,
2644,West,312,107,0.035,0,,370,0,0,
2645,East,316,107,0.035,0,,370,0,0,
2646,East,1282,108,0.035,0,,540,0,1,
2647,West,484,107,0.035,0,,540,0,0,
2648,East,504,107,0.035,0,,560,0,0,
2649,South,394,107,0.035,0,,450,0,0,
2650,North,-4,107,0.035,0,,50,0,0,
2651,South,6,107,0.035,0,,60,0,0,
2652,South,196,107,0.035,0,,250,0,0,
2653,East,194,107,0.035,0,,250,0,0,
2654,West,124,107,0.035,0,,180,0,0,
2655,East,414,107,0.035,0,,470,0,0,
2656,West,344,107,0.035,0,,400,0,0,
2657,West,184,107,0.035,0,,240,0,0,
2658,South,824,107,0.035,0,,880,0,0,
2659,West,294,107,0.035,0,,350,0,0,
2660,South,174,107,0.035,0,,230,0,0,
2661,West,184,107,0.035,0,,240,0,0,
2662,East,334,107,0.035,0,,390,0,0,
2663,South,216,107,0.035,0,,270,0,0,
2664,South,64,107,0.035,0,,120,0,0,
2665,West,284,107,0.035,0,,340,0,0,
2666,West,354,107,0.035,0,,410,0,0,
2667,North,54,107,0.035,0,,110,0,0,
2668,North,352,108,0.035,0,,410,0,0,
2669,North,74,107,0.035,0,,130,0,0,
2670,North,294,108,0.035,0,,350,0,0,
2671,South,274,107,0.035,0,,330,0,0,
2672,North,204,108,0.035,0,,260,0,0,
2673,West,-4,107,0.035,0,,50,0,0,
2674,West,254,107,0.035,0,,310,0,0,
2675,West,374,108,0.035,0,,430,0,0,
2676,North,154,107,0.035,0,,210,0,0,
2677,East,46,107,0.035,0,,100,0,0,
2678,West,116,107,0.035,0,,170,0,0,
2679,East,64,107,0.035,0,,120,0,0,
2680,West,124,107,0.035,0,,180,0,0,
2681,West,374,107,0.035,0,,430,0,0,
2682,West,154,108,0.035,0,,210,0,0,
2683,South,432,107,0.035,0,,490,0,0,
2684,South,226,107,0.035,0,,280,0,0,
2685,North,464,107,0.035,0,,520,0,0,
2686,North,26,107,0.035,0,,80,0,0,
2687,South,224,108,0.035,0,,280,0,0,
2688,South,96,107,0.035,0,,150,0,0,
2689,West,214,107,0.035,0,,270,0,0,
2690,West,104,107,0.035,0,,160,0,0,
2691,South,-6,107,0.035,0,,50,0,0,
2692,South,56,107,0.035,0,,110,0,0,
2693,East,206,107,0.035,0,,260,0,0,
2694,North,116,107,0.035,0,,170,0,0,
2695,North,514,107,0.035,0,,570,0,0,
2696,East,-34,107,0.035,0,,20,0,0,
2697,West,224,108,0.035,0,,280,0,0,
2698,South,394,107,0.035,0,,450,0,0,
2699,West,136,107,0.035,0,,190,0,0,
2700,East,322,108,0.035,0,,380,0,0,
2701,South,254,107,0.035,0,,310,0,0,
2702,East,6,107,0.035,0,,60,0,0,
2703,South,314,107,0.035,0,,370,0,0,
2704,North,382,107,0.035,0,,440,0,0,
2705,West,204,107,0.035,0,,260,0,0,
2706,East,1212,108,0.035,0,,470,0,1,
2707,North,94,107,0.035,0,,150,0,0,
2708,North,572,107,0.035,0,,630,0,0,
2709,North,76,107,0.035,0,,130,0,0,
2710,West,224,108,0.035,0,,280,0,0,
2711,South,214,107,0.035,0,,270,0,0,
2712,West,204,107,0.035,0,,260,0,0,
2713,North,194,107,0.035,0,,250,0,0,
2714,West,362,108,0.035,0,,420,0,0,
2715,North,36,107,0.035,0,,90,0,0,
2716,West,126,107,0.035,0,,180,0,0,
2717,North,444,107,0.035,0,,500,0,0,
2718,North,146,107,0.035,0,,200,0,0,
2719,North,-14,107,0.035,0,,40,0,0,
2720,East,156,107,0.035,0,,210,0,0,
2721,North,542,107,0.035,0,,600,0,0,
2722,East,86,107,0.035,0,,140,0,0,
2723,East,154,107,0.035,0,,210,0,0,
2724,West,364,107,0.035,0,,420,0,0,
2725,East,252,108,0.035,0,,310,0,0,
2726,South,286,107,0.035,0,,340,0,0,
2727,East,86,107,0.035,0,,140,0,0,
2728,South,104,107,0.035,0,,160,0,0,
2729,East,294,107,0.035,0,,350,0,0,
2730,West,394,108,0.035,0,,450,0,0,
2731,North,494,107,0.035,0,,550,0,0,
2732,South,312,107,0.035,0,,370,0,0,
2733,East,304,107,0.035,0,,360,0,0,
2734,North,404,107,0.035,0,,460,0,0,
2735,South,174,108,0.035,0,,230,0,0,
2736,West,354,107,0.035,0,,410,0,0,
2737,West,234,107,0.035,0,,290,0,0,
2738,North,354,107,0.035,0,,410,0,0,
2739,North,364,107,0.035,0,,420,0,0,
2740,East,424,107,0.035,0,,480,0,0,
2741,West,86,107,0.035,0,,140,0,0,
2742,North,1572,107,0.035,0,,630,0,2,
2743,South,204,107,0.035,0,,260,0,0,
2744,East,302,108,0.035,0,,360,0,0,
2745,East,114,107,0.035,0,,170,0,0,
2746,West,592,108,0.035,0,,650,0,0,
2747,North,124,107,0.035,0,,180,0,0,
2748,West,36,107,0.035,0,,90,0,0,
2749,South,244,107,0.035,0,,300,0,0,
2750,East,514,107,0.035,0,,570,0,0,
2751,West,86,107,0.035,0,,140,0,0,
2752,West,304,107,0.035,0,,360,0,0,
2753,North,324,107,0.035,0,,380,0,0,
2754,West,286,107,0.035,0,,340,0,0,
2755,South,124,108,0.035,0,,180,0,0,
2756,East,164,107,0.035,0,,220,0,0,
2757,West,334,107,0.035,0,,390,0,0,
2758,West,34,108,0.035,0,,90,0,0,
2759,North,-4,107,0.035,0,,50,0,0,
2760,North,334,107,0.035,0,,390,0,0,
2761,South,14,107,0.035,0,,70,0,0,
2762,South,342,108,0.035,0,,400,0,0,
2763,North,532,108,0.035,0,,590,0,0,
2764,North,284,107,0.035,0,,340,0,0,
2765,North,234,107,0.035,0,,290,0,0,
2766,North,124,107,0.035,0,,180,0,0,
2767,North,46,107,0.035,0,,100,0,0,
2768,West,104,107,0.035,0,,160,0,0,
2769,South,202,107,0.035,0,,260,0,0,
2770,East,264,107,0.035,0,,320,0,0,
2771,East,136,107,0.035,0,,190,0,0,
2772,North,66,107,0.035,0,,120,0,0,
2773,North,314,107,0.035,0,,370,0,0,
2774,North,156,107,0.035,0,,210,0,0,
2775,South,174,107,0.035,0,,230,0,0,
2776,East,532,108,0.035,0,,590,0,0,
2777,East,932,107,0.035,0,,990,0,0,
2778,West,56,107,0.035,0,,110,0,0,
2779,North,374,107,0.035,0,,430,0,0,
2780,South,234,107,0.035,0,,290,0,0,
2781,East,276,107,0.035,0,,330,0,0,
2782,West,274,107,0.035,0,,330,0,0,
2783,South,492,108,0.035,0,,550,0,0,
2784,South,54,107,0.035,0,,110,0,0,
2785,West,324,107,0.035,0,,380,0,0,
2786,South,216,107,0.035,0,,270,0,0,
2787,North,694,107,0.035,0,,750,0,0,
2788,North,194,107,0.035,0,,250,0,0,
2789,North,684,107,0.035,0,,740,0,0,
2790,East,36,107,0.035,0,,90,0,0,
2791,North,274,107,0.035,0,,330,0,0,
2792,West,-44,107,0.035,0,,10,0,0,
2793,North,632,107,0.035,0,,690,0,0,
2794,North,204,107,0.035,0,,260,0,0,
2795,West,572,107,0.035,0,,630,0,0,
2796,West,246,107,0.035,0,,300,0,0,
2797,West,4,107,0.035,0,,60,0,0,
2798,South,562,108,0.035,0,,620,0,0,
2799,West,114,107,0.035,0,,170,0,0,
2800,North,330,108,0.035,0,,390,0,0,
2801,East,26,107,0.035,0,,80,0,0,
2802,East,76,107,0.035,0,,130,0,0,
2803,South,156,107,0.035,0,,210,0,0,
2804,East,474,107,0.035,0,,530,0,0,
2805,South,294,107,0.035,0,,350,0,0,
2806,East,214,107,0.035,0,,270,0,0,
2807,South,296,107,0.035,0,,350,0,0,
2808,North,166,107,0.035,0,,220,0,0,
2809,West,562,107,0.035,0,,620,0,0,
2810,East,94,107,0.035,0,,150,0,0,
2811,West,156,107,0.035,0,,210,0,0,
2812,West,334,107,0.035,0,,390,0,0,
2813,North,24,108,0.035,0,,80,0,0,
2814,West,176,107,0.035,0,,230,0,0,
2815,North,64,108,0.035,0,,120,0,0,
2816,East,176,107,0.035,0,,230,0,0,
2817,West,314,107,0.035,0,,370,0,0,
2818,North,264,107,0.035,0,,320,0,0,
2819,West,324,107,0.035,0,,380,0,0,
2820,West,56,107,0.035,0,,110,0,0,
2821,West,66,107,0.035,0,,120,0,0,
2822,West,144,107,0.035,0,,200,0,0,
2823,East,334,107,0.035,0,,390,0,0,
2824,South,44,107,0.035,0,,100,0,0,
2825,East,186,107,0.035,0,,240,0,0,
2826,North,196,107,0.035,0,,250,0,0,
2827,North,16,107,0.035,0,,70,0,0,
2828,North,264,107,0.035,0,,320,0,0,
2829,East,204,107,0.035,0,,260,0,0,
2830,South,782,107,0.035,0,,840,0,0,
2831,South,286,107,0.035,0,,340,0,0,
2832,West,334,107,0.035,0,,390,0,0,
2833,South,174,107,0.035,0,,230,0,0,
2834,South,242,107,0.035,0,,300,0,0,
2835,North,156,107,0.035,0,,210,0,0,
2836,North,164,108,0.035,0,,220,0,0,
2837,West,166,107,0.035,0,,220,0,0,
2838,West,136,107,0.035,0,,190,0,0,
2839,East,522,108,0.035,0,,580,0,0,
2840,East,194,107,0.035,0,,250,0,0,
2841,East,886,107,0.035,0,,140,0,1,
2842,West,234,108,0.035,0,,290,0,0,
2843,West,274,107,0.035,0,,330,0,0,
2844,West,244,107,0.035,0,,300,0,0,
2845,North,324,108,0.035,0,,380,0,0,
2846,West,224,107,0.035,0,,280,0,0,
2847,East,394,108,0.035,0,,450,0,0,
2848,East,-44,107,0.035,0,,10,0,0,
2849,South,762,107,0.035,0,,820,0,0,
2850,West,284,107,0.035,0,,340,0,0,
2851,East,474,107,0.035,0,,530,0,0,
2852,North,-54,107,0.035,0,,0,0,0,
2853,South,242,108,0.035,0,,300,0,0,
2854,West,692,107,0.035,0,,750,0,0,
2855,West,174,108,0.035,0,,230,0,0,
2856,West,494,107,0.035,0,,550,0,0,
2857,East,134,107,0.035,0,,190,0,0,
2858,West,552,107,0.035,0,,610,0,0,
2859,East,254,107,0.035,0,,310,0,0,
2860,North,274,108,0.035,0,,330,0,0,
2861,South,126,107,0.035,0,,180,0,0,
2862,South,354,107,0.035,0,,410,0,0,
2863,East,186,107,0.035,0,,240,0,0,
2864,North,412,107,0.035,0,,470,0,0,
2865,East,26,107,0.035,0,,80,0,0,
2866,East,126,107,0.035,0,,180,0,0,
2867,North,304,107,0.035,0,,360,0,0,
2868,West,236,107,0.035,0,,290,0,0,
2869,North,222,108,0.035,0,,280,0,0,
2870,West,164,107,0.035,0,,220,0,0,
2871,North,836,107,0.035,0,,90,0,1,
2872,East,244,108,0.035,0,,300,0,0,
2873,East,444,107,0.035,0,,500,0,0,
2874,South,542,107,0.035,0,,600,0,0,
2875,East,204,107,0.035,0,,260,0,0,
2876,North,186,107,0.035,0,,240,0,0,
2877,North,374,107,0.035,0,,430,0,0,
2878,West,234,107,0.035,0,,290,0,0,
2879,East,234,107,0.035,0,,290,0,0,
2880,North,214,107,0.035,0,,270,0,0,
2881,West,484,107,0.035,0,,540,0,0,
2882,West,344,107,0.035,0,,400,0,0,
2883,North,56,107,0.035,0,,110,0,0,
2884,West,144,107,0.035,0,,200,0,0,
2885,North,332,107,0.035,0,,390,0,0,
2886,North,1482,107,0.035,0,,740,0,1,
2887,West,1324,107,0.035,0,,380,0,2,
2888,South,1254,107,0.035,0,,510,0,1,
2889,North,156,107,0.035,0,,210,0,0,
2890,South,94,107,0.035,0,,150,0,0,
2891,North,164,107,0.035,0,,220,0,0,
2892,East,574,107,0.035,0,,630,0,0,
2893,West,482,107,0.035,0,,540,0,0,
2894,West,156,107,0.035,0,,210,0,0,
2895,East,36,107,0.035,0,,90,0,0,
2896,West,406,107,0.035,0,,460,0,0,
2897,West,224,108,0.035,0,,280,0,0,
2898,East,470,108,0.035,0,,530,0,0,
2899,North,294,108,0.035,0,,350,0,0,
2900,East,74,107,0.035,0,,130,0,0,
2901,South,184,107,0.035,0,,240,0,0,
2902,North,114,107,0.035,0,,170,0,0,
2903,South,312,107,0.035,0,,370,0,0,
2904,West,204,107,0.035,0,,260,0,0,
2905,East,124,107,0.035,0,,180,0,0,
2906,West,394,107,0.035,0,,450,0,0,
2907,West,226,107,0.035,0,,280,0,0,
2908,West,76,107,0.035,0,,130,0,0,
2909,North,54,107,0.035,0,,110,0,0,
2910,East,254,107,0.035,0,,310,0,0,
2911,East,284,107,0.035,0,,340,0,0,
2912,East,214,108,0.035,0,,270,0,0,
2913,West,6,107,0.035,0,,60,0,0,
2914,North,154,108,0.035,0,,210,0,0,
2915,West,382,107,0.035,0,,440,0,0,
2916,East,16,107,0.035,0,,70,0,0,
2917,North,272,107,0.035,0,,330,0,0,
2918,East,186,107,0.035,0,,240,0,0,
2919,East,362,107,0.035,0,,420,0,0,
2920,North,116,107,0.035,0,,170,0,0,
2921,West,322,107,0.035,0,,380,0,0,
2922,South,494,108,0.035,0,,550,0,0,
2923,West,384,108,0.035,0,,440,0,0,
2924,East,186,107,0.035,0,,240,0,0,
2925,East,264,107,0.035,0,,320,0,0,
2926,East,314,108,0.035,0,,370,0,0,
2927,South,194,107,0.035,0,,250,0,0,
2928,South,302,108,0.035,0,,360,0,0,
2929,East,64,107,0.035,0,,120,0,0,
2930,South,204,107,0.035,0,,260,0,0,
2931,South,84,107,0.035,0,,140,0,0,
2932,East,104,107,0.035,0,,160,0,0,
2933,South,374,107,0.035,0,,430,0,0,
2934,West,344,107,0.035,0,,400,0,0,
2935,West,54,108,0.035,0,,110,0,0,
2936,North,334,107,0.035,0,,390,0,0,
2937,South,194,107,0.035,0,,250,0,0,
2938,East,364,107,0.035,0,,420,0,0,
2939,South,174,108,0.035,0,,230,0,0,
2940,North,146,107,0.035,0,,200,0,0,
2941,East,182,107,0.035,0,,240,0,0,
2942,East,254,107,0.035,0,,310,0,0,
2943,East,184,108,0.035,0,,240,0,0,
2944,West,422,108,0.035,0,,480,0,0,
2945,South,444,107,0.035,0,,500,0,0,
2946,North,144,108,0.035,0,,200,0,0,
2947,West,274,108,0.035,0,,330,0,0,
2948,South,244,107,0.035,0,,300,0,0,
2949,East,504,108,0.035,0,,560,0,0,
2950,East,206,107,0.035,0,,260,0,0,
2951,East,324,108,0.035,0,,380,0,0,
2952,West,264,108,0.035,0,,320,0,0,
2953,East,314,107,0.035,0,,370,0,0,
2954,North,-6,107,0.035,0,,50,0,0,
2955,East,194,107,0.035,0,,250,0,0,
2956,North,234,107,0.035,0,,290,0,0,
2957,South,306,107,0.035,0,,360,0,0,
2958,East,254,107,0.035,0,,310,0,0,
2959,North,294,107,0.035,0,,350,0,0,
2960,East,164,107,0.035,0,,220,0,0,
2961,South,114,107,0.035,0,,170,0,0,
2962,North,176,107,0.035,0,,230,0,0,
2963,East,534,107,0.035,0,,590,0,0,
2964,North,214,108,0.035,0,,270,0,0,
2965,East,344,107,0.035,0,,400,0,0,
2966,East,324,107,0.035,0,,380,0,0,
2967,North,264,108,0.035,0,,320,0,0,
2968,North,56,107,0.035,0,,110,0,0,
2969,East,266,107,0.035,0,,320,0,0,
2970,West,74,108,0.035,0,,130,0,0,
2971,South,282,108,0.035,0,,340,0,0,
2972,West,76,107,0.035,0,,130,0,0,
2973,South,54,107,0.035,0,,110,0,0,
2974,East,514,107,0.035,0,,570,0,0,
2975,South,432,107,0.035,0,,490,0,0,
2976,West,184,108,0.035,0,,240,0,0,
2977,North,214,107,0.035,0,,270,0,0,
2978,South,522,107,0.035,0,,580,0,0,
2979,South,124,107,0.035,0,,180,0,0,
2980,South,56,107,0.035,0,,110,0,0,
2981,North,86,107,0.035,0,,140,0,0,
2982,West,256,107,0.035,0,,310,0,0,
2983,East,432,108,0.035,0,,490,0,0,
2984,East,624,107,0.035,0,,680,0,0,
2985,East,236,107,0.035,0,,290,0,0,
2986,East,156,107,0.035,0,,210,0,0,
2987,West,116,107,0.035,0,,170,0,0,
2988,South,224,107,0.035,0,,280,0,0,
2989,South,46,107,0.035,0,,100,0,0,
2990,North,294,108,0.035,0,,350,0,0,
2991,South,16,107,0.035,0,,70,0,0,
2992,West,96,107,0.035,0,,150,0,0,
2993,North,454,107,0.035,0,,510,0,0,
2994,South,116,107,0.035,0,,170,0,0,
2995,West,136,107,0.035,0,,190,0,0,
2996,West,332,108,0.035,0,,390,0,0,
2997,South,552,107,0.035,0,,610,0,0,
2998,East,264,108,0.035,0,,320,0,0,
2999,East,384,107,0.035,0,,440,0,0,
3000,North,244,107,0.035,0,,300,0,0,
3001,North,134,107,0.035,0,,190,0,0,
3002,South,152,107,0.035,0,,210,0,0,
3003,West,384,107,0.035,0,,440,0,0,
3004,East,134,108,0.035,0,,190,0,0,
3005,West,46,107,0.035,0,,100,0,0,
3006,North,374,107,0.035,0,,430,0,0,
3007,North,212,108,0.035,0,,270,0,0,
3008,South,704,107,0.035,0,,760,0,0,
3009,East,112,108,0.035,0,,170,0,0,
3010,South,462,108,0.035,0,,520,0,0,
3011,West,56,107,0.035,0,,110,0,0,
3012,West,462,108,0.035,0,,520,0,0,
3013,West,324,107,0.035,0,,380,0,0,
3014,East,234,107,0.035,0,,290,0,0,
3015,North,374,108,0.035,0,,430,0,0,
3016,North,184,107,0.035,0,,240,0,0,
3017,South,114,107,0.035,0,,170,0,0,
3018,East,124,107,0.035,0,,180,0,0,
3019,South,234,108,0.035,0,,290,0,0,
3020,West,374,107,0.035,0,,430,0,0,
3021,East,76,107,0.035,0,,130,0,0,
3022,North,104,107,0.035,0,,160,0,0,
3023,North,324,107,0.035,0,,380,0,0,
3024,West,532,108,0.035,0,,590,0,0,
3025,West,232,107,0.035,0,,290,0,0,
3026,South,282,108,0.035,0,,340,0,0,
3027,East,542,108,0.035,0,,600,0,0,
3028,South,294,107,0.035,0,,350,0,0,
3029,South,234,107,0.035,0,,290,0,0,
3030,West,174,107,0.035,0,,230,0,0,
3031,West,382,107,0.035,0,,440,0,0,
3032,West,394,107,0.035,0,,450,0,0,
3033,East,174,107,0.035,0,,230,0,0,
3034,North,312,107,0.035,0,,370,0,0,
3035,North,376,107,0.035,0,,430,0,0,
3036,North,344,107,0.035,0,,400,0,0,
3037,South,494,108,0.035,0,,550,0,0,
3038,East,314,107,0.035,0,,370,0,0,
3039,West,244,107,0.035,0,,300,0,0,
3040,North,402,107,0.035,0,,460,0,0,
3041,South,204,107,0.035,0,,260,0,0,
3042,West,226,107,0.035,0,,280,0,0,
3043,South,146,107,0.035,0,,200,0,0,
3044,North,164,107,0.035,0,,220,0,0,
3045,North,-44,107,0.035,0,,10,0,0,
3046,East,66,107,0.035,0,,120,0,0,
3047,North,284,107,0.035,0,,340,0,0,
3048,East,1662,107,0.035,0,,720,0,2,
3049,East,504,107,0.035,0,,560,0,0,
3050,East,1044,107,0.035,0,,300,0,1,
3051,West,254,107,0.035,0,,310,0,0,
3052,East,286,107,0.035,0,,340,0,0,
3053,North,244,108,0.035,0,,300,0,0,
3054,East,414,107,0.035,0,,470,0,0,
3055,East,322,107,0.035,0,,380,0,0,
3056,East,434,107,0.035,0,,490,0,0,
3057,West,334,107,0.035,0,,390,0,0,
3058,East,156,107,0.035,0,,210,0,0,
3059,South,104,107,0.035,0,,160,0,0,
3060,North,196,107,0.035,0,,250,0,0,
3061,South,164,107,0.035,0,,220,0,0,
3062,North,284,107,0.035,0,,340,0,0,
3063,East,424,107,0.035,0,,480,0,0,
3064,North,104,107,0.035,0,,160,0,0,
3065,South,6,107,0.035,0,,60,0,0,
3066,West,174,107,0.035,0,,230,0,0,
3067,West,-4,107,0.035,0,,50,0,0,
3068,West,1022,107,0.035,0,,1080,0,0,
3069,South,224,108,0.035,0,,280,0,0,
3070,East,174,107,0.035,0,,230,0,0,
3071,West,6,107,0.035,0,,60,0,0,
3072,West,164,107,0.035,0,,220,0,0,
3073,West,174,108,0.035,0,,230,0,0,
3074,North,312,108,0.035,0,,370,0,0,
3075,East,194,108,0.035,0,,250,0,0,
3076,North,272,108,0.035,0,,330,0,0,
3077,South,86,107,0.035,0,,140,0,0,
3078,West,76,107,0.035,0,,130,0,0,
3079,East,206,107,0.035,0,,260,0,0,
3080,East,146,107,0.035,0,,200,0,0,
3081,West,104,108,0.035,0,,160,0,0,
3082,West,256,107,0.035,0,,310,0,0,
3083,South,224,107,0.035,0,,280,0,0,
3084,West,602,108,0.035,0,,660,0,0,
3085,North,264,107,0.035,0,,320,0,0,
3086,East,154,107,0.035,0,,210,0,0,
3087,South,352,107,0.035,0,,410,0,0,
3088,East,314,107,0.035,0,,370,0,0,
3089,East,274,108,0.035,0,,330,0,0,
3090,South,374,107,0.035,0,,430,0,0,
3091,South,134,108,0.035,0,,190,0,0,
3092,West,402,107,0.035,0,,460,0,0,
3093,North,196,107,0.035,0,,250,0,0,
3094,South,114,107,0.035,0,,170,0,0,
3095,East,64,107,0.035,0,,120,0,0,
3096,East,284,107,0.035,0,,340,0,0,
3097,North,216,107,0.035,0,,270,0,0,
3098,West,194,108,0.035,0,,250,0,0,
3099,East,324,107,0.035,0,,380,0,0,
3100,South,194,108,0.035,0,,250,0,0,
3101,South,266,107,0.035,0,,320,0,0,
3102,East,204,107,0.035,0,,260,0,0,
3103,South,304,107,0.035,0,,360,0,0,
3104,North,194,108,0.035,0,,250,0,0,
3105,East,284,107,0.035,0,,340,0,0,
3106,South,292,108,0.035,0,,350,0,0,
3107,East,552,108,0.035,0,,610,0,0,
3108,West,314,107,0.035,0,,370,0,0,
3109,West,392,107,0.035,0,,450,0,0,
