Episode,Score,Turn,Epsilon,Reward,Penalty456,Complete,MZScore, HandComplete
1418,23761,39,0.005,23761,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9 筒子9 筒子9
1419,21805,67,0.005,21805,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子5 筒子6 筒子7 筒子7 筒子7 筒子7 筒子8 筒子8 筒子9 筒子9
1420,21309,63,0.005,21309,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子3 筒子4 筒子4 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
1421,22767,57,0.005,22767,0,清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子7 筒子7 筒子8 筒子9
1422,4862,126,0.005,4862,0,,4, 
1423,17375,45,0.005,17375,0,清一色,16, 筒子2 筒子2 筒子2 筒子3 筒子4 筒子4 筒子5 筒子5 筒子5 筒子5 筒子6 筒子7 筒子8 筒子9
1424,10336,42,0.005,10336,0,一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子4 筒子4 筒子5 筒子6 筒子7 筒子8 筒子9 索子4 索子5 索子6
1425,12186,126,0.005,12186,0,,8, 
1426,24204,112,0.005,24204,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子2 筒子2 筒子3 筒子4 筒子4 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子8 筒子9
1427,27941,91,0.005,27941,0,清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
1428,25026,58,0.005,25026,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子4 筒子4 筒子5 筒子5赤ドラ 筒子5 筒子6 筒子7 筒子8 筒子9 筒子9
1429,20704,58,0.005,20704,0,赤ドラ1 混一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子6 筒子7 筒子8 筒子9 白ちゃん 白ちゃん
1430,26793,63,0.005,26793,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子8 筒子9
1431,25661,93,0.005,25661,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子6 筒子6 筒子6 筒子7 筒子8 筒子9
1432,29936,102,0.005,29936,0,清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9
1433,32226,104,0.005,32226,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
1434,24037,69,0.005,24037,0,清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子2 筒子3 筒子4 筒子4 筒子4 筒子4 筒子5 筒子6 筒子7 筒子8 筒子9
1435,24178,106,0.005,24178,0,混一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 白ちゃん 白ちゃん
1436,13796,70,0.005,13796,0,一気通貫,16, 萬子7 萬子7 筒子1 筒子2 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子8 筒子9
1437,32954,104,0.005,32954,0,清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子2 筒子3 筒子4 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9
1438,12690,70,0.005,12690,0,一気通貫,16, 萬子5 萬子5 筒子1 筒子2 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子8 筒子9
1439,27101,53,0.005,27101,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子2 筒子3 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子6 筒子7 筒子8 筒子9
1440,25611,53,0.005,25611,0,清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子1 筒子2 筒子3 筒子4 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
1441,19677,55,0.005,19677,0,混一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子5 筒子6 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9 西風 西風
1442,5360,126,0.005,5360,0,,4, 
1443,22436,62,0.005,22436,0,清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子2 筒子3 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子8 筒子9 筒子9
1444,32868,116,0.005,32868,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子7 筒子8 筒子9
1445,23098,106,0.005,23098,0,清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
1446,25778,96,0.005,25778,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9
1447,28368,50,0.005,28368,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子8 筒子9
1448,11677,41,0.005,11677,0,一気通貫,16, 萬子1 萬子1 筒子1 筒子2 筒子3 筒子4 筒子5 筒子6 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9
1449,22237,85,0.005,22237,0,清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9
1450,16790,66,0.005,16790,0,清一色,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子4 筒子4 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9
1451,24236,66,0.005,24236,0,清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子7 筒子7 筒子7 筒子8 筒子9
1452,22946,40,0.005,22946,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子4 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子8 筒子9
1453,31900,74,0.005,31900,0,清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
1454,29647,103,0.005,29647,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子7 筒子8 筒子9 筒子9
1455,14924,92,0.005,14924,0,一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9 索子3 索子3
1456,16151,67,0.005,16151,0,清一色,16, 筒子1 筒子2 筒子2 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子5 筒子7 筒子8 筒子9
1457,18144,126,0.005,18144,0,,8, 
1458,28981,75,0.005,28981,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子2 筒子3 筒子4 筒子4 筒子4 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子8 筒子9
1459,25239,83,0.005,25239,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子1 筒子2 筒子3 筒子4 筒子5赤ドラ 筒子5 筒子5 筒子6 筒子7 筒子8 筒子9
1460,25799,109,0.005,25799,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子4 筒子4 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9 筒子9
1461,25529,103,0.005,25529,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子4 筒子4 筒子4 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子7 筒子8 筒子9
1462,18921,117,0.005,18921,0,一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子8 筒子9 索子2 索子2
1463,18753,55,0.005,18753,0,赤ドラ1 清一色,16, 筒子1 筒子2 筒子3 筒子4 筒子4 筒子4 筒子5 筒子5 筒子5赤ドラ 筒子7 筒子8 筒子9 筒子9 筒子9
1464,7076,126,0.005,7076,0,,8, 
1465,28619,75,0.005,28619,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子7 筒子7 筒子7 筒子8 筒子9
1466,22567,61,0.005,22567,0,清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子2 筒子2 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子7 筒子8 筒子9
1467,22070,104,0.005,22070,0,混一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 西風 西風
1468,23048,40,0.005,23048,0,清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子7 筒子8 筒子9
1469,22595,47,0.005,22595,0,清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子2 筒子2 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
1470,11948,126,0.005,11948,0,,8, 
1471,28953,59,0.005,28953,0,清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9
1472,17567,37,0.005,17567,0,混一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9 中ちゃん 中ちゃん
1473,18622,126,0.005,18622,0,,8, 
1474,23150,28,0.005,23150,0,清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子2 筒子2 筒子2 筒子3 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
1475,22930,50,0.005,22930,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子4 筒子4 筒子5 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
1476,18328,126,0.005,18328,0,,8, 
1477,15393,93,0.005,15393,0,一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 索子9 索子9
1478,27120,112,0.005,27120,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子6 筒子7 筒子8 筒子8 筒子8 筒子9
1479,6444,126,0.005,6444,0,,8, 
1480,15595,77,0.005,15595,0,清一色,16, 筒子1 筒子1 筒子2 筒子2 筒子2 筒子4 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子8 筒子9
1481,17847,83,0.005,17847,0,赤ドラ1 混一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子4 筒子4 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子8 筒子9 西風 西風
1482,18509,71,0.005,18509,0,赤ドラ1 清一色,16, 筒子1 筒子2 筒子3 筒子4 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子5 筒子6 筒子7 筒子9 筒子9 筒子9
1483,23667,55,0.005,23667,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 筒子9 筒子9
1484,28293,73,0.005,28293,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
1485,24433,75,0.005,24433,0,清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
1486,17066,88,0.005,17066,0,一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子4 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 索子2 索子2
1487,27615,95,0.005,27615,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子6 筒子7 筒子7 筒子7 筒子7 筒子8 筒子9
1488,16103,93,0.005,16103,0,一気通貫,16, 萬子5 萬子5 筒子1 筒子2 筒子3 筒子4 筒子4 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
1489,22525,59,0.005,22525,0,清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子3 筒子4 筒子4 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子8 筒子9
1490,4558,126,0.005,4558,0,,4, 
1491,21710,84,0.005,21710,0,清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子2 筒子2 筒子3 筒子4 筒子5 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9
1492,27164,98,0.005,27164,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子8 筒子9
1493,25134,42,0.005,25134,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子9 筒子9
1494,6206,126,0.005,6206,0,,8, 
1495,13414,48,0.005,13414,0,赤ドラ1 一気通貫,16, 萬子3 萬子3 筒子1 筒子2 筒子3 筒子4 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子6 筒子7 筒子8 筒子9
1496,16592,50,0.005,16592,0,一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子8 筒子9 索子3 索子3
1497,13109,71,0.005,13109,0,赤ドラ1 一気通貫,16, 萬子5 萬子5 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子8 筒子9
1498,24291,47,0.005,24291,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子3 筒子4 筒子5 筒子5赤ドラ 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9
1499,29855,91,0.005,29855,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子8 筒子9
1500,23334,54,0.005,23334,0,清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子2 筒子3 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子8 筒子9
1501,26515,83,0.005,26515,0,清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
1502,25267,33,0.005,25267,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子5 筒子5赤ドラ 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9
1503,17599,41,0.005,17599,0,清一色,16, 筒子1 筒子1 筒子2 筒子2 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子7 筒子8
1504,18410,88,0.005,18410,0,赤ドラ2 一気通貫,16, 萬子5 萬子5赤ドラ 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9
1505,17361,101,0.005,17361,0,赤ドラ1 一気通貫,16, 萬子1 萬子1 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
1506,15842,126,0.005,15842,0,,8, 
1507,24636,86,0.005,24636,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子5赤ドラ 筒子5 筒子5 筒子6 筒子6 筒子6 筒子6 筒子7 筒子8 筒子9
1508,25245,51,0.005,25245,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9
1509,26961,115,0.005,26961,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 筒子9 筒子9
1510,23414,36,0.005,23414,0,清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5 筒子5 筒子6 筒子7 筒子8 筒子9
1511,13545,61,0.005,13545,0,赤ドラ1 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子8 筒子9 索子1 索子1
1512,10628,126,0.005,10628,0,,4, 
1513,18468,58,0.005,18468,0,混一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子9 中ちゃん 中ちゃん
1514,21965,71,0.005,21965,0,一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 索子9 索子9
1515,7460,126,0.005,7460,0,,8, 
1516,16565,31,0.005,16565,0,清一色,16, 筒子1 筒子1 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9
1517,24860,46,0.005,24860,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9
1518,24525,97,0.005,24525,0,清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子2 筒子3 筒子4 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9
1519,24655,53,0.005,24655,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子5 筒子6 筒子7 筒子8 筒子9
1520,7588,126,0.005,7588,0,,8, 
1521,20698,60,0.005,20698,0,赤ドラ1 清一色,16, 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
1522,13910,94,0.005,13910,0,一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 索子5 索子5
1523,26296,80,0.005,26296,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子8 筒子9
1524,6100,126,0.005,6100,0,,4, 
1525,35039,123,0.005,35039,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
1526,26567,87,0.005,26567,0,清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9
1527,11432,50,0.005,11432,0,一気通貫,16, 萬子7 萬子7 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9
1528,14008,78,0.005,14008,0,一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子4 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 索子1 索子1
1529,12458,72,0.005,12458,0,一気通貫,16, 筒子1 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子8 筒子9 索子5 索子5
1530,19218,58,0.005,19218,0,赤ドラ1 清一色,16, 筒子1 筒子1 筒子2 筒子2 筒子3 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子7 筒子8 筒子8
1531,16278,90,0.005,16278,0,赤ドラ1 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子8 筒子9 索子8 索子8
1532,34503,95,0.005,34503,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子6 筒子6 筒子7 筒子7 筒子8 筒子9
1533,24787,77,0.005,24787,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子4 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子6 筒子7 筒子7 筒子8 筒子9
1534,36049,91,0.005,36049,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子2 筒子3 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子9
1535,34016,102,0.005,34016,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子9
1536,35850,102,0.005,35850,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子8 筒子8 筒子8 筒子9
1537,15778,56,0.005,15778,0,一気通貫,16, 筒子1 筒子1 筒子1 筒子2 筒子3 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 索子5 索子5
1538,30756,114,0.005,30756,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子4 筒子4 筒子5 筒子6 筒子6 筒子6 筒子7 筒子7 筒子8 筒子9
1539,23994,82,0.005,23994,0,清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子8 筒子9
1540,11940,126,0.005,11940,0,,8, 
1541,15453,77,0.005,15453,0,清一色,16, 筒子1 筒子1 筒子1 筒子2 筒子2 筒子4 筒子5 筒子6 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9
1542,19523,47,0.005,19523,0,赤ドラ1 混一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 北風 北風
1543,11583,37,0.005,11583,0,混一色,16, 筒子3 筒子4 筒子5 筒子5 筒子5 筒子5 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9 白ちゃん 白ちゃん
1544,18244,126,0.005,18244,0,,8, 
1545,20469,121,0.005,20469,0,清一色,16, 筒子1 筒子1 筒子1 筒子2 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子9 筒子9
1546,5058,126,0.005,5058,0,,4, 
1547,30303,103,0.005,30303,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子2 筒子2 筒子3 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子8 筒子9
1548,13512,58,0.005,13512,0,一気通貫,16, 萬子5 萬子5 筒子1 筒子2 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子8 筒子9
1549,11410,126,0.005,11410,0,,8, 
1550,27634,76,0.005,27634,0,清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子2 筒子2 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
1551,24101,113,0.005,24101,0,清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子2 筒子3 筒子4 筒子4 筒子5 筒子6 筒子6 筒子6 筒子7 筒子8 筒子9
1552,12631,59,0.005,12631,0,赤ドラ1 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子8 筒子9 索子8 索子8
1553,16768,58,0.005,16768,0,清一色,16, 筒子1 筒子1 筒子1 筒子2 筒子3 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子7 筒子9 筒子9
1554,27876,92,0.005,27876,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子8 筒子9
1555,32618,124,0.005,32618,0,清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
1556,22965,43,0.005,22965,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子4 筒子4 筒子5 筒子5 筒子5 筒子6 筒子6 筒子7 筒子8 筒子9
1557,14926,56,0.005,14926,0,赤ドラ1 一気通貫,16, 萬子2 萬子2 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子8 筒子9
1558,19613,55,0.005,19613,0,赤ドラ1 混一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子7 筒子8 筒子9 東風 東風
1559,27705,97,0.005,27705,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9 筒子9
1560,23284,110,0.005,23284,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子5 筒子5 筒子6 筒子6 筒子7 筒子8 筒子9
1561,35633,115,0.005,35633,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
1562,10987,97,0.005,10987,0,一気通貫,16, 筒子1 筒子1 筒子1 筒子2 筒子3 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 索子9 索子9
1563,24696,48,0.005,24696,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
1564,31692,94,0.005,31692,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子4 筒子4 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9 筒子9
1565,16796,42,0.005,16796,0,混一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 發ちゃん 發ちゃん
1566,14880,100,0.005,14880,0,一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 索子8 索子8
1567,26494,114,0.005,26494,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5赤ドラ 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
