Episode,Score,Turn,Epsilon,Reward,Penalty456,Complete,MZScore, HandComplete
1651,22652,98,0.020,22652,0,赤ドラ1 七対子 五門斉,16, 萬子1 萬子1 萬子5 萬子5 筒子5赤ドラ 筒子5 索子6 索子6 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1652,11970,37,0.020,11970,0,七対子,16, 萬子1 萬子1 筒子1 筒子1 筒子5 筒子5 索子1 索子1 索子4 索子4 發ちゃん 白ちゃん 發ちゃん 白ちゃん
1653,656,126,0.020,656,0,,0, 
1654,15828,92,0.020,15828,0,赤ドラ1 七対子 五門斉,16, 萬子1 萬子1 筒子3 筒子3 筒子5赤ドラ 筒子5 索子1 索子1 索子4 索子4 西風 西風 白ちゃん 白ちゃん
1655,3156,126,0.020,3156,0,,0, 
1656,-574,126,0.020,-574,0,,0, 
1657,13901,63,0.020,13901,0,赤ドラ1 七対子,16, 萬子1 萬子1 萬子6 萬子6 筒子5 筒子5赤ドラ 北風 北風 南風 南風 中ちゃん 中ちゃん 白ちゃん 白ちゃん
1658,30054,108,0.020,30054,0,七対子 五門斉,16, 萬子5 萬子5 筒子5 筒子5 索子1 索子1 索子6 索子6 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1659,23950,95,0.020,23950,0,七対子,16, 萬子3 萬子3 萬子6 萬子6 筒子1 筒子1 筒子5 筒子5 筒子7 筒子7 索子7 索子7 北風 北風
1660,12626,126,0.020,12626,0,,0, 
1661,13514,12,0.020,13514,0,赤ドラ1 七対子,16, 萬子1 萬子1 筒子1 筒子1 筒子5 筒子5赤ドラ 索子1 索子1 索子6 索子6 索子7 索子7 西風 西風
1662,16886,126,0.020,16886,0,,0, 
1663,-984,126,0.020,-984,0,,0, 
1664,11846,126,0.020,11846,0,,0, 
1665,24153,123,0.020,24153,0,赤ドラ1 七対子,16, 萬子2 萬子2 萬子3 萬子3 萬子5 萬子5赤ドラ 索子1 索子1 索子4 索子4 索子6 索子6 白ちゃん 白ちゃん
1666,9876,126,0.020,9876,0,,0, 
1667,1556,126,0.020,1556,0,,0, 
1668,10310,90,0.020,10310,0,赤ドラ1 七対子,16, 萬子3 萬子3 萬子6 萬子6 筒子5 筒子5赤ドラ 索子6 索子6 索子7 索子7 索子8 索子8 白ちゃん 白ちゃん
1669,16516,126,0.020,16516,0,,0, 
1670,16852,111,0.020,16852,0,七対子,16, 萬子3 萬子3 萬子5 萬子5 萬子6 萬子6 萬子7 萬子7 索子2 索子2 索子4 索子4 白ちゃん 白ちゃん
1671,18424,108,0.020,18424,0,七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子4 萬子4 萬子6 萬子6 筒子3 筒子3 筒子5 筒子5 白ちゃん 白ちゃん
1672,7126,126,0.020,7126,0,,0, 
1673,18348,92,0.020,18348,0,七対子,16, 萬子3 萬子3 萬子4 萬子4 索子4 索子4 索子4 索子4 索子6 索子6 索子7 索子7 白ちゃん 白ちゃん
1674,11926,118,0.020,11926,0,七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子5 萬子5 萬子6 萬子6 筒子5 筒子5 索子8 索子8 白ちゃん 白ちゃん
1675,-164,126,0.020,-164,0,,0, 
1676,3936,126,0.020,3936,0,,0, 
1677,7756,126,0.020,7756,0,,0, 
1678,20763,69,0.020,20763,0,七対子,16, 萬子1 萬子1 萬子4 萬子4 筒子5 筒子5 索子4 索子4 索子4 索子4 索子6 索子6 白ちゃん 白ちゃん
1679,9726,126,0.020,9726,0,,0, 
1680,1186,126,0.020,1186,0,,0, 
1681,19332,77,0.020,19332,0,七対子,16, 筒子5 筒子5 索子1 索子1 索子4 索子4 索子7 索子7 索子8 索子8 東風 東風 白ちゃん 白ちゃん
1682,3356,126,0.020,3356,0,,0, 
1683,17010,120,0.020,17010,0,七対子,16, 萬子3 萬子3 萬子6 萬子6 筒子2 筒子2 筒子5 筒子5 索子2 索子2 索子7 索子7 白ちゃん 白ちゃん
1684,12450,75,0.020,12450,0,七対子,16, 萬子6 萬子6 筒子1 筒子1 筒子3 筒子3 筒子5 筒子5 索子7 索子7 白ちゃん 白ちゃん 發ちゃん 發ちゃん
1685,-984,126,0.020,-984,0,,0, 
1686,11777,109,0.020,11777,0,赤ドラ1 七対子,16, 筒子5 筒子5赤ドラ 筒子8 筒子8 索子2 索子2 索子4 索子4 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1687,2256,126,0.020,2256,0,,0, 
1688,-984,126,0.020,-984,0,,0, 
1689,20432,66,0.020,20432,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 萬子6 萬子6 筒子5赤ドラ 筒子5 筒子5 筒子5 索子6 索子6 北風 北風 白ちゃん 白ちゃん
1690,8040,80,0.020,8040,0,七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子4 萬子4 筒子5 筒子5 索子4 索子4 索子7 索子7 白ちゃん 白ちゃん
1691,-984,126,0.020,-984,0,,0, 
1692,10654,46,0.020,10654,0,七対子,16, 萬子1 萬子1 筒子3 筒子3 筒子5 筒子5 索子2 索子2 索子4 索子4 索子6 索子6 白ちゃん 白ちゃん
1693,8103,123,0.020,8103,0,七対子,16, 萬子1 萬子1 萬子1 萬子1 萬子3 萬子3 萬子4 萬子4 筒子5 筒子5 索子6 索子6 北風 北風
1694,616,126,0.020,616,0,,0, 
1695,19504,58,0.020,19504,0,赤ドラ1 七対子 五門斉,16, 萬子1 萬子1 萬子3 萬子3 筒子3 筒子3 筒子5赤ドラ 筒子5 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1696,18076,126,0.020,18076,0,,0, 
1697,-984,126,0.020,-984,0,,0, 
1698,12512,66,0.020,12512,0,赤ドラ1 七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子5 萬子5 筒子5 筒子5赤ドラ 索子4 索子4 索子6 索子6 北風 北風
1699,24170,120,0.020,24170,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5赤ドラ 索子4 索子4 索子5 索子5 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1700,816,126,0.020,816,0,,0, 
1701,-534,126,0.020,-534,0,,0, 
1702,13166,126,0.020,13166,0,,0, 
1703,6986,99,0.020,6986,0,七対子,16, 萬子3 萬子3 萬子5 萬子5 萬子6 萬子6 筒子5 筒子5 索子1 索子1 索子7 索子7 白ちゃん 白ちゃん
1704,12280,39,0.020,12280,0,七対子,16, 萬子1 萬子1 萬子4 萬子4 萬子6 萬子6 筒子5 筒子5 索子6 索子6 索子7 索子7 白ちゃん 白ちゃん
1705,-164,126,0.020,-164,0,,0, 
1706,866,126,0.020,866,0,,0, 
1707,9872,116,0.020,9872,0,七対子,16, 萬子3 萬子3 萬子4 萬子4 萬子5 萬子5 筒子5 筒子5 索子6 索子6 索子7 索子7 白ちゃん 白ちゃん
1708,246,126,0.020,246,0,,0, 
1709,11876,126,0.020,11876,0,,0, 
1710,2176,126,0.020,2176,0,,0, 
1711,12721,121,0.020,12721,0,七対子,16, 萬子1 萬子1 萬子3 萬子3 筒子5 筒子5 索子3 索子3 索子6 索子6 索子7 索子7 白ちゃん 白ちゃん
1712,9505,89,0.020,9505,0,赤ドラ1 七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子4 萬子4 萬子5赤ドラ 萬子5 萬子6 萬子6 筒子5 筒子5 白ちゃん 白ちゃん
1713,8616,126,0.020,8616,0,,0, 
1714,33528,78,0.020,33528,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 萬子5 萬子5赤ドラ 萬子6 萬子6 筒子5 筒子5 索子7 索子7 西風 西風 白ちゃん 白ちゃん
1715,11578,73,0.020,11578,0,七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子4 萬子4 萬子4 萬子4 索子7 索子7 索子8 索子8 白ちゃん 白ちゃん
1716,-984,126,0.020,-984,0,,0, 
1717,-614,126,0.020,-614,0,,0, 
1718,10375,89,0.020,10375,0,七対子,16, 筒子3 筒子3 筒子5 筒子5 索子1 索子1 索子4 索子4 索子7 索子7 白ちゃん 白ちゃん 發ちゃん 發ちゃん
1719,6026,126,0.020,6026,0,,0, 
1720,9827,109,0.020,9827,0,七対子,16, 筒子5 筒子5 索子1 索子1 索子3 索子3 索子4 索子4 索子7 索子7 索子8 索子8 白ちゃん 白ちゃん
1721,9386,126,0.020,9386,0,,0, 
1722,12530,115,0.020,12530,0,赤ドラ2 七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子5 萬子5赤ドラ 筒子5 筒子5赤ドラ 索子4 索子4 索子6 索子6 白ちゃん 白ちゃん
1723,16045,85,0.020,16045,0,七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子4 萬子4 筒子5 筒子5 筒子6 筒子6 索子7 索子7 白ちゃん 白ちゃん
1724,4016,126,0.020,4016,0,,0, 
1725,696,126,0.020,696,0,,0, 
1726,10295,45,0.020,10295,0,七対子,16, 萬子3 萬子3 索子2 索子2 索子4 索子4 索子7 索子7 索子8 索子8 北風 北風 白ちゃん 白ちゃん
1727,10346,44,0.020,10346,0,七対子,16, 萬子1 萬子1 萬子1 萬子1 萬子3 萬子3 萬子4 萬子4 筒子3 筒子3 索子6 索子6 白ちゃん 白ちゃん
1728,9956,126,0.020,9956,0,,0, 
1729,12464,124,0.020,12464,0,赤ドラ1 七対子,16, 萬子1 萬子1 萬子4 萬子4 萬子6 萬子6 萬子9 萬子9 筒子5赤ドラ 筒子5 索子2 索子2 白ちゃん 白ちゃん
1730,206,126,0.020,206,0,,0, 
1731,37832,98,0.020,37832,0,七対子 五門斉,16, 萬子3 萬子3 萬子6 萬子6 筒子5 筒子5 索子4 索子4 南風 南風 白ちゃん 白ちゃん 發ちゃん 發ちゃん
1732,5246,126,0.020,5246,0,,0, 
1733,-984,126,0.020,-984,0,,0, 
1734,-984,126,0.020,-984,0,,0, 
1735,5536,126,0.020,5536,0,,0, 
1736,19294,117,0.020,19294,0,七対子,16, 萬子1 萬子1 萬子4 萬子4 萬子6 萬子6 萬子8 萬子8 索子6 索子6 北風 北風 白ちゃん 白ちゃん
1737,14919,103,0.020,14919,0,赤ドラ1 七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子4 萬子4 筒子5 筒子5赤ドラ 索子2 索子2 索子6 索子6 索子7 索子7
1738,24216,126,0.020,24216,0,,0, 
1739,5856,126,0.020,5856,0,,0, 
1740,14016,126,0.020,14016,0,,0, 
1741,8486,126,0.020,8486,0,,0, 
1742,1716,126,0.020,1716,0,,0, 
1743,1926,126,0.020,1926,0,,0, 
1744,-244,126,0.020,-244,0,,0, 
1745,8076,126,0.020,8076,0,,0, 
1746,20056,94,0.020,20056,0,七対子 五門斉,16, 萬子1 萬子1 萬子3 萬子3 筒子5 筒子5 索子5 索子5 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1747,-164,126,0.020,-164,0,,0, 
1748,1066,126,0.020,1066,0,,0, 
1749,11546,126,0.020,11546,0,,0, 
1750,31806,126,0.020,31806,0,,0, 
1751,286,126,0.020,286,0,,0, 
1752,12730,84,0.020,12730,0,赤ドラ1 七対子,16, 萬子1 萬子1 萬子3 萬子3 筒子5赤ドラ 筒子5 索子4 索子4 索子6 索子6 索子8 索子8 白ちゃん 白ちゃん
1753,8206,126,0.020,8206,0,,0, 
1754,4146,126,0.020,4146,0,,0, 
1755,-164,126,0.020,-164,0,,0, 
1756,1316,126,0.020,1316,0,,0, 
1757,24336,126,0.020,24336,0,,0, 
1758,4386,126,0.020,4386,0,,0, 
1759,21196,126,0.020,21196,0,,0, 
1760,17386,126,0.020,17386,0,,0, 
1761,16116,126,0.020,16116,0,,0, 
1762,14448,114,0.020,14448,0,七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子4 萬子4 筒子5 筒子5 筒子9 筒子9 索子7 索子7 白ちゃん 白ちゃん
1763,11567,27,0.020,11567,0,七対子,16, 萬子3 萬子3 萬子6 萬子6 萬子8 萬子8 筒子8 筒子8 索子7 索子7 發ちゃん 白ちゃん 白ちゃん 發ちゃん
1764,22040,82,0.020,22040,0,七対子 五門斉,16, 萬子3 萬子3 萬子4 萬子4 筒子6 筒子6 索子4 索子4 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1765,2086,126,0.020,2086,0,,0, 
1766,3566,126,0.020,3566,0,,0, 
1767,22280,90,0.020,22280,0,赤ドラ1 七対子 五門斉,16, 萬子6 萬子6 筒子5赤ドラ 筒子5 筒子9 筒子9 索子6 索子6 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1768,13025,65,0.020,13025,0,七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子6 萬子6 筒子5 筒子5 索子6 索子6 白ちゃん 白ちゃん 發ちゃん 發ちゃん
1769,12666,126,0.020,12666,0,,0, 
1770,-164,126,0.020,-164,0,,0, 
1771,-164,126,0.020,-164,0,,0, 
1772,2086,126,0.020,2086,0,,0, 
1773,12266,71,0.020,12266,0,七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子4 萬子4 萬子6 萬子6 筒子5 筒子5 索子4 索子4 南風 南風
1774,19553,47,0.020,19553,0,七対子 五門斉,16, 萬子1 萬子1 萬子3 萬子3 萬子6 萬子6 筒子5 筒子5 索子7 索子7 西風 西風 白ちゃん 白ちゃん
1775,10856,126,0.020,10856,0,,0, 
1776,11014,108,0.020,11014,0,赤ドラ1 七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子3 萬子3 萬子6 萬子6 筒子5 筒子5赤ドラ 北風 北風 白ちゃん 白ちゃん
1777,10616,71,0.020,10616,0,七対子,16, 萬子3 萬子3 筒子5 筒子5 索子1 索子1 索子6 索子6 索子7 索子7 索子8 索子8 白ちゃん 白ちゃん
1778,20624,91,0.020,20624,0,赤ドラ1 七対子,16, 萬子1 萬子1 萬子5 萬子5 筒子5赤ドラ 筒子5 索子4 索子4 索子4 索子4 索子6 索子6 白ちゃん 白ちゃん
1779,27842,111,0.020,27842,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子5赤ドラ 筒子5 索子4 索子4 索子7 索子7 索子8 索子8 北風 北風 白ちゃん 白ちゃん
1780,22296,126,0.020,22296,0,,0, 
1781,9114,112,0.020,9114,0,七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子5 萬子5 筒子5 筒子5 索子4 索子4 白ちゃん 白ちゃん 發ちゃん 發ちゃん
1782,23794,62,0.020,23794,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子3 筒子3 筒子5赤ドラ 筒子5 索子4 索子4 北風 北風 南風 南風 白ちゃん 白ちゃん
1783,246,126,0.020,246,0,,0, 
1784,-984,126,0.020,-984,0,,0, 
1785,10689,29,0.020,10689,0,七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子4 萬子4 萬子6 萬子6 筒子5 筒子5 索子7 索子7 北風 北風
1786,8466,126,0.020,8466,0,,0, 
1787,-984,126,0.020,-984,0,,0, 
1788,-574,126,0.020,-574,0,,0, 
1789,20646,26,0.020,20646,0,七対子 五門斉,16, 萬子1 萬子1 萬子3 萬子3 筒子2 筒子2 索子7 索子7 北風 北風 中ちゃん 白ちゃん 中ちゃん 白ちゃん
1790,16584,79,0.020,16584,0,赤ドラ1 七対子 五門斉,16, 萬子1 萬子1 萬子3 萬子3 筒子5 筒子5赤ドラ 索子7 索子7 北風 北風 白ちゃん 白ちゃん 中ちゃん 中ちゃん
1791,-204,126,0.020,-204,0,,0, 
1792,14458,73,0.020,14458,0,七対子 五門斉,16, 萬子1 萬子1 萬子4 萬子4 筒子5 筒子5 索子6 索子6 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1793,366,126,0.020,366,0,,0, 
1794,10075,81,0.020,10075,0,七対子,16, 萬子1 萬子1 萬子3 萬子3 筒子2 筒子2 筒子5 筒子5 索子6 索子6 索子7 索子7 北風 北風
1795,-984,126,0.020,-984,0,,0, 
1796,2866,126,0.020,2866,0,,0, 
1797,13675,89,0.020,13675,0,赤ドラ2 七対子,16, 萬子3 萬子3 萬子4 萬子4 萬子5 萬子5赤ドラ 萬子9 萬子9 筒子5 筒子5赤ドラ 索子7 索子7 北風 北風
1798,-984,126,0.020,-984,0,,0, 
1799,7866,126,0.020,7866,0,,0, 
1800,18776,126,0.020,18776,0,,0, 
1801,18776,126,0.020,18776,0,,0, 
1802,17493,123,0.020,17493,0,七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5 索子1 索子1 索子7 索子7 北風 北風 白ちゃん 白ちゃん 發ちゃん 發ちゃん
1803,-654,126,0.020,-654,0,,0, 
1804,22596,126,0.020,22596,0,,0, 
1805,12516,126,0.020,12516,0,,0, 
1806,-534,126,0.020,-534,0,,0, 
1807,10986,126,0.020,10986,0,,0, 
1808,14938,64,0.020,14938,0,七対子 五門斉,16, 萬子4 萬子4 筒子5 筒子5 索子4 索子4 索子7 索子7 北風 北風 白ちゃん 發ちゃん 發ちゃん 白ちゃん
1809,14404,112,0.020,14404,0,赤ドラ1 七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子4 萬子4 萬子5赤ドラ 萬子5 筒子5 筒子5 筒子6 筒子6 白ちゃん 白ちゃん
1810,11026,126,0.020,11026,0,,0, 
1811,9366,126,0.020,9366,0,,0, 
1812,32196,126,0.020,32196,0,,0, 
1813,8752,116,0.020,8752,0,赤ドラ1 七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子4 萬子4 萬子5 萬子5 萬子6 萬子6 筒子5 筒子5赤ドラ 白ちゃん 白ちゃん
1814,16680,30,0.020,16680,0,七対子 五門斉,16, 萬子3 萬子3 萬子4 萬子4 筒子5 筒子5 索子3 索子3 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1815,31996,118,0.020,31996,0,七対子,16, 萬子3 萬子3 萬子6 萬子6 萬子9 萬子9 索子8 索子8 南風 南風 北風 北風 白ちゃん 白ちゃん
1816,13824,117,0.020,13824,0,七対子,16, 萬子1 萬子1 萬子5 萬子5 萬子6 萬子6 筒子5 筒子5 索子3 索子3 索子7 索子7 白ちゃん 白ちゃん
1817,10206,126,0.020,10206,0,,0, 
1818,13860,80,0.020,13860,0,七対子,16, 萬子1 萬子1 萬子3 萬子3 索子6 索子6 索子7 索子7 北風 北風 白ちゃん 白ちゃん 發ちゃん 發ちゃん
1819,5986,126,0.020,5986,0,,0, 
1820,14766,126,0.020,14766,0,,0, 
1821,4866,126,0.020,4866,0,,0, 
1822,4386,126,0.020,4386,0,,0, 
1823,13423,47,0.020,13423,0,赤ドラ1 七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子5赤ドラ 萬子5 筒子5 筒子5 索子4 索子4 索子7 索子7 北風 北風
1824,13446,126,0.020,13446,0,,0, 
1825,2426,126,0.020,2426,0,,0, 
1826,10246,126,0.020,10246,0,,0, 
1827,22544,112,0.020,22544,0,赤ドラ1 七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子4 萬子4 萬子6 萬子6 筒子5赤ドラ 筒子5 索子8 索子8 南風 南風
1828,14016,126,0.020,14016,0,,0, 
1829,11866,44,0.020,11866,0,七対子,16, 萬子1 萬子1 萬子1 萬子1 萬子3 萬子3 索子1 索子1 南風 南風 中ちゃん 白ちゃん 中ちゃん 白ちゃん
1830,1716,126,0.020,1716,0,,0, 
1831,776,126,0.020,776,0,,0, 
1832,37352,122,0.020,37352,0,七対子 五門斉,16, 萬子3 萬子3 萬子8 萬子8 筒子5 筒子5 索子6 索子6 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1833,25374,108,0.020,25374,0,七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子5 萬子5 筒子5 筒子5 索子2 索子2 索子7 索子7 白ちゃん 白ちゃん
1834,-984,126,0.020,-984,0,,0, 
1835,-984,126,0.020,-984,0,,0, 
1836,20488,78,0.020,20488,0,七対子 五門斉,16, 萬子1 萬子1 萬子6 萬子6 筒子3 筒子3 筒子5 筒子5 索子6 索子6 北風 北風 白ちゃん 白ちゃん
1837,14346,126,0.020,14346,0,,0, 
1838,10366,126,0.020,10366,0,,0, 
1839,4876,126,0.020,4876,0,,0, 
1840,34346,126,0.020,34346,0,,0, 
1841,9300,100,0.020,9300,0,赤ドラ1 七対子,16, 筒子2 筒子2 筒子5赤ドラ 筒子5 索子7 索子7 索子9 索子9 發ちゃん 白ちゃん 發ちゃん 白ちゃん 發ちゃん 發ちゃん
1842,21076,118,0.020,21076,0,七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子4 萬子4 萬子6 萬子6 萬子8 萬子8 筒子5 筒子5 白ちゃん 白ちゃん
1843,28470,100,0.020,28470,0,赤ドラ1 七対子 五門斉,16, 萬子1 萬子1 萬子3 萬子3 筒子5 筒子5赤ドラ 索子6 索子6 北風 北風 南風 南風 白ちゃん 白ちゃん
1844,8827,109,0.020,8827,0,赤ドラ1 七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子6 萬子6 筒子1 筒子1 筒子5赤ドラ 筒子5 北風 北風 白ちゃん 白ちゃん
1845,7376,126,0.020,7376,0,,0, 
1846,13356,126,0.020,13356,0,,0, 
1847,20938,64,0.020,20938,0,赤ドラ1 七対子,16, 萬子3 萬子3 萬子6 萬子6 筒子5赤ドラ 筒子5 索子2 索子2 索子6 索子6 索子7 索子7 白ちゃん 白ちゃん
1848,-984,126,0.020,-984,0,,0, 
1849,11166,126,0.020,11166,0,,0, 
1850,8968,78,0.020,8968,0,七対子,16, 萬子3 萬子3 萬子4 萬子4 索子4 索子4 索子6 索子6 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1851,4416,126,0.020,4416,0,,0, 
1852,6846,126,0.020,6846,0,,0, 
1853,17176,126,0.020,17176,0,,0, 
1854,10566,126,0.020,10566,0,,0, 
1855,26880,80,0.020,26880,0,赤ドラ1 七対子 五門斉,16, 萬子4 萬子4 筒子4 筒子4 筒子5赤ドラ 筒子5 索子7 索子7 索子8 索子8 北風 北風 白ちゃん 白ちゃん
1856,23948,78,0.020,23948,0,七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5 索子1 索子1 索子6 索子6 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1857,12946,126,0.020,12946,0,,0, 
1858,19746,126,0.020,19746,0,,0, 
1859,16436,126,0.020,16436,0,,0, 
1860,9158,119,0.020,9158,0,七対子,16, 萬子1 萬子1 萬子3 萬子3 筒子5 筒子5 北風 北風 白ちゃん 白ちゃん 發ちゃん 發ちゃん 中ちゃん 中ちゃん
1861,15976,44,0.020,15976,0,七対子 五門斉,16, 萬子1 萬子1 筒子2 筒子2 筒子5 筒子5 索子6 索子6 索子7 索子7 東風 東風 白ちゃん 白ちゃん
1862,29275,125,0.020,29275,0,赤ドラ1 七対子 五門斉,16, 萬子1 萬子1 萬子9 萬子9 筒子5 筒子5赤ドラ 索子2 索子2 索子4 索子4 北風 北風 白ちゃん 白ちゃん
1863,-984,126,0.020,-984,0,,0, 
1864,7666,126,0.020,7666,0,,0, 
1865,20047,61,0.020,20047,0,七対子 五門斉,16, 萬子3 萬子3 萬子6 萬子6 筒子5 筒子5 索子7 索子7 索子8 索子8 北風 北風 白ちゃん 白ちゃん
1866,23740,88,0.020,23740,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 萬子5 萬子5 筒子4 筒子4 筒子5赤ドラ 筒子5 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1867,21226,68,0.020,21226,0,赤ドラ1 七対子 五門斉,16, 萬子1 萬子1 萬子3 萬子3 筒子5 筒子5赤ドラ 索子6 索子6 北風 北風 東風 東風 白ちゃん 白ちゃん
1868,19006,126,0.020,19006,0,,0, 
1869,28320,90,0.020,28320,0,七対子 五門斉,16, 萬子2 萬子2 筒子5 筒子5 索子4 索子4 索子6 索子6 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1870,816,126,0.020,816,0,,0, 
1871,7296,126,0.020,7296,0,,0, 
1872,27849,103,0.020,27849,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子2 筒子2 筒子5 筒子5赤ドラ 索子4 索子4 索子6 索子6 北風 北風 白ちゃん 白ちゃん
1873,24358,64,0.020,24358,0,赤ドラ1 七対子 五門斉,16, 萬子1 萬子1 筒子5赤ドラ 筒子5 索子6 索子6 索子7 索子7 索子8 索子8 北風 北風 白ちゃん 白ちゃん
1874,2456,126,0.020,2456,0,,0, 
1875,12226,126,0.020,12226,0,,0, 
1876,30980,115,0.020,30980,0,赤ドラ1 七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子5赤ドラ 萬子5 萬子6 萬子6 筒子5 筒子5 索子3 索子3 白ちゃん 白ちゃん
1877,23766,126,0.020,23766,0,,0, 
1878,6516,126,0.020,6516,0,,0, 
1879,-984,126,0.020,-984,0,,0, 
1880,11436,57,0.020,11436,0,七対子,16, 萬子1 萬子1 索子4 索子4 索子6 索子6 索子7 索子7 索子9 索子9 北風 北風 白ちゃん 白ちゃん
1881,12563,69,0.020,12563,0,赤ドラ1 七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子6 萬子6 筒子5 筒子5赤ドラ 筒子7 筒子7 索子6 索子6 索子7 索子7
1882,10824,117,0.020,10824,0,赤ドラ1 七対子,16, 萬子3 萬子3 萬子6 萬子6 筒子5赤ドラ 筒子5 索子4 索子4 索子6 索子6 索子8 索子8 白ちゃん 白ちゃん
1883,27649,103,0.020,27649,0,七対子 五門斉,16, 萬子3 萬子3 萬子4 萬子4 萬子6 萬子6 筒子5 筒子5 索子6 索子6 北風 北風 白ちゃん 白ちゃん
1884,11007,109,0.020,11007,0,七対子,16, 筒子5 筒子5 索子4 索子4 索子5 索子5 索子6 索子6 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1885,11806,126,0.020,11806,0,,0, 
1886,18116,126,0.020,18116,0,,0, 
1887,-984,126,0.020,-984,0,,0, 
1888,2006,126,0.020,2006,0,,0, 
1889,16116,126,0.020,16116,0,,0, 
1890,30232,111,0.020,30232,0,赤ドラ1 七対子,16, 萬子3 萬子3 萬子5 萬子5赤ドラ 萬子6 萬子6 萬子7 萬子7 筒子5 筒子5 索子4 索子4 白ちゃん 白ちゃん
1891,27172,116,0.020,27172,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子5 筒子5赤ドラ 索子6 索子6 索子7 索子7 索子8 索子8 東風 東風 白ちゃん 白ちゃん
1892,11832,111,0.020,11832,0,七対子,16, 萬子3 萬子3 萬子7 萬子7 索子6 索子6 索子7 索子7 索子8 索子8 北風 北風 白ちゃん 白ちゃん
1893,11106,126,0.020,11106,0,,0, 
1894,1716,126,0.020,1716,0,,0, 
1895,10631,107,0.020,10631,0,七対子,16, 萬子1 萬子1 萬子3 萬子3 筒子5 筒子5 索子7 索子7 白ちゃん 發ちゃん 發ちゃん 白ちゃん 中ちゃん 中ちゃん
1896,8845,65,0.020,8845,0,七対子,16, 萬子1 萬子1 萬子4 萬子4 筒子5 筒子5 索子4 索子4 索子6 索子6 索子7 索子7 白ちゃん 白ちゃん
1897,14908,73,0.020,14908,0,七対子 五門斉,16, 萬子3 萬子3 萬子3 萬子3 筒子5 筒子5 索子4 索子4 索子7 索子7 北風 北風 白ちゃん 白ちゃん
1898,29286,126,0.020,29286,0,,0, 
1899,17035,65,0.020,17035,0,赤ドラ1 七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子5赤ドラ 萬子5 筒子5 筒子5 索子4 索子4 索子9 索子9 白ちゃん 白ちゃん
1900,35375,81,0.020,35375,0,赤ドラ1 七対子 五門斉,16, 萬子3 萬子3 筒子5赤ドラ 筒子5 索子1 索子1 索子5 索子5 索子6 索子6 北風 北風 白ちゃん 白ちゃん
