Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TEZ_Score,TAZ_Score,Tenpai,HandComplete
609,East,473,110,0.295,84,,2896,424,316,0,筒子3 筒子8 索子7 索子9 | 萬子2 萬子3 萬子4 筒子5 筒子6 筒子7 索子1 索子2 索子3
610,East,1036,109,0.295,-318,,2480,664,564,0,萬子4 萬子5 萬子6 筒子6 筒子7 索子3 索子3 | 萬子5 萬子6 萬子7 筒子3 筒子3 筒子3
611,North,13,110,0.294,228,,1536,784,1044,0,筒子7 索子2 南風 西風 | 萬子7 萬子7 萬子7 筒子5 筒子6 筒子7 筒子9 筒子9 筒子9
612,East,-4639,109,0.294,4962,,1640,776,932,0,萬子6 筒子8 索子3 索子3 索子3 索子4 索子9 | 萬子7 萬子8 萬子9 索子7 索子8 索子9
613,South,-2997,109,0.293,2550,,1144,996,448,0,萬子5 筒子8 筒子9 索子6 索子7 南風 北風 | 萬子5赤ドラ 萬子6 萬子7 索子3 索子3 索子3
614,East,-1163,110,0.293,1476,,2360,700,340,0,萬子4 萬子7 筒子9 索子5 | 萬子7 萬子7 萬子7 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
615,East,3686,110,0.292,-1332,,3480,1372,608,0,萬子2 萬子4 筒子8 南風 | 萬子3 萬子4 萬子5赤ドラ 筒子1 筒子2 筒子3 索子3 索子3 索子3
616,South,903,110,0.291,456,,1984,1328,1096,0,萬子1 萬子7 索子3 索子3 索子3 索子6 索子6 索子7 索子7 東風 | 萬子5赤ドラ 萬子6 萬子7
617,South,3553,110,0.291,-1428,,3392,868,968,0,萬子5 筒子9 索子3 索子4 | 萬子1 萬子2 萬子3 萬子5赤ドラ 萬子5 萬子5 索子1 索子2 索子3
618,East,-3426,109,0.290,3402,,1936,496,536,0,萬子6 萬子6 萬子6 萬子9 萬子9 筒子8 索子3 | 筒子3 筒子4 筒子5 索子4 索子5赤ドラ 索子6
619,North,2206,109,0.290,-1338,,2592,716,656,0,筒子7 | 萬子4 萬子5 萬子5 萬子6 萬子6 萬子7 索子1 索子2 索子3 索子7 索子8 索子9
620,North,1383,110,0.289,-144,,1568,1376,1344,0,萬子8 萬子9 筒子5 筒子5 筒子5 筒子8 筒子8 筒子9 筒子9 索子7 | 筒子7 筒子7 筒子7
621,South,1157,110,0.288,-876,,2112,700,548,0,萬子9 筒子9 索子3 發ちゃん | 萬子4 萬子4 萬子4 萬子4 萬子5 萬子6 筒子5 筒子6 筒子7
622,East,167,110,0.288,348,,1952,1000,672,0,萬子7 筒子7 索子6 南風 | 萬子6 萬子6 萬子6 萬子7 萬子8 萬子9 索子7 索子8 索子9
623,East,-2959,110,0.287,2700,,1816,452,576,0,萬子6 索子2 索子2 索子3 | 萬子2 萬子3 萬子4 萬子4 萬子5赤ドラ 萬子6 筒子5 筒子5 筒子5赤ドラ
624,West,-2944,110,0.287,3108,,1976,976,308,0,筒子8 筒子8 索子6 索子9 | 萬子5 萬子6 萬子7 筒子3 筒子4 筒子5 索子7 索子7 索子7
625,West,-1249,109,0.286,1110,,1936,524,396,0,萬子1 萬子6 萬子6 萬子7 筒子8 索子2 索子7 | 萬子4 萬子5赤ドラ 萬子6 萬子8 萬子8 萬子8
626,West,2053,110,0.286,-1404,,1696,1352,656,0,萬子3 萬子6 萬子7 索子2 索子2 索子2 索子2 索子3 索子7 北風 | 萬子5 萬子6 萬子7
627,West,-4080,109,0.285,4662,,2800,464,392,0,索子7 | 萬子5 萬子6 萬子7 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 西風 西風 西風
628,West,223,109,0.284,42,,1336,1044,924,0,萬子6 萬子6 萬子7 萬子9 筒子7 索子8 北風 | 萬子2 萬子3 萬子4 萬子5 萬子6 萬子7
629,West,-177,110,0.284,576,,1320,1436,784,0,萬子6 筒子7 索子9 索子9 | 萬子4 萬子5 萬子6 萬子7 萬子7 萬子7 索子1 索子2 索子3
630,West,2825,109,0.283,-1086,,3312,812,680,0,筒子2 | 萬子4 萬子4 萬子4 萬子5 萬子6 萬子7 筒子3 筒子3 筒子3 筒子7 筒子7 筒子7
631,East,515,109,0.283,-6,,1736,1220,672,0,筒子7 | 萬子5 萬子5 萬子5赤ドラ 筒子7 筒子8 筒子9 索子6 索子6 索子6 索子6 索子7 索子8
632,West,334,109,0.282,-234,,1584,608,908,0,萬子4 萬子4 萬子7 筒子8 筒子8 索子2 索子9 | 萬子2 萬子3 萬子4 筒子3 筒子4 筒子5
633,South,2397,110,0.282,-1584,,2552,688,648,0,萬子6 筒子7 索子9 索子9 | 萬子4 萬子5 萬子6 筒子3 筒子3 筒子3 筒子7 筒子8 筒子9
634,South,-2652,109,0.281,1806,,656,752,788,0,萬子5 萬子6 筒子7 筒子7 索子2 索子2 索子3 | 筒子5赤ドラ 筒子6 筒子7 筒子8 筒子8 筒子8
635,East,2697,110,0.280,-1992,,1656,732,1444,0,筒子5 索子3 索子7 索子7 | 萬子4 萬子5 萬子6 筒子6 筒子7 筒子8 索子1 索子2 索子3
636,West,-2887,109,0.280,2610,,1440,772,540,0,萬子2 筒子9 索子3 索子8 索子8 索子9 西風 | 萬子7 萬子8 萬子9 筒子6 筒子7 筒子8
637,South,1558,109,0.279,174,,3584,768,448,0,筒子2 | 萬子5 萬子5 萬子5赤ドラ 筒子8 筒子8 筒子8 索子1 索子2 索子3 發ちゃん 發ちゃん 發ちゃん
638,East,4393,109,0.279,-1602,,1544,896,3380,0,萬子3 萬子4 萬子6 萬子7 筒子4 索子3 索子3 | 筒子8 筒子8 筒子8 索子7 索子7 索子7
639,North,-3209,110,0.278,3120,,1968,380,664,0,萬子5 筒子8 索子7 索子9 | 萬子7 萬子8 萬子9 筒子3 筒子3 筒子3 索子6 索子7 索子8
640,North,489,110,0.278,-396,,2408,376,396,0,筒子6 索子7 索子9 索子9 | 萬子6 萬子6 萬子6 筒子6 筒子7 筒子8 北風 北風 北風
641,South,1789,109,0.277,90,,4232,360,336,0,筒子9 | 萬子4 萬子5 萬子6 萬子9 萬子9 萬子9 筒子8 筒子8 筒子8 西風 西風 西風
642,East,1132,110,0.277,-1452,,1144,404,1172,0,萬子1 萬子5 萬子7 萬子7 萬子9 筒子4 筒子5 筒子7 索子2 索子9 | 萬子4 萬子5 萬子6
643,North,-1923,110,0.276,2412,,2280,384,924,0,筒子9 索子9 白ちゃん 中ちゃん | 萬子1 萬子2 萬子3 萬子7 萬子7 萬子7 索子2 索子2 索子2
644,West,1497,109,0.275,510,,4520,240,288,0,索子5 | 萬子4 萬子4 萬子4 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 南風 南風 南風
645,West,250,110,0.275,252,,760,1264,1544,0,萬子6 萬子7 萬子7 筒子8 筒子8 索子3 索子3 索子4 索子8 索子9 | 萬子4 萬子5 萬子6
646,West,1488,109,0.274,1350,,1048,2616,2144,0,萬子7 萬子9 萬子9 筒子7 筒子7 筒子7 筒子8 筒子8 索子2 索子3 索子3 索子7 索子7 | 
647,West,2395,110,0.274,-1044,,1352,2280,792,0,萬子5 萬子5赤ドラ 萬子6 筒子4 筒子4 筒子8 索子2 索子2 索子3 索子7 | 筒子7 筒子7 筒子7
648,South,4672,109,0.273,-2910,,4024,308,484,0,筒子3 | 筒子7 筒子8 筒子9 索子1 索子1 索子1 索子2 索子3 索子4 索子7 索子7 索子7
649,East,-2869,110,0.273,3408,,1616,1152,892,0,萬子7 索子2 索子8 索子9 | 筒子4 筒子5赤ドラ 筒子6 筒子6 筒子7 筒子8 索子7 索子7 索子7
650,West,2368,110,0.272,-60,,1736,3248,432,0,萬子6 筒子7 索子3 索子7 | 萬子4 萬子4 萬子4 萬子9 萬子9 萬子9 索子2 索子2 索子2
