Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TEZ_Score,TAZ_Score,Tenpai,HandComplete
389,East,1523,110,0.500,-1056,,1248,216,516,0,萬子4 萬子5赤ドラ 萬子5 萬子6 萬子6 萬子9 筒子6 南風 白ちゃん 發ちゃん | 萬子8 萬子8 萬子8
390,West,2774,110,0.500,-400,,2592,1288,8,0,萬子3 筒子2 筒子8 索子9 | 萬子1 萬子1 萬子1 萬子4 萬子4 萬子4 筒子3 筒子3 筒子3
391,North,-4437,109,0.500,3624,,448,104,120,0,萬子2 萬子4 萬子5 萬子8 筒子2 筒子4 筒子6 筒子8 南風 北風 北風 發ちゃん 中ちゃん | 
392,South,965,109,0.500,616,,2048,0,1024,0,萬子2 萬子2 萬子3 萬子3 萬子5赤ドラ 萬子7 西風 | 萬子4 萬子5 萬子6 索子6 索子7 索子8
393,West,798,109,0.500,520,,1864,460,492,0,萬子1 萬子2 萬子2 萬子5赤ドラ 筒子5 筒子5赤ドラ 筒子8 | 萬子2 萬子3 萬子4 索子1 索子1 索子1
394,North,-2840,110,0.500,3328,,1400,408,228,0,萬子1 萬子2 白ちゃん 中ちゃん | 萬子1 萬子2 萬子3 萬子7 萬子8 萬子9 白ちゃん 白ちゃん 白ちゃん
395,East,986,109,0.500,184,,1816,456,404,0,萬子1 萬子4 萬子5 萬子5 萬子6 筒子5赤ドラ 白ちゃん | 萬子2 萬子3 萬子4 索子9 索子9 索子9
396,West,-4166,109,0.500,5288,,1720,40,860,0,萬子1 萬子7 筒子2 筒子4 筒子5赤ドラ 索子6 西風 | 萬子6 萬子7 萬子8 索子2 索子3 索子4
397,West,-1268,109,0.500,3704,,2832,352,740,0,萬子1 萬子2 萬子3 萬子3 萬子4 萬子6 萬子8 | 筒子3 筒子4 筒子5赤ドラ 索子6 索子6 索子6
398,South,-4036,109,0.500,5240,,1752,752,188,0,萬子4 萬子5赤ドラ 萬子6 筒子5 筒子7 索子1 索子1 | 筒子8 筒子8 筒子8 東風 東風 東風
399,South,-7112,109,0.500,6840,,832,160,256,0,萬子2 萬子4 萬子8 筒子9 索子4 西風 中ちゃん | 萬子4 萬子4 萬子4 筒子4 筒子5赤ドラ 筒子6
