Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TEZ_Score,TAZ_Score,Tenpai,HandComplete
1657,East,-14130,55,0.001,14130,,0,0,0,0,筒子3 筒子9 索子1 索子6 西風 北風 白ちゃん 發ちゃん 中ちゃん 中ちゃん | 索子4 索子5赤ドラ 索子6
1658,North,-1570,57,0.001,2850,,0,1280,0,0,萬子1 筒子4 南風 白ちゃん | 筒子9 筒子9 筒子9 索子7 索子7 索子7 白ちゃん 白ちゃん 白ちゃん
1659,East,-3318,57,0.001,4830,,0,1464,48,0,萬子5 筒子9 筒子9 索子2 | 東風 東風 東風 南風 南風 南風 西風 西風 西風
1660,South,3540,53,0.001,2280,中 白 混全帯么九,0,632,128,2,索子9 索子9 索子9 東風 東風 北風 北風 北風 中ちゃん 中ちゃん 中ちゃん | 白ちゃん 白ちゃん 白ちゃん
1661,North,1458,56,0.001,1380,,0,1592,16,41,筒子8 筒子9 北風 北風 北風 中ちゃん 中ちゃん | 索子9 索子9 索子9 白ちゃん 白ちゃん 白ちゃん
1662,East,-5998,57,0.001,6750,,0,720,32,0,萬子2 南風 西風 白ちゃん | 筒子5 筒子6 筒子7 北風 北風 北風 發ちゃん 發ちゃん 發ちゃん
1663,West,2546,45,0.001,4140,西 發 混全帯么九,0,936,0,25,索子9 索子9 西風 西風 西風 發ちゃん 發ちゃん 發ちゃん | 東風 東風 東風 北風 北風 北風
1664,East,-2024,55,0.001,2520,,0,48,448,0,筒子7 筒子8 南風 西風 北風 北風 白ちゃん 發ちゃん 發ちゃん 中ちゃん | 索子9 索子9 索子9
1665,East,-1984,56,0.001,3240,,0,808,448,0,南風 西風 北風 中ちゃん 中ちゃん 中ちゃん 中ちゃん | 索子7 索子8 索子9 白ちゃん 白ちゃん 白ちゃん
1666,South,-1988,56,0.001,2940,,0,824,128,0,索子1 索子8 索子9 索子9 南風 南風 西風 | 東風 東風 東風 西風 西風 西風
1667,South,-2060,56,0.001,2940,,0,704,176,0,東風 東風 北風 北風 北風 白ちゃん 發ちゃん 發ちゃん 發ちゃん 中ちゃん | 南風 南風 南風
1668,East,-2380,56,0.001,3180,,0,592,208,0,索子1 索子7 北風 白ちゃん 白ちゃん 中ちゃん 中ちゃん | 筒子9 筒子9 筒子9 發ちゃん 發ちゃん 發ちゃん
1669,North,-2492,56,0.001,4380,,0,968,920,0,萬子1 萬子9 索子7 白ちゃん 發ちゃん 中ちゃん 中ちゃん | 萬子7 萬子8 萬子9 筒子1 筒子1 筒子1
1670,West,-3422,57,0.001,3990,,0,320,248,0,西風 白ちゃん 發ちゃん 發ちゃん | 索子6 索子7 索子8 白ちゃん 白ちゃん 白ちゃん 中ちゃん 中ちゃん 中ちゃん
1671,South,-2128,55,0.001,3240,,0,1016,96,0,索子9 東風 西風 北風 北風 白ちゃん 白ちゃん 白ちゃん 發ちゃん 中ちゃん | 南風 南風 南風
1672,North,-4778,56,0.001,5730,,0,920,32,0,萬子7 發ちゃん 發ちゃん 發ちゃん 發ちゃん 中ちゃん 中ちゃん | 索子2 索子3 索子4 白ちゃん 白ちゃん 白ちゃん
1673,East,-6178,55,0.001,6210,,0,0,32,0,筒子1 筒子8 筒子9 索子8 東風 西風 北風 白ちゃん 白ちゃん 中ちゃん | 索子5赤ドラ 索子6 索子7
1674,East,1728,52,0.001,3720,東 發 混全帯么九,0,368,80,0,西風 西風 西風 北風 北風 | 索子9 索子9 索子9 東風 東風 東風 發ちゃん 發ちゃん 發ちゃん
1675,West,-10752,55,0.001,10920,,0,88,80,0,萬子7 萬子9 筒子2 筒子2 筒子2 索子9 北風 白ちゃん 白ちゃん 白ちゃん 發ちゃん 中ちゃん 中ちゃん | 
1676,North,348,56,0.001,900,,0,704,544,0,索子8 索子8 索子9 北風 白ちゃん 中ちゃん 中ちゃん | 萬子1 萬子1 萬子1 發ちゃん 發ちゃん 發ちゃん
1677,West,-732,57,0.001,1980,,0,1248,0,0,發ちゃん | 索子8 索子8 索子8 北風 北風 北風 白ちゃん 白ちゃん 白ちゃん 中ちゃん 中ちゃん 中ちゃん
1678,North,-9216,56,0.001,9840,,0,624,0,0,萬子2 筒子7 筒子8 南風 西風 西風 北風 發ちゃん 發ちゃん 中ちゃん | 南風 南風 南風
1679,South,-11290,56,0.001,11970,,0,600,80,0,筒子5 索子7 白ちゃん 發ちゃん 發ちゃん 發ちゃん 發ちゃん | 索子4 索子5赤ドラ 索子6 中ちゃん 中ちゃん 中ちゃん
1680,East,-1484,54,0.001,1980,,0,272,224,0,萬子9 索子2 西風 北風 北風 北風 白ちゃん 白ちゃん 發ちゃん 發ちゃん 發ちゃん 中ちゃん 中ちゃん | 
1681,West,-9118,56,0.001,9510,,0,248,144,0,索子4 索子5 東風 西風 西風 西風 白ちゃん | 索子2 索子3 索子4 北風 北風 北風
1682,East,-4362,57,0.001,6090,,0,1280,448,0,索子8 | 萬子7 萬子8 萬子9 筒子3 筒子4 筒子5 南風 南風 南風 白ちゃん 白ちゃん 白ちゃん
1683,South,-6890,55,0.001,7650,,0,280,480,0,索子9 索子9 東風 東風 南風 南風 南風 北風 白ちゃん 發ちゃん | 索子5 索子6 索子7
1684,West,-6974,57,0.001,7710,,0,352,384,0,萬子9 南風 南風 白ちゃん | 索子6 索子7 索子8 西風 西風 西風 白ちゃん 白ちゃん 白ちゃん
1685,East,-5128,56,0.001,6000,,0,872,0,0,索子4 白ちゃん 白ちゃん 發ちゃん 發ちゃん 中ちゃん 中ちゃん | 筒子2 筒子3 筒子4 北風 北風 北風
1686,West,-3586,55,0.001,4290,,0,704,0,0,索子4 索子9 東風 南風 北風 北風 北風 白ちゃん 發ちゃん 中ちゃん | 東風 東風 東風
1687,West,-5328,56,0.001,5520,,0,112,80,0,索子9 索子9 白ちゃん 發ちゃん | 東風 東風 東風 北風 北風 北風 中ちゃん 中ちゃん 中ちゃん
