Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TEZ_Score,TAZ_Score,Tenpai,HandComplete
553,West,-2571,110,0.331,2273,,0,2760,0,0,萬子1 萬子7 索子4 索子9 索子9 索子9 東風 東風 西風 西風 | 筒子9 筒子9 筒子9
554,East,1566,110,0.330,-702,,0,3936,0,0,萬子7 筒子7 索子1 索子1 索子4 索子7 索子9 發ちゃん 發ちゃん 中ちゃん | 筒子1 筒子2 筒子3
555,West,4531,109,0.329,-2429,,0,5072,0,0,萬子3 萬子6 萬子7 萬子7 筒子8 筒子8 索子4 索子7 南風 西風 發ちゃん 發ちゃん 中ちゃん | 
556,East,-6958,110,0.329,6928,,0,3000,0,0,萬子9 筒子2 筒子5 筒子9 筒子9 索子5 索子7 索子8 東風 南風 | 筒子8 筒子8 筒子8
557,East,3368,109,0.328,-2226,,0,4112,0,0,萬子3 萬子7 筒子2 筒子9 筒子9 索子4 索子5赤ドラ 索子5 索子5 索子8 索子9 索子9 中ちゃん | 
558,East,3870,110,0.327,-781,,0,6160,0,0,萬子5 萬子6 筒子9 筒子9 筒子9 索子4 索子5 東風 東風 中ちゃん | 萬子5 萬子5 萬子5赤ドラ
559,East,-5872,110,0.327,4439,,0,1616,0,0,萬子1 萬子6 萬子6 筒子4 筒子5 筒子9 索子4 索子6 中ちゃん 中ちゃん | 萬子5 萬子5 萬子5赤ドラ
560,North,-611,109,0.326,-205,,0,2256,0,0,萬子6 筒子1 筒子2 索子1 索子5 西風 發ちゃん | 索子4 索子5 索子6 東風 東風 東風
561,West,-1383,109,0.325,-42,,0,1648,0,0,萬子5 萬子8 筒子2 索子4 索子5 索子5 發ちゃん | 萬子7 萬子7 萬子7 筒子6 筒子7 筒子8
562,East,1204,109,0.325,-1022,,0,3152,0,0,萬子6 萬子6 筒子1 筒子8 筒子9 索子1 索子1 索子1 索子8 索子9 東風 東風 發ちゃん | 
563,West,3267,109,0.324,-2093,,0,4144,0,0,萬子7 萬子7 萬子9 筒子1 筒子9 筒子9 索子1 索子1 索子2 索子3 索子4 白ちゃん 發ちゃん | 
564,West,-8492,110,0.323,7067,,0,1608,0,0,萬子1 萬子7 筒子8 筒子9 索子1 索子2 索子2 東風 南風 發ちゃん | 萬子2 萬子3 萬子4
565,West,2045,109,0.323,-1911,,0,3104,0,0,萬子2 萬子6 萬子6 萬子7 萬子7 筒子8 筒子9 索子4 索子5 索子6 東風 發ちゃん 發ちゃん | 
566,South,-11392,109,0.322,9474,,0,1104,0,0,萬子4 萬子6 萬子9 筒子9 筒子9 中ちゃん 中ちゃん | 筒子6 筒子7 筒子8 索子1 索子2 索子3
567,South,87,109,0.321,-1057,,0,2000,0,0,萬子2 萬子2 萬子2 萬子4 筒子5 筒子8 筒子8 筒子8 筒子8 筒子9 索子1 東風 發ちゃん | 
568,South,2053,109,0.321,-1743,,0,3280,0,0,萬子4 萬子6 萬子7 筒子3 筒子8 筒子9 筒子9 索子8 索子9 東風 東風 南風 南風 | 
569,West,-7833,110,0.320,7299,,0,2496,0,0,萬子2 萬子2 筒子9 索子1 索子1 索子1 索子8 發ちゃん 發ちゃん 中ちゃん | 萬子7 萬子7 萬子7
570,South,3611,109,0.319,-1589,,0,4992,0,0,萬子7 萬子9 筒子3 筒子8 筒子8 筒子9 筒子9 索子4 索子5赤ドラ 南風 白ちゃん 發ちゃん 發ちゃん | 
571,North,3322,109,0.319,-1428,,0,4864,0,0,萬子6 萬子7 萬子9 筒子8 筒子9 筒子9 東風 東風 東風 西風 白ちゃん 發ちゃん 發ちゃん | 
572,East,-18138,110,0.318,15823,,0,784,0,0,萬子1 筒子9 東風 北風 | 萬子4 萬子5 萬子6 索子4 索子5赤ドラ 索子6 中ちゃん 中ちゃん 中ちゃん
573,West,-7981,110,0.318,6035,,0,1096,0,0,萬子1 萬子4 萬子8 筒子5 索子2 東風 東風 東風 南風 發ちゃん | 中ちゃん 中ちゃん 中ちゃん
574,North,-3057,110,0.317,2511,,0,2512,0,0,萬子3 萬子7 萬子9 筒子9 索子6 索子6 東風 東風 南風 中ちゃん | 西風 西風 西風
575,West,-4900,109,0.316,6227,,0,4360,0,0,萬子3 筒子7 筒子8 索子2 索子6 西風 西風 | 筒子6 筒子7 筒子8 索子3 索子4 索子5
576,South,-8251,109,0.316,7153,,0,1936,0,0,萬子5 筒子2 筒子8 筒子8 索子5 南風 中ちゃん | 萬子7 萬子7 萬子7 索子1 索子1 索子1
577,North,-3148,110,0.315,2869,,0,2776,0,0,萬子7 筒子2 筒子4 筒子4 筒子5 索子6 索子6 索子7 南風 北風 | 筒子9 筒子9 筒子9
578,North,758,110,0.314,-1315,,0,2520,0,0,萬子2 萬子6 萬子9 筒子4 筒子8 索子1 索子8 東風 東風 西風 | 萬子5赤ドラ 萬子6 萬子7
579,South,-6076,110,0.314,4411,,0,1384,0,0,萬子8 筒子8 索子5 索子6 索子6 南風 白ちゃん 白ちゃん 發ちゃん 發ちゃん | 筒子3 筒子4 筒子5赤ドラ
580,East,4321,109,0.313,-2107,,0,5184,0,0,萬子7 筒子2 筒子5 筒子5 筒子5赤ドラ 筒子7 筒子9 索子4 索子8 發ちゃん 發ちゃん 發ちゃん 發ちゃん | 
581,West,5103,109,0.312,-2121,,0,5952,0,0,萬子7 萬子7 萬子7 萬子8 筒子8 筒子8 索子6 索子6 東風 西風 西風 西風 西風 | 
582,South,1448,109,0.312,-1330,,0,3088,0,0,萬子7 筒子4 筒子6 筒子9 索子2 索子2 索子4 索子7 索子7 索子8 東風 發ちゃん 中ちゃん | 
583,North,-15044,109,0.311,14066,,0,2016,0,0,萬子3 筒子1 筒子2 索子1 東風 西風 中ちゃん | 萬子4 萬子4 萬子4 索子4 索子4 索子4
584,North,-8274,110,0.311,7002,,0,1760,0,0,萬子6 萬子6 萬子7 筒子5赤ドラ 筒子7 筒子9 筒子9 東風 南風 發ちゃん | 發ちゃん 發ちゃん 發ちゃん
585,North,-3556,110,0.310,2602,,0,2104,0,0,萬子4 筒子1 筒子2 筒子9 筒子9 索子8 東風 西風 白ちゃん 中ちゃん | 索子2 索子2 索子2
586,South,-7571,109,0.309,6672,,0,2136,0,0,萬子2 索子5赤ドラ 索子5 索子8 南風 北風 白ちゃん | 索子2 索子3 索子4 索子4 索子5 索子6
587,East,-7887,110,0.309,6456,,0,1608,0,0,萬子1 萬子2 萬子7 筒子1 筒子6 筒子7 筒子9 發ちゃん 發ちゃん 發ちゃん | 索子3 索子4 索子5赤ドラ
588,South,-3358,110,0.308,2687,,0,2384,0,0,萬子2 萬子2 萬子9 筒子5 索子6 索子6 索子8 索子9 發ちゃん 發ちゃん | 筒子6 筒子7 筒子8
589,South,-14712,109,0.308,12743,,0,1032,0,0,萬子7 筒子2 筒子6 筒子7 筒子8 索子5 南風 | 萬子7 萬子8 萬子9 筒子7 筒子8 筒子9
590,West,-4020,109,0.307,4820,,0,3840,0,0,萬子7 萬子7 筒子2 筒子9 筒子9 索子5 南風 | 萬子4 萬子5 萬子6 索子1 索子2 索子3
591,North,1590,109,0.306,-1568,,0,2992,0,0,萬子6 萬子9 筒子7 筒子8 索子4 索子4 索子4 索子6 索子9 索子9 西風 西風 發ちゃん | 
592,West,6292,109,0.306,-2590,,0,6672,0,0,萬子9 萬子9 筒子8 筒子8 筒子9 筒子9 索子2 索子2 索子4 索子4 索子6 發ちゃん 發ちゃん | 
593,North,2001,109,0.305,-1771,,0,3200,0,0,萬子6 萬子6 萬子9 萬子9 筒子2 筒子3 筒子8 索子1 索子7 索子8 索子8 索子9 發ちゃん | 
594,East,3186,109,0.304,-1484,,0,4672,0,0,萬子2 萬子2 萬子2 筒子8 筒子8 筒子8 索子5 索子6 索子6 索子9 東風 東風 發ちゃん | 
595,East,2764,109,0.304,-1862,,0,3872,0,0,萬子1 萬子7 萬子7 筒子2 筒子8 筒子9 筒子9 筒子9 索子6 索子9 索子9 東風 發ちゃん | 
596,North,-7561,110,0.303,5671,,0,1152,0,0,萬子1 萬子2 萬子9 筒子2 筒子3 索子2 索子7 西風 北風 發ちゃん | 筒子7 筒子8 筒子9
597,West,-6521,110,0.303,5180,,0,1704,0,0,萬子2 萬子3 筒子3 筒子6 筒子9 索子1 索子1 南風 西風 北風 | 發ちゃん 發ちゃん 發ちゃん
598,North,2917,109,0.302,-2079,,0,3808,0,0,萬子3 萬子7 萬子9 萬子9 筒子7 筒子9 筒子9 索子2 索子2 索子4 索子7 西風 發ちゃん | 
599,North,-12020,109,0.301,9957,,0,952,0,0,萬子2 萬子4 萬子4 東風 南風 西風 發ちゃん | 索子3 索子4 索子4 索子5赤ドラ 索子5 索子6
600,East,-3758,109,0.301,5119,,0,4400,0,0,萬子7 筒子7 筒子9 筒子9 索子5 索子9 白ちゃん | 萬子3 萬子3 萬子3 索子6 索子6 索子6
601,North,-3562,110,0.300,2125,,0,1624,0,0,萬子2 萬子7 索子1 索子2 索子2 索子5 索子6 索子9 索子9 發ちゃん | 萬子3 萬子3 萬子3
602,West,-16882,109,0.300,15477,,0,1584,0,0,萬子1 萬子9 筒子2 索子4 索子7 索子8 白ちゃん | 萬子4 萬子5 萬子6 筒子8 筒子8 筒子8
603,South,-7548,110,0.299,6174,,0,1664,0,0,萬子6 萬子6 萬子9 筒子1 索子5 索子5 索子6 東風 北風 白ちゃん | 萬子7 萬子8 萬子9
604,East,3995,109,0.298,-2149,,0,4816,0,0,萬子7 筒子1 筒子1 筒子1 筒子9 筒子9 索子2 索子2 索子4 索子4 索子4 索子6 索子6 | 
605,East,6286,109,0.298,-2240,,0,7016,0,0,萬子2 萬子3 萬子8 筒子1 索子2 索子2 索子2 索子3 索子6 南風 西風 發ちゃん 中ちゃん | 
606,South,-2220,110,0.297,2075,,0,2912,0,0,萬子2 萬子2 萬子9 筒子7 索子2 索子2 索子3 索子5 索子9 西風 | 筒子3 筒子4 筒子5赤ドラ
607,West,113,110,0.297,993,,0,4168,0,0,萬子2 萬子2 萬子4 萬子6 萬子7 筒子2 索子6 東風 白ちゃん 發ちゃん | 萬子4 萬子5 萬子6
608,South,-3420,110,0.296,3426,,0,3056,0,0,萬子9 筒子1 筒子9 筒子9 索子5 西風 西風 發ちゃん 中ちゃん 中ちゃん | 索子3 索子4 索子5
609,East,-9078,110,0.295,7679,,0,1632,0,0,萬子1 萬子7 萬子8 萬子9 筒子2 筒子2 索子4 索子4 索子4 西風 | 筒子3 筒子4 筒子5
610,North,1543,109,0.295,-1505,,0,3008,0,0,萬子3 萬子6 萬子6 萬子6 筒子1 筒子1 筒子8 筒子9 索子5 索子6 索子6 索子6 發ちゃん | 
611,East,5,109,0.294,-959,,0,2016,0,0,萬子4 萬子4 萬子5 萬子6 筒子9 索子1 索子5赤ドラ 索子9 西風 發ちゃん 發ちゃん 中ちゃん 中ちゃん | 
612,East,-3759,110,0.294,3784,,0,3072,0,0,萬子9 筒子2 筒子8 索子6 索子6 索子9 索子9 索子9 索子9 發ちゃん | 萬子9 萬子9 萬子9
613,East,2108,109,0.293,-1750,,0,3328,0,0,萬子5 萬子6 萬子6 筒子7 筒子8 筒子8 筒子9 索子4 索子6 索子8 索子9 東風 西風 | 
614,West,1268,109,0.293,-1470,,0,2768,0,0,萬子1 萬子3 萬子5 萬子5赤ドラ 萬子9 筒子5 筒子8 索子2 索子2 索子3 索子6 東風 西風 | 
615,West,5654,109,0.292,-2128,,0,6496,0,0,萬子1 筒子2 筒子3 筒子8 筒子8 筒子8 索子6 索子6 索子8 索子8 南風 南風 南風 | 
616,West,-8178,110,0.291,7226,,0,2080,0,0,萬子5 萬子5赤ドラ 萬子6 萬子7 筒子9 索子6 東風 東風 白ちゃん 白ちゃん | 筒子2 筒子3 筒子4
617,North,2208,109,0.291,-1162,,0,4016,0,0,萬子7 筒子8 筒子8 筒子8 索子6 索子6 索子7 索子9 索子9 索子9 西風 發ちゃん 發ちゃん | 
618,East,-10856,109,0.290,10186,,0,2344,0,0,萬子1 萬子1 萬子1 筒子5 筒子7 筒子9 索子3 | 筒子9 筒子9 筒子9 索子5 索子6 索子7
619,North,3242,109,0.290,-1876,,0,4336,0,0,萬子5 萬子6 萬子6 萬子6 萬子7 筒子8 筒子8 筒子9 筒子9 索子4 索子9 索子9 索子9 | 
620,West,-3748,110,0.289,3327,,0,2632,0,0,萬子1 萬子2 萬子5赤ドラ 筒子1 索子2 索子9 索子9 南風 發ちゃん 發ちゃん | 索子6 索子6 索子6
621,North,-7292,110,0.288,6342,,0,2088,0,0,萬子3 萬子3 萬子7 萬子7 筒子6 索子2 索子6 北風 白ちゃん 白ちゃん | 筒子7 筒子7 筒子7
622,East,9918,84,0.288,-1232,發 三暗刻,0,3408,0,0,萬子5 萬子6 萬子7 索子1 索子1 索子4 索子4 索子4 索子9 索子9 索子9 發ちゃん 發ちゃん 發ちゃん | 
623,North,4417,109,0.287,-1883,,0,5504,0,0,萬子2 萬子7 萬子8 萬子9 筒子8 筒子8 筒子9 筒子9 筒子9 索子5 索子9 東風 發ちゃん | 
624,South,438,110,0.287,-343,,0,3168,0,0,萬子1 萬子1 萬子2 萬子6 筒子9 索子4 索子5 索子9 索子9 白ちゃん | 萬子7 萬子7 萬子7
625,West,-9588,110,0.286,8263,,0,1704,0,0,萬子3 萬子4 萬子5 筒子1 筒子1 筒子1 筒子9 索子1 索子2 索子6 | 索子2 索子3 索子4
626,North,2819,109,0.286,-1645,,0,4144,0,0,萬子6 筒子8 筒子8 筒子9 索子5赤ドラ 索子9 索子9 東風 西風 西風 西風 白ちゃん 白ちゃん | 
627,West,2202,109,0.285,-1652,,0,3520,0,0,萬子2 萬子7 萬子7 萬子7 筒子8 筒子9 筒子9 索子2 索子6 索子6 西風 白ちゃん 發ちゃん | 
628,North,1945,109,0.284,-1659,,0,3256,0,0,萬子5 萬子7 筒子9 索子5 索子5 索子7 索子8 東風 南風 西風 北風 白ちゃん 發ちゃん | 
629,South,-7126,110,0.284,6193,,0,2104,0,0,萬子1 萬子5 萬子5赤ドラ 萬子5 萬子6 筒子3 筒子5 索子1 索子7 中ちゃん | 索子5赤ドラ 索子6 索子7
630,West,4975,109,0.283,-1897,,0,6048,0,0,萬子6 萬子6 筒子3 筒子3 筒子8 筒子8 筒子8 索子1 索子1 索子6 索子6 發ちゃん 發ちゃん | 
631,East,-1380,110,0.283,236,,0,1928,0,0,萬子2 索子1 索子4 索子5 索子9 東風 南風 南風 西風 發ちゃん | 中ちゃん 中ちゃん 中ちゃん
632,North,1619,109,0.282,-1645,,0,2944,0,0,萬子2 萬子2 萬子6 萬子9 萬子9 筒子8 筒子8 索子3 索子4 索子4 東風 西風 西風 | 
633,East,1267,109,0.282,-1645,,0,2592,0,0,萬子5赤ドラ 筒子1 筒子1 筒子8 筒子9 筒子9 索子1 索子4 索子9 南風 南風 西風 北風 | 
634,South,2978,109,0.281,-1932,,0,4016,0,0,萬子1 萬子1 萬子1 萬子2 萬子6 萬子7 萬子7 索子1 索子4 東風 東風 南風 西風 | 
