Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TEZ_Score,TAZ_Score,Tenpai,HandComplete
939,East,21490,37,0.001,-14130,平和 清一色,0,0,0,12,萬子1 萬子1 萬子2 萬子3 萬子4 | 萬子2 萬子3 萬子4 萬子5 萬子6 萬子6 萬子7 萬子7 萬子8
940,South,10650,40,0.001,-3410,平和 清一色,0,0,0,8,萬子2 萬子3 萬子3 萬子3 萬子4 萬子6 萬子7 萬子7 萬子8 萬子8 萬子9 | 萬子7 萬子8 萬子9
941,West,17570,53,0.001,-17240,,0,0,0,11,萬子4 萬子4 萬子4 萬子5赤ドラ 萬子5 萬子7 萬子8 萬子8 萬子9 萬子9 | 萬子6 萬子7 萬子8
942,East,1940,56,0.001,-1940,,0,0,0,0,萬子2 萬子3 萬子5赤ドラ 索子9 | 萬子1 萬子2 萬子3 萬子5 萬子6 萬子7 索子2 索子3 索子4
943,North,19240,34,0.001,-11850,赤ドラ1 清一色,0,0,0,13,萬子1 萬子2 萬子3 萬子3 萬子3 萬子5赤ドラ 萬子6 萬子6 萬子7 萬子7 萬子8 萬子9 萬子9 萬子9 | 
944,East,29020,46,0.001,-21930,赤ドラ1 清一色,0,0,0,3,萬子4 萬子4 萬子4 萬子5赤ドラ 萬子5 萬子6 萬子7 萬子7 萬子8 萬子8 萬子9 萬子9 萬子9 萬子9 | 
945,West,16820,42,0.001,-8760,赤ドラ1 平和 清一色,0,0,0,2,萬子1 萬子2 萬子2 萬子3 萬子3 萬子4 萬子4 萬子5赤ドラ 萬子6 萬子6 萬子7 萬子7 萬子7 萬子8 | 
946,West,26280,36,0.001,-11040,清一色 一盃口 二盃口,0,0,0,8,萬子1 萬子1 萬子2 萬子2 萬子3 萬子3 萬子4 萬子4 萬子6 萬子7 萬子8 萬子9 萬子9 萬子9 | 
947,North,10270,55,0.001,-10270,,0,0,0,0,萬子3 萬子3 萬子4 萬子5赤ドラ 萬子5 萬子9 筒子4 | 萬子7 萬子7 萬子8 萬子8 萬子9 萬子9
948,East,11240,57,0.001,-11240,,0,0,0,0,萬子3 萬子5 萬子5 西風 | 萬子2 萬子3 萬子4 萬子4 萬子5 萬子6 索子4 索子5 索子6
949,North,30180,57,0.001,-30180,,0,0,0,0,萬子2 萬子5 萬子5 萬子6 | 萬子1 萬子2 萬子3 萬子4 萬子5 萬子6 萬子7 萬子8 萬子9
950,South,12600,56,0.001,-12600,,0,0,0,0,萬子1 萬子5 萬子7 萬子8 | 萬子4 萬子5赤ドラ 萬子6 萬子7 萬子7 萬子8 萬子8 萬子9 萬子9
951,East,23470,54,0.001,-23470,,0,0,0,0,萬子1 萬子4 萬子5赤ドラ 萬子6 萬子7 萬子7 萬子8 | 萬子3 萬子4 萬子5 萬子7 萬子8 萬子9
952,West,6500,36,0.001,-1410,赤ドラ1 平和 一盃口,0,0,0,3,萬子4 萬子5赤ドラ 萬子5 萬子6 萬子6 萬子7 萬子7 萬子7 萬子8 萬子8 萬子9 萬子9 筒子2 筒子2 | 
953,North,19100,56,0.001,-19100,,0,0,0,0,萬子1 萬子5 萬子9 索子7 | 萬子3 萬子4 萬子5 萬子6 萬子7 萬子8 筒子1 筒子2 筒子3
954,South,15600,34,0.001,-9360,三暗刻,0,0,0,8,萬子3 萬子3 萬子3 萬子4 萬子4 萬子4 萬子4 萬子5 萬子6 萬子9 萬子9 萬子9 筒子1 筒子1 | 
955,North,27740,33,0.001,-17170,平和 清一色 一気通貫,0,0,0,19,萬子2 萬子2 萬子4 萬子5 萬子6 萬子7 萬子8 萬子9 | 萬子1 萬子2 萬子3 萬子4 萬子5 萬子6
956,West,26400,38,0.001,-17470,赤ドラ1 平和 清一色,0,0,0,31,萬子1 萬子1 萬子3 萬子4 萬子5赤ドラ 萬子6 萬子7 萬子8 | 萬子4 萬子5 萬子6 萬子6 萬子7 萬子8
957,East,10,54,0.001,-10,,0,0,0,0,萬子3 萬子3 萬子5赤ドラ 萬子6 萬子7 萬子8 白ちゃん | 萬子4 萬子4 萬子5 萬子5 萬子6 萬子6
958,East,18470,43,0.001,-12080,清一色,0,0,0,13,萬子1 萬子1 萬子2 萬子2 萬子2 萬子4 萬子5 萬子6 萬子7 萬子8 萬子9 | 萬子3 萬子4 萬子5
959,North,11930,37,0.001,-5630,清一色,0,0,0,10,萬子1 萬子1 萬子2 萬子3 萬子4 萬子6 萬子6 萬子6 萬子7 萬子8 萬子9 | 萬子2 萬子3 萬子4
960,East,7940,57,0.001,-7940,,0,0,0,0,萬子3 萬子4 萬子4 萬子5赤ドラ | 萬子1 萬子2 萬子2 萬子3 萬子3 萬子4 索子7 索子8 索子9
961,West,1520,55,0.001,-1520,,0,0,0,0,萬子5 萬子5 萬子9 索子4 | 萬子6 萬子7 萬子7 萬子8 萬子8 萬子9 筒子5 筒子6 筒子7
962,South,21270,56,0.001,-21270,,0,0,0,0,萬子6 萬子6 萬子8 萬子8 萬子9 萬子9 萬子9 | 萬子4 萬子5 萬子6 筒子5 筒子6 筒子7
963,North,17720,57,0.001,-17720,,0,0,0,0,萬子7 萬子8 萬子8 索子5赤ドラ | 萬子3 萬子4 萬子5赤ドラ 萬子6 萬子7 萬子8 筒子5赤ドラ 筒子6 筒子7
964,East,11200,35,0.001,-7170,發 混一色,0,0,0,1,萬子3 萬子4 萬子4 萬子5 萬子5 萬子6 萬子6 萬子7 萬子8 萬子8 萬子8 發ちゃん 發ちゃん 發ちゃん | 
965,West,18900,35,0.001,-10810,赤ドラ1 平和 清一色,0,0,0,3,萬子2 萬子3 萬子4 萬子6 萬子7 萬子8 萬子8 萬子8 | 萬子1 萬子2 萬子3 萬子5赤ドラ 萬子6 萬子7
966,South,-18630,54,0.001,18630,,0,0,0,0,萬子1 萬子2 萬子2 萬子4 萬子5 索子4 索子7 南風 白ちゃん 發ちゃん 發ちゃん 中ちゃん 中ちゃん | 
967,West,22250,54,0.001,-22220,,0,0,0,1,萬子3 萬子4 萬子5 萬子6 萬子6 萬子7 萬子8 萬子8 萬子8 萬子9 | 萬子5 萬子6 萬子7
968,South,15160,31,0.001,-7980,赤ドラ1 清一色,0,0,0,6,萬子1 萬子2 萬子3 萬子4 萬子5赤ドラ 萬子6 萬子6 萬子6 萬子6 萬子8 萬子8 萬子9 萬子9 萬子9 | 
969,East,14720,33,0.001,-7720,赤ドラ1 清一色,0,0,0,0,萬子2 萬子2 萬子3 萬子3 萬子3 萬子4 萬子5赤ドラ 萬子6 | 萬子6 萬子7 萬子7 萬子8 萬子8 萬子9
970,North,13890,55,0.001,-13890,,0,0,0,0,萬子4 萬子4 萬子4 萬子5 萬子5 萬子5 萬子5赤ドラ 萬子6 萬子6 萬子9 筒子1 筒子6 索子3 | 
