Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TEZ_Score,TAZ_Score,Tenpai,HandComplete
46,East,-3259,109,0.912,1353,,1064,0,0,0,萬子1 萬子8 筒子2 筒子3 筒子3 筒子3 索子1 索子2 索子9 西風 西風 北風 中ちゃん | 
47,East,-3844,110,0.910,1326,,544,0,0,0,萬子6 筒子2 筒子2 索子6 東風 南風 西風 西風 北風 白ちゃん | 筒子1 筒子1 筒子1
48,West,-1345,109,0.908,-183,,1472,0,0,0,萬子1 筒子7 索子1 索子3 索子9 索子9 西風 | 筒子3 筒子3 筒子3 北風 北風 北風
49,East,-3681,109,0.907,1695,,1048,0,0,0,萬子7 筒子5赤ドラ 筒子7 索子2 索子3 南風 西風 | 筒子1 筒子2 筒子3 索子5 索子6 索子7
50,North,-2335,110,0.905,234,,944,0,0,0,萬子1 筒子1 筒子3 筒子4 筒子4 索子8 東風 白ちゃん 中ちゃん 中ちゃん | 筒子8 筒子8 筒子8
51,East,-3826,110,0.903,1920,,1168,0,0,0,萬子2 萬子6 筒子1 筒子1 筒子3 筒子4 筒子9 索子1 索子5 南風 | 筒子2 筒子3 筒子4
52,West,-3707,110,0.901,2172,,1496,0,0,0,萬子1 萬子3 萬子4 筒子1 筒子1 筒子1 筒子2 索子2 索子6 發ちゃん | 索子4 索子5 索子6
53,North,-3125,110,0.899,1254,,1168,0,0,0,萬子2 萬子3 萬子3 萬子4 萬子5 筒子4 筒子7 索子8 北風 白ちゃん | 萬子5 萬子6 萬子7
54,West,-1752,109,0.898,-66,,1200,0,0,0,萬子6 萬子7 筒子2 筒子7 筒子8 筒子9 西風 | 索子3 索子3 索子3 索子8 索子8 索子8
55,East,-3898,110,0.896,2145,,1272,0,0,0,萬子1 萬子2 萬子6 萬子8 筒子8 索子4 北風 北風 白ちゃん 發ちゃん | 萬子3 萬子4 萬子5
56,West,-3636,110,0.894,1479,,920,0,0,0,萬子2 萬子3 萬子4 筒子1 筒子3 索子3 索子7 索子8 索子9 發ちゃん | 筒子7 筒子7 筒子7
57,North,-4758,110,0.892,2535,,832,0,0,0,萬子3 萬子7 筒子2 筒子2 索子2 索子3 索子3 南風 北風 中ちゃん | 萬子6 萬子7 萬子8
58,West,-3620,109,0.890,1809,,1224,0,0,0,萬子6 萬子7 索子3 索子4 索子5赤ドラ 南風 中ちゃん | 萬子2 萬子2 萬子2 萬子3 萬子4 萬子5赤ドラ
59,West,-3046,109,0.889,1140,,1064,0,0,0,萬子3 萬子3 萬子3 萬子4 萬子9 萬子9 筒子2 筒子4 筒子6 索子1 索子9 白ちゃん 中ちゃん | 
60,West,-3634,110,0.887,1338,,752,0,0,0,萬子1 筒子5 筒子8 筒子9 筒子9 索子1 索子6 南風 西風 北風 | 萬子1 萬子2 萬子3
61,East,-2467,110,0.885,450,,1040,0,0,0,萬子2 萬子3 萬子5 萬子8 萬子8 筒子4 索子1 索子6 索子8 索子8 | 萬子5赤ドラ 萬子6 萬子7
62,East,-2459,110,0.883,537,,1104,0,0,0,萬子1 萬子2 萬子4 筒子6 索子2 索子4 索子9 索子9 北風 中ちゃん | 筒子8 筒子8 筒子8
63,South,-3553,110,0.882,810,,328,0,0,0,萬子1 萬子6 萬子7 萬子8 萬子9 筒子4 筒子9 索子1 索子2 索子4 | 筒子6 筒子7 筒子8
