Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TEZ_Score,TAZ_Score,Tenpai,HandComplete
4638,North,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子2 萬子2 索子4 索子5赤ドラ 索子6 索子6 索子7 索子8 索子9 索子9 索子9 中ちゃん | 
4639,East,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子2 萬子2 萬子2 筒子7 筒子8 索子4 索子9 索子9 北風 白ちゃん 發ちゃん 中ちゃん | 
4640,North,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 萬子1 筒子3 筒子3 筒子6 筒子7 索子9 東風 南風 南風 白ちゃん 白ちゃん | 
4641,North,-1485,109,0.001,0,,0,0,0,0,萬子2 萬子2 萬子3 萬子4 萬子7 萬子8 萬子9 萬子9 東風 東風 南風 白ちゃん 中ちゃん | 
4642,East,2522,106,0.001,0,七対子,0,0,0,30,萬子8 萬子8 萬子8 萬子8 萬子9 萬子9 筒子1 筒子1 筒子4 筒子4 北風 北風 白ちゃん 白ちゃん | 
4643,North,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 筒子9 筒子9 筒子9 索子1 索子4 索子8 索子9 索子9 東風 東風 北風 | 
4644,South,-1485,109,0.001,0,,0,0,0,0,萬子6 筒子3 索子4 索子5 索子6 索子7 索子7 索子9 索子9 東風 南風 中ちゃん 中ちゃん | 
4645,South,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子2 萬子4 萬子5赤ドラ 索子6 索子6 索子7 索子7 索子9 索子9 索子9 西風 中ちゃん | 
4646,South,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子2 萬子4 筒子4 筒子4 筒子9 索子6 索子7 索子7 索子8 索子9 索子9 東風 | 
4647,South,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子4 萬子8 筒子1 索子4 索子7 索子7 索子8 索子9 索子9 發ちゃん 中ちゃん 中ちゃん | 
4648,North,-1485,109,0.001,0,,0,0,0,0,萬子2 萬子2 萬子3 萬子3 筒子3 筒子5 筒子8 索子8 索子9 索子9 南風 南風 南風 | 
4649,East,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 萬子2 萬子2 索子1 索子3 索子7 索子8 索子8 索子9 東風 東風 西風 | 
4650,South,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 萬子1 萬子2 索子5 索子7 索子8 索子8 索子9 索子9 東風 東風 東風 | 
4651,North,-1485,109,0.001,0,,0,0,0,0,萬子6 萬子7 筒子1 筒子2 筒子6 筒子8 索子5赤ドラ 索子7 索子8 索子8 索子8 索子8 索子9 | 
4652,West,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 筒子2 筒子5 筒子6 筒子7 筒子7 筒子7 筒子8 筒子9 筒子9 索子1 索子1 | 
4653,South,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子2 萬子2 萬子7 筒子9 索子8 索子9 索子9 索子9 東風 南風 白ちゃん 中ちゃん | 
4654,South,-1485,109,0.001,0,,0,0,0,0,萬子1 筒子8 筒子9 筒子9 索子2 索子7 索子8 索子8 索子8 索子9 索子9 發ちゃん 發ちゃん | 
4655,South,-1485,109,0.001,0,,0,0,0,0,筒子5 筒子5赤ドラ 筒子5 筒子9 索子3 索子6 索子6 索子9 東風 南風 南風 白ちゃん 白ちゃん | 
4656,North,-1485,109,0.001,0,,0,0,0,0,萬子2 萬子5 萬子7 萬子9 筒子5 索子1 索子2 索子4 索子5 索子9 南風 白ちゃん 中ちゃん | 
4657,North,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子2 萬子8 萬子9 筒子1 筒子7 索子2 索子4 索子7 索子7 索子9 東風 南風 | 
4658,South,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 索子3 索子4 索子4 索子5 索子5 索子7 索子9 索子9 東風 西風 北風 | 
4659,East,-1485,109,0.001,0,,0,0,0,0,萬子1 筒子6 筒子7 筒子7 筒子9 索子4 索子5 索子7 東風 西風 白ちゃん 白ちゃん 發ちゃん | 
4660,West,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 萬子8 筒子1 筒子2 筒子2 筒子5赤ドラ 筒子7 筒子7 筒子9 索子9 東風 白ちゃん | 
4661,East,-1485,109,0.001,0,,0,0,0,0,萬子5 萬子5赤ドラ 萬子8 萬子9 筒子4 筒子4 筒子6 索子5 索子7 東風 西風 白ちゃん 發ちゃん | 
4662,West,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 筒子1 筒子2 筒子4 筒子5 筒子8 筒子9 筒子9 索子5 索子8 索子9 白ちゃん | 
4663,East,-1485,109,0.001,0,,0,0,0,0,萬子2 萬子4 萬子6 萬子7 萬子9 筒子1 筒子6 筒子9 筒子9 筒子9 南風 西風 北風 | 
4664,North,-1485,109,0.001,0,,0,0,0,0,萬子4 萬子4 筒子3 筒子6 筒子9 索子4 索子4 索子5 索子7 索子8 索子8 白ちゃん 白ちゃん | 
4665,East,-1485,109,0.001,0,,0,0,0,0,筒子1 筒子1 筒子2 筒子3 筒子4 筒子6 筒子7 筒子9 筒子9 南風 西風 白ちゃん 中ちゃん | 
4666,East,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子3 筒子5 筒子8 筒子9 索子2 索子4 索子4 索子8 東風 南風 西風 發ちゃん | 
4667,South,-1485,109,0.001,0,,0,0,0,0,萬子2 萬子2 萬子3 筒子5 索子6 索子7 索子7 索子7 索子8 索子9 東風 南風 北風 | 
4668,East,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 萬子7 筒子6 索子5 索子5赤ドラ 索子6 索子7 索子8 索子9 索子9 白ちゃん 發ちゃん | 
